 IND	    DX_1	    DX_2	    DX_3	    DX_4	    DY_1	    DY_2	    DY_3	    DY_4	    JEU1	    JEU2	    JEU3	    JEU4	    INT1	    INT2	    INT3	    INT4	      F1	      F2	      F3	      F4	     FIT	      TIME
   1	   0.074	  -0.032	  -0.051	  -0.046	   0.076	  -0.002	   0.009	  -0.000	   0.176	   0.166	   0.180	   0.181	   0.051	   0.035	   0.039	   0.050	    4145	    7959	    8435	    7928	    8435	     02:58
   2	  -0.090	   0.051	  -0.030	   0.041	   0.004	  -0.021	  -0.018	  -0.018	   0.182	   0.181	   0.182	   0.179	   0.050	   0.047	   0.045	   0.035	    9056	    3808	    8843	    6728	    9056	     03:14
   3	  -0.054	  -0.008	   0.071	   0.027	   0.002	  -0.029	  -0.028	  -0.030	   0.181	   0.192	   0.168	   0.173	   0.044	   0.049	   0.048	   0.041	    7866	    5462	    6814	    8294	    8294	     03:10
   4	   0.112	  -0.090	   0.036	   0.062	  -0.067	  -0.013	   0.091	   0.022	   0.190	   0.194	   0.194	   0.194	   0.041	   0.051	   0.049	   0.049	    3502	    9609	    8346	    6993	    9609	     04:37
   5	   0.027	  -0.010	   0.029	  -0.012	   0.039	  -0.094	  -0.050	  -0.039	   0.208	   0.190	   0.172	   0.180	   0.039	   0.044	   0.040	   0.045	    5310	    7019	    7638	    8635	    8635	     03:02
   6	   0.002	  -0.009	  -0.116	  -0.080	   0.026	   0.011	  -0.002	   0.020	   0.175	   0.209	   0.173	   0.183	   0.042	   0.044	   0.053	   0.044	    6401	    5372	    9144	    7448	    9144	     03:13
   7	  -0.135	   0.002	  -0.071	   0.048	  -0.024	   0.013	   0.026	  -0.036	   0.186	   0.170	   0.185	   0.191	   0.050	   0.041	   0.048	   0.054	    8902	    4539	    9609	    5264	    9609	     03:03
   8	  -0.019	   0.013	  -0.008	  -0.068	   0.024	  -0.002	   0.029	  -0.013	   0.167	   0.184	   0.163	   0.168	   0.044	   0.047	   0.038	   0.050	    7241	    5035	    6975	    9111	    9111	     03:07
   9	   0.034	  -0.028	  -0.010	  -0.009	   0.063	   0.049	   0.034	   0.005	   0.154	   0.170	   0.178	   0.173	   0.047	   0.048	   0.042	   0.035	    5714	    7168	    7723	    7830	    7830	     03:05
  10	   0.014	  -0.017	   0.046	   0.013	  -0.022	  -0.018	  -0.028	   0.003	   0.192	   0.188	   0.196	   0.180	   0.046	   0.053	   0.050	   0.052	    6111	    7027	    6667	    8422	    8422	     03:09
  11	   0.021	   0.003	  -0.039	  -0.020	  -0.022	   0.007	   0.013	  -0.075	   0.197	   0.182	   0.177	   0.191	   0.041	   0.039	   0.046	   0.050	    5479	    6626	    8851	    7480	    8851	     03:59
  12	  -0.024	   0.026	  -0.029	  -0.023	  -0.015	  -0.079	  -0.045	  -0.062	   0.197	   0.176	   0.183	   0.182	   0.045	   0.045	   0.044	   0.047	    6627	    5489	    8253	    8038	    8253	     03:55
  13	   0.009	   0.068	  -0.009	  -0.057	   0.007	  -0.023	  -0.020	  -0.012	   0.169	   0.195	   0.193	   0.187	   0.039	   0.045	   0.043	   0.040	    7875	    4343	    7016	    9276	    9276	     03:03
  14	  -0.035	  -0.002	   0.015	  -0.108	   0.015	  -0.040	  -0.011	  -0.008	   0.174	   0.183	   0.193	   0.185	   0.038	   0.046	   0.042	   0.047	    7389	    5322	    5422	   10326	   10326	     03:03
  15	  -0.024	   0.067	   0.023	   0.096	   0.015	   0.040	  -0.005	   0.005	   0.174	   0.183	   0.168	   0.183	   0.051	   0.046	   0.045	   0.043	    8466	    4865	    9046	    6020	    9046	     03:07
  16	  -0.012	  -0.069	  -0.093	   0.061	   0.050	   0.018	  -0.008	   0.002	   0.187	   0.182	   0.192	   0.180	   0.040	   0.036	   0.044	   0.045	    5436	    7863	   10323	    4959	   10323	     03:07
  17	   0.009	   0.058	   0.022	   0.027	   0.066	   0.071	   0.033	   0.034	   0.188	   0.163	   0.175	   0.183	   0.044	   0.046	   0.049	   0.048	    6975	    6014	    7869	    7481	    7869	     03:01
  18	  -0.043	  -0.029	   0.012	   0.008	   0.036	   0.024	  -0.059	   0.048	   0.186	   0.195	   0.187	   0.169	   0.052	   0.050	   0.046	   0.042	    7322	    6201	    7089	    7860	    7860	     02:55
  19	  -0.054	   0.050	   0.069	   0.029	   0.036	  -0.033	  -0.001	  -0.108	   0.164	   0.202	   0.174	   0.175	   0.039	   0.052	   0.044	   0.046	    9015	    3372	    7110	    8878	    9015	     04:14
  20	  -0.049	  -0.017	   0.067	  -0.093	  -0.024	  -0.021	   0.054	   0.028	   0.188	   0.189	   0.171	   0.175	   0.041	   0.052	   0.047	   0.055	    7480	    5618	    4670	   10512	   10512	     03:03
  21	   0.002	  -0.018	  -0.072	  -0.023	  -0.012	  -0.025	  -0.001	   0.028	   0.179	   0.182	   0.190	   0.188	   0.043	   0.039	   0.048	   0.040	    6060	    6576	    8800	    7077	    8800	     03:05
  22	   0.020	  -0.083	   0.128	  -0.000	   0.056	  -0.013	  -0.075	  -0.020	   0.166	   0.178	   0.173	   0.202	   0.047	   0.044	   0.042	   0.051	    5439	    8476	    6096	    8703	    8703	     04:14
  23	   0.083	  -0.041	  -0.073	   0.023	   0.009	   0.004	  -0.069	  -0.040	   0.187	   0.178	   0.170	   0.176	   0.049	   0.048	   0.046	   0.042	    3821	    8667	   10049	    5806	   10049	     03:13
  24	   0.035	   0.064	   0.070	   0.049	  -0.038	   0.010	   0.006	  -0.008	   0.175	   0.163	   0.183	   0.179	   0.040	   0.045	   0.047	   0.047	    7122	    6177	    7066	    8074	    8074	     03:07
  25	   0.019	  -0.046	   0.015	   0.052	   0.029	   0.075	   0.061	   0.064	   0.173	   0.170	   0.172	   0.174	   0.045	   0.045	   0.051	   0.042	    5674	    8034	    8109	    6634	    8109	     03:13
  26	   0.103	   0.010	  -0.066	   0.052	  -0.076	  -0.041	  -0.028	   0.036	   0.197	   0.183	   0.191	   0.170	   0.046	   0.043	   0.040	   0.036	    4223	    8112	    9977	    6261	    9977	     03:25
  27	  -0.041	   0.049	   0.035	   0.080	  -0.026	  -0.007	   0.056	   0.006	   0.178	   0.182	   0.168	   0.188	   0.048	   0.043	   0.050	   0.044	    8466	    4732	    8678	    6553	    8678	     03:07
  28	   0.065	   0.070	   0.031	   0.031	  -0.015	   0.051	  -0.040	   0.026	   0.198	   0.180	   0.185	   0.182	   0.047	   0.052	   0.048	   0.049	    6247	    6609	    7651	    7726	    7726	     04:08
  29	   0.084	  -0.036	   0.014	   0.029	   0.003	  -0.055	   0.038	  -0.115	   0.177	   0.180	   0.183	   0.170	   0.045	   0.045	   0.046	   0.031	    3896	    7962	    8465	    8169	    8465	     03:18
  30	  -0.015	  -0.001	   0.012	  -0.004	   0.036	   0.056	   0.071	  -0.037	   0.193	   0.189	   0.179	   0.178	   0.043	   0.050	   0.042	   0.050	    6585	    6064	    7501	    8189	    8189	     03:00
  31	  -0.039	   0.050	  -0.043	  -0.041	   0.037	   0.038	  -0.042	   0.089	   0.169	   0.177	   0.173	   0.189	   0.042	   0.043	   0.045	   0.052	    8440	    4615	    7913	    7528	    8440	     03:26
  32	   0.003	  -0.051	  -0.088	   0.028	  -0.112	  -0.024	   0.113	   0.068	   0.181	   0.181	   0.194	   0.203	   0.045	   0.049	   0.049	   0.049	    6235	    7139	   10044	    5328	   10044	     03:25
  33	   0.082	   0.038	   0.054	   0.079	  -0.030	  -0.126	  -0.038	  -0.022	   0.170	   0.206	   0.179	   0.178	   0.047	   0.045	   0.049	   0.040	    6072	    6360	    8475	    7626	    8475	     03:23
  34	   0.067	  -0.061	   0.029	  -0.039	  -0.038	   0.023	   0.089	   0.073	   0.176	   0.178	   0.182	   0.186	   0.049	   0.046	   0.037	   0.043	    4663	    8483	    6655	    8747	    8747	     03:23
  35	  -0.057	   0.055	  -0.052	  -0.044	   0.033	   0.013	  -0.011	  -0.089	   0.192	   0.181	   0.181	   0.174	   0.050	   0.055	   0.044	   0.045	    7808	    3857	    8125	    8472	    8472	     03:25
  36	   0.045	  -0.003	  -0.036	   0.046	  -0.021	  -0.023	   0.026	  -0.034	   0.189	   0.166	   0.177	   0.176	   0.050	   0.049	   0.046	   0.049	    4884	    7479	    9532	    6325	    9532	     03:01
  37	  -0.009	   0.040	  -0.052	   0.001	   0.035	   0.098	  -0.053	  -0.049	   0.169	   0.179	   0.194	   0.162	   0.042	   0.041	   0.048	   0.049	    7420	    5430	    8119	    7562	    8119	     02:53
  38	  -0.059	   0.031	   0.081	  -0.029	   0.006	  -0.038	  -0.029	   0.010	   0.182	   0.182	   0.178	   0.154	   0.047	   0.050	   0.055	   0.039	    8438	    4566	    5070	   10278	   10278	     03:07
  39	  -0.006	   0.046	  -0.004	   0.065	   0.003	   0.021	  -0.031	   0.002	   0.178	   0.173	   0.174	   0.185	   0.045	   0.049	   0.042	   0.050	    7481	    5778	    9028	    6090	    9028	     02:57
  40	  -0.056	  -0.057	   0.016	   0.008	   0.116	  -0.018	  -0.013	  -0.056	   0.180	   0.176	   0.185	   0.204	   0.041	   0.048	   0.039	   0.048	    6620	    6600	    8053	    7284	    8053	     03:03
  41	  -0.038	  -0.066	   0.028	  -0.017	  -0.074	   0.024	   0.044	  -0.038	   0.177	   0.167	   0.184	   0.158	   0.046	   0.048	   0.045	   0.043	    6549	    7203	    6053	    8716	    8716	     03:10
  42	   0.024	   0.047	   0.012	   0.022	   0.062	  -0.027	   0.087	  -0.063	   0.180	   0.170	   0.174	   0.192	   0.045	   0.040	   0.045	   0.044	    6212	    5625	    8851	    7761	    8851	     03:03
  43	   0.015	  -0.004	  -0.095	   0.041	   0.017	   0.022	  -0.031	  -0.023	   0.186	   0.198	   0.193	   0.168	   0.051	   0.046	   0.049	   0.050	    6046	    6337	    9956	    5827	    9956	     03:29
  44	   0.004	   0.026	  -0.010	   0.156	  -0.061	  -0.052	   0.034	   0.052	   0.184	   0.190	   0.183	   0.171	   0.053	   0.043	   0.045	   0.053	    7326	    6122	   10068	    5013	   10068	     06:09
  45	   0.062	   0.016	  -0.007	  -0.053	  -0.078	  -0.096	  -0.025	   0.109	   0.178	   0.164	   0.178	   0.185	   0.039	   0.039	   0.044	   0.042	    5349	    7550	    7173	    8957	    8957	     05:50
  46	   0.007	   0.047	  -0.006	  -0.034	   0.065	  -0.091	   0.061	  -0.004	   0.189	   0.194	   0.194	   0.181	   0.050	   0.047	   0.040	   0.045	    6682	    5120	    7546	    9153	    9153	     05:59
  47	  -0.068	  -0.061	  -0.079	  -0.017	   0.022	   0.044	   0.033	   0.169	   0.183	   0.167	   0.179	   0.175	   0.047	   0.046	   0.049	   0.046	    6898	    7066	    8066	    6733	    8066	     08:25
  48	  -0.009	   0.056	   0.009	  -0.026	  -0.016	   0.071	  -0.059	  -0.012	   0.195	   0.192	   0.177	   0.181	   0.042	   0.049	   0.051	   0.041	    7576	    5186	    7216	    8404	    8404	     05:20
  49	  -0.063	  -0.000	  -0.037	  -0.028	  -0.039	   0.022	  -0.000	   0.004	   0.200	   0.175	   0.160	   0.194	   0.048	   0.044	   0.048	   0.042	    7198	    5704	    8533	    6931	    8533	     05:02
  50	   0.090	   0.037	  -0.016	  -0.018	  -0.087	  -0.064	  -0.017	   0.046	   0.174	   0.172	   0.192	   0.175	   0.047	   0.041	   0.047	   0.047	    5336	    7061	    7680	    8434	    8434	     04:54
  51	   0.030	   0.006	   0.015	   0.029	  -0.048	  -0.020	  -0.018	   0.047	   0.180	   0.165	   0.157	   0.178	   0.047	   0.044	   0.040	   0.047	    5973	    7220	    8295	    7024	    8295	     03:57
  52	   0.008	  -0.059	   0.017	   0.061	  -0.065	  -0.041	  -0.038	  -0.072	   0.186	   0.185	   0.166	   0.165	   0.043	   0.046	   0.042	   0.050	    5473	    7730	    8517	    6686	    8517	     04:01
  53	  -0.048	   0.031	   0.021	  -0.127	   0.081	  -0.089	   0.071	  -0.018	   0.170	   0.187	   0.179	   0.179	   0.047	   0.042	   0.032	   0.042	    7737	    4043	    5619	   11275	   11275	     04:09
  54	   0.004	  -0.003	  -0.005	   0.003	  -0.044	  -0.024	  -0.065	  -0.014	   0.172	   0.179	   0.178	   0.169	   0.042	   0.038	   0.053	   0.044	    6640	    6385	    7714	    7731	    7731	     03:43
  55	   0.079	  -0.024	  -0.024	  -0.009	  -0.012	   0.046	  -0.006	  -0.069	   0.160	   0.200	   0.189	   0.184	   0.050	   0.048	   0.045	   0.045	    5120	    7264	    8187	    7735	    8187	     03:53
  56	  -0.060	  -0.099	   0.038	   0.012	   0.067	  -0.080	  -0.012	   0.038	   0.182	   0.183	   0.171	   0.194	   0.037	   0.040	   0.044	   0.041	    6231	    7453	    7521	    7666	    7666	     05:12
  57	  -0.015	  -0.015	   0.052	  -0.036	  -0.078	  -0.027	   0.032	  -0.008	   0.175	   0.176	   0.175	   0.180	   0.043	   0.037	   0.046	   0.047	    7090	    6286	    6055	    9143	    9143	     03:53
  58	   0.017	   0.026	   0.001	  -0.010	   0.039	   0.078	  -0.012	   0.050	   0.171	   0.185	   0.188	   0.181	   0.047	   0.050	   0.046	   0.044	    7118	    6040	    7236	    7956	    7956	     03:53
  59	   0.006	   0.060	  -0.026	   0.015	  -0.032	  -0.034	  -0.007	  -0.010	   0.177	   0.183	   0.181	   0.165	   0.051	   0.043	   0.045	   0.043	    7304	    4968	    8396	    7704	    8396	     03:53
  60	  -0.021	  -0.043	   0.036	   0.036	   0.064	   0.038	   0.036	  -0.023	   0.188	   0.182	   0.172	   0.188	   0.037	   0.037	   0.046	   0.043	    6228	    7184	    7948	    7228	    7948	     03:57
  61	   0.018	   0.039	   0.015	  -0.060	   0.087	  -0.004	  -0.028	   0.025	   0.170	   0.172	   0.169	   0.177	   0.045	   0.037	   0.045	   0.040	    6875	    5488	    6937	    9356	    9356	     03:59
  62	  -0.050	  -0.081	   0.015	   0.068	   0.011	  -0.108	  -0.014	  -0.013	   0.184	   0.172	   0.178	   0.168	   0.039	   0.043	   0.049	   0.050	    5972	    7487	    8292	    6798	    8292	     04:30
  63	  -0.043	   0.079	   0.003	  -0.092	  -0.025	  -0.014	   0.040	   0.100	   0.169	   0.172	   0.202	   0.173	   0.041	   0.044	   0.042	   0.042	    9109	    4032	    5207	   10291	   10291	     04:11
  64	  -0.072	   0.077	  -0.021	  -0.007	  -0.021	   0.005	   0.016	   0.004	   0.184	   0.179	   0.180	   0.169	   0.042	   0.045	   0.049	   0.044	    9093	    3457	    7782	    8056	    9093	     04:24
  65	  -0.068	  -0.007	   0.034	   0.038	   0.035	  -0.070	   0.023	  -0.005	   0.173	   0.167	   0.187	   0.178	   0.039	   0.054	   0.052	   0.044	    7747	    5581	    7328	    7755	    7755	     05:02
  66	  -0.037	  -0.029	   0.037	  -0.117	   0.002	   0.013	   0.022	   0.040	   0.204	   0.193	   0.182	   0.186	   0.044	   0.041	   0.048	   0.044	    6660	    6260	    4967	   10530	   10530	     03:55
  67	   0.020	  -0.006	  -0.044	  -0.011	  -0.039	   0.012	   0.045	  -0.006	   0.187	   0.191	   0.182	   0.175	   0.042	   0.042	   0.043	   0.042	    5931	    6491	    8554	    7517	    8554	     03:47
  68	   0.008	   0.061	  -0.034	  -0.004	  -0.035	  -0.030	  -0.023	  -0.043	   0.173	   0.189	   0.175	   0.175	   0.046	   0.046	   0.047	   0.047	    7375	    4655	    8613	    7647	    8613	     03:41
  69	   0.010	   0.046	   0.069	  -0.107	  -0.052	   0.023	   0.038	   0.026	   0.192	   0.169	   0.182	   0.179	   0.050	   0.051	   0.043	   0.038	    6973	    5840	    4496	   11075	   11075	     04:19
  70	   0.008	   0.003	  -0.025	   0.006	  -0.018	   0.010	  -0.053	   0.026	   0.187	   0.175	   0.203	   0.172	   0.041	   0.048	   0.043	   0.038	    6386	    6812	    7650	    7698	    7698	     03:41
  71	   0.011	  -0.008	  -0.018	  -0.008	   0.064	   0.026	  -0.031	  -0.022	   0.180	   0.189	   0.180	   0.184	   0.046	   0.046	   0.047	   0.039	    6288	    6360	    8201	    7601	    8201	     03:27
  72	  -0.041	  -0.052	  -0.015	  -0.030	  -0.033	   0.037	   0.017	   0.058	   0.178	   0.182	   0.173	   0.184	   0.046	   0.039	   0.048	   0.045	    6883	    6727	    7291	    7602	    7602	     03:25
  73	  -0.036	   0.027	  -0.013	   0.053	   0.019	  -0.066	   0.081	  -0.031	   0.176	   0.162	   0.196	   0.174	   0.048	   0.044	   0.057	   0.043	    7181	    5343	    8651	    7142	    8651	     03:39
  74	  -0.026	   0.075	   0.045	  -0.050	   0.015	   0.055	   0.006	   0.028	   0.179	   0.176	   0.190	   0.177	   0.038	   0.048	   0.037	   0.047	    8579	    4517	    5544	    9825	    9825	     03:43
  75	   0.060	   0.001	   0.023	  -0.094	  -0.020	   0.027	  -0.043	  -0.022	   0.176	   0.171	   0.184	   0.186	   0.045	   0.042	   0.047	   0.042	    5311	    7227	    5885	    9970	    9970	     04:07
  76	   0.054	   0.001	   0.060	   0.037	  -0.090	   0.002	   0.148	   0.001	   0.172	   0.198	   0.159	   0.170	   0.048	   0.038	   0.052	   0.049	    6518	    6242	    8092	    7970	    8092	     05:09
  77	  -0.001	  -0.085	   0.066	  -0.052	  -0.057	   0.017	  -0.055	  -0.009	   0.202	   0.165	   0.173	   0.182	   0.042	   0.043	   0.040	   0.042	    4908	    8851	    5703	    9162	    9162	     03:55
  78	   0.075	  -0.012	   0.011	   0.089	  -0.067	   0.014	   0.050	  -0.000	   0.175	   0.183	   0.182	   0.178	   0.045	   0.047	   0.052	   0.047	    5391	    7814	    9046	    6140	    9046	     04:09
  79	  -0.075	  -0.018	  -0.018	  -0.032	  -0.002	  -0.019	   0.043	  -0.008	   0.184	   0.189	   0.191	   0.177	   0.044	   0.049	   0.045	   0.042	    7765	    5133	    7124	    8369	    8369	     04:03
  80	  -0.001	  -0.124	   0.003	   0.048	   0.025	  -0.043	   0.027	  -0.024	   0.190	   0.196	   0.171	   0.169	   0.048	   0.044	   0.041	   0.048	    4424	    8565	    8608	    6787	    8608	     03:47
  81	  -0.006	   0.013	  -0.017	  -0.014	  -0.060	  -0.108	   0.046	   0.060	   0.169	   0.197	   0.185	   0.173	   0.041	   0.052	   0.050	   0.048	    7267	    5526	    7598	    8227	    8227	     03:41
  82	  -0.024	   0.021	  -0.014	  -0.068	  -0.002	   0.081	  -0.003	  -0.004	   0.183	   0.175	   0.189	   0.155	   0.044	   0.049	   0.042	   0.043	    7217	    5645	    6006	    9521	    9521	     03:56
  83	  -0.068	   0.132	   0.062	   0.014	  -0.007	  -0.140	   0.058	  -0.049	   0.179	   0.197	   0.170	   0.191	   0.050	   0.049	   0.043	   0.045	    9841	    2325	    7492	    8815	    9841	     05:13
  84	   0.124	   0.094	   0.036	   0.085	  -0.025	  -0.027	  -0.035	  -0.077	   0.192	   0.188	   0.199	   0.188	   0.042	   0.042	   0.040	   0.048	    5522	    6627	    8883	    7414	    8883	     03:59
  85	   0.013	  -0.029	   0.019	  -0.000	  -0.003	  -0.014	  -0.009	   0.058	   0.186	   0.181	   0.174	   0.180	   0.043	   0.040	   0.051	   0.049	    5844	    7320	    7428	    7883	    7883	     03:46
  86	  -0.058	   0.058	   0.019	  -0.017	   0.026	   0.007	   0.071	   0.015	   0.187	   0.159	   0.174	   0.148	   0.043	   0.045	   0.038	   0.043	    8101	    4542	    6628	    9223	    9223	     03:47
  87	  -0.068	  -0.024	   0.011	  -0.008	   0.054	  -0.003	  -0.031	  -0.037	   0.189	   0.168	   0.180	   0.179	   0.047	   0.043	   0.048	   0.046	    7042	    6039	    7357	    7962	    7962	     03:35
  88	   0.085	   0.062	  -0.012	   0.059	   0.065	  -0.043	  -0.112	   0.031	   0.188	   0.185	   0.181	   0.167	   0.054	   0.045	   0.043	   0.048	    6104	    6566	    9126	    6874	    9126	     05:09
  89	  -0.012	  -0.030	   0.027	  -0.048	  -0.072	  -0.050	   0.005	   0.040	   0.175	   0.177	   0.207	   0.174	   0.041	   0.040	   0.039	   0.042	    6909	    6711	    5449	    9656	    9656	     03:49
  90	   0.025	   0.001	  -0.010	  -0.024	  -0.024	  -0.036	   0.045	  -0.043	   0.176	   0.168	   0.192	   0.184	   0.047	   0.044	   0.039	   0.045	    5719	    6638	    7684	    8370	    8370	     03:39
  91	  -0.089	   0.107	  -0.020	   0.040	   0.024	   0.042	   0.003	  -0.012	   0.189	   0.151	   0.196	   0.173	   0.044	   0.046	   0.051	   0.040	    9355	    3592	    8205	    7253	    9355	     03:47
  92	   0.005	  -0.130	   0.044	  -0.049	   0.076	   0.025	  -0.071	   0.068	   0.171	   0.186	   0.195	   0.178	   0.047	   0.045	   0.047	   0.044	    4959	    8867	    5819	    9021	    9021	     04:07
  93	   0.023	  -0.003	  -0.061	   0.046	   0.014	   0.089	   0.020	  -0.058	   0.183	   0.190	   0.190	   0.211	   0.048	   0.048	   0.041	   0.039	    6088	    7093	   10028	    5301	   10028	     04:03
  94	   0.018	  -0.046	   0.113	  -0.096	  -0.036	  -0.073	   0.015	   0.031	   0.176	   0.180	   0.180	   0.185	   0.047	   0.045	   0.047	   0.049	    5877	    7348	    3852	   11365	   11365	     04:03
  95	   0.018	   0.023	   0.120	  -0.023	  -0.071	  -0.005	   0.040	  -0.004	   0.169	   0.177	   0.169	   0.177	   0.038	   0.041	   0.044	   0.046	    7469	    6111	    5019	   10017	   10017	     05:24
  96	  -0.022	   0.078	  -0.004	  -0.040	  -0.004	   0.028	   0.043	  -0.069	   0.191	   0.184	   0.168	   0.199	   0.048	   0.038	   0.046	   0.043	    7725	    4107	    8138	    8482	    8482	     04:03
  97	   0.073	  -0.071	   0.020	  -0.017	  -0.074	  -0.020	  -0.054	   0.094	   0.181	   0.184	   0.192	   0.191	   0.043	   0.047	   0.046	   0.043	    4549	    9141	    6826	    8168	    9141	     03:57
  98	   0.039	   0.004	   0.019	   0.036	  -0.084	  -0.027	   0.012	  -0.032	   0.171	   0.188	   0.191	   0.199	   0.040	   0.047	   0.046	   0.038	    6576	    6745	    8129	    7122	    8129	     03:53
  99	   0.021	  -0.050	   0.075	  -0.032	   0.013	   0.076	   0.032	   0.005	   0.177	   0.181	   0.186	   0.174	   0.047	   0.049	   0.045	   0.052	    5738	    7812	    5243	    9526	    9526	     04:03
 100	  -0.038	   0.044	   0.015	  -0.013	  -0.076	  -0.022	  -0.001	   0.015	   0.185	   0.178	   0.184	   0.183	   0.048	   0.046	   0.044	   0.044	    8208	    4925	    6970	    8352	    8352	     03:57
 101	   0.004	   0.014	   0.032	  -0.044	   0.005	  -0.067	  -0.040	  -0.034	   0.181	   0.173	   0.178	   0.183	   0.050	   0.050	   0.047	   0.045	    6383	    6024	    6650	    9224	    9224	     04:01
 102	  -0.030	   0.036	  -0.012	  -0.008	  -0.091	  -0.035	   0.034	  -0.032	   0.199	   0.175	   0.181	   0.180	   0.041	   0.051	   0.048	   0.047	    7316	    5331	    7946	    7806	    7946	     03:39
 103	  -0.126	   0.131	  -0.023	   0.024	  -0.027	  -0.033	  -0.019	   0.019	   0.193	   0.200	   0.201	   0.169	   0.042	   0.046	   0.049	   0.045	   11383	    1352	    7727	    7971	   11383	     04:09
 104	   0.005	  -0.072	   0.027	  -0.050	  -0.009	   0.018	   0.005	  -0.025	   0.204	   0.175	   0.179	   0.151	   0.036	   0.055	   0.047	   0.050	    4666	    8175	    5849	    9585	    9585	     03:49
 105	  -0.048	   0.094	   0.005	   0.042	   0.071	   0.064	   0.047	   0.062	   0.185	   0.194	   0.175	   0.179	   0.035	   0.050	   0.041	   0.037	    9352	    3613	    8367	    7233	    9352	     04:03
 106	   0.007	   0.081	   0.030	   0.044	  -0.041	  -0.024	  -0.091	   0.063	   0.180	   0.179	   0.191	   0.184	   0.046	   0.046	   0.046	   0.044	    8182	    5301	    7561	    7568	    8182	     03:51
 107	  -0.038	  -0.024	   0.025	  -0.119	  -0.020	  -0.071	   0.055	   0.081	   0.197	   0.172	   0.183	   0.176	   0.052	   0.047	   0.042	   0.057	    6371	    6486	    4926	   10622	   10622	     04:02
 108	   0.006	   0.030	  -0.017	   0.023	   0.068	   0.002	  -0.013	   0.025	   0.190	   0.188	   0.180	   0.194	   0.042	   0.047	   0.038	   0.042	    6901	    5890	    8871	    6898	    8871	     03:41
 109	  -0.012	  -0.001	   0.037	   0.083	  -0.030	   0.007	   0.012	   0.012	   0.197	   0.186	   0.171	   0.173	   0.043	   0.045	   0.045	   0.043	    6902	    6697	    8295	    6626	    8295	     03:43
 110	  -0.051	  -0.016	   0.016	   0.043	  -0.062	   0.048	  -0.036	  -0.005	   0.188	   0.203	   0.197	   0.167	   0.044	   0.045	   0.047	   0.047	    8006	    5903	    7130	    7457	    8006	     03:49
 111	  -0.031	   0.067	   0.023	   0.059	  -0.049	  -0.015	   0.045	   0.003	   0.191	   0.191	   0.175	   0.184	   0.043	   0.050	   0.043	   0.046	    8418	    4538	    8484	    6996	    8484	     03:45
 112	  -0.051	   0.018	   0.002	   0.034	  -0.007	  -0.019	   0.068	   0.008	   0.173	   0.171	   0.171	   0.175	   0.049	   0.047	   0.041	   0.048	    7875	    5163	    8249	    7102	    8249	     03:45
 113	  -0.004	   0.014	   0.029	   0.008	   0.058	   0.079	  -0.090	  -0.073	   0.174	   0.171	   0.169	   0.182	   0.047	   0.048	   0.044	   0.044	    7875	    5163	    8249	    7102	    8249	     00:02
 114	   0.062	   0.017	   0.088	  -0.001	  -0.043	   0.107	  -0.048	   0.055	   0.200	   0.193	   0.176	   0.182	   0.043	   0.040	   0.035	   0.044	    6135	    7700	    6031	    8812	    8812	     03:49
 115	  -0.084	   0.023	  -0.005	   0.001	  -0.108	   0.085	   0.018	  -0.042	   0.185	   0.192	   0.191	   0.185	   0.047	   0.052	   0.047	   0.048	    9110	    4942	    7136	    7366	    9110	     04:07
 116	  -0.059	   0.040	  -0.012	  -0.022	   0.081	  -0.017	  -0.027	   0.026	   0.178	   0.177	   0.191	   0.178	   0.048	   0.047	   0.049	   0.047	    8248	    4378	    7374	    8390	    8390	     03:44
 117	  -0.123	  -0.067	  -0.049	   0.063	  -0.025	   0.035	   0.013	   0.088	   0.196	   0.183	   0.191	   0.177	   0.042	   0.035	   0.047	   0.041	    8203	    6483	    8542	    5740	    8542	     04:53
 118	  -0.122	   0.066	   0.010	  -0.009	  -0.041	   0.020	   0.057	  -0.052	   0.170	   0.166	   0.172	   0.173	   0.051	   0.042	   0.041	   0.039	   10040	    2968	    7240	    8294	   10040	     04:05
 119	  -0.064	   0.025	   0.012	   0.019	   0.100	  -0.029	   0.013	   0.089	   0.190	   0.168	   0.185	   0.193	   0.051	   0.045	   0.045	   0.041	    7874	    5384	    7798	    7612	    7874	     03:39
 120	  -0.012	  -0.022	  -0.024	  -0.017	  -0.005	   0.055	   0.043	   0.015	   0.188	   0.175	   0.192	   0.182	   0.041	   0.044	   0.052	   0.048	    6240	    6864	    7545	    7699	    7699	     03:33
 121	  -0.025	  -0.060	  -0.025	  -0.021	   0.067	   0.009	  -0.032	   0.010	   0.180	   0.178	   0.159	   0.181	   0.047	   0.049	   0.053	   0.042	    5905	    7035	    8314	    7120	    8314	     03:37
 122	  -0.013	  -0.030	  -0.008	  -0.107	  -0.064	  -0.067	   0.049	  -0.075	   0.187	   0.182	   0.183	   0.193	   0.047	   0.041	   0.045	   0.044	    5819	    6137	    6742	    9738	    9738	     03:53
 123	   0.062	  -0.002	   0.050	  -0.067	   0.019	  -0.016	  -0.025	   0.026	   0.168	   0.182	   0.161	   0.193	   0.042	   0.043	   0.047	   0.047	    5595	    7023	    6431	    9365	    9365	     03:43
