 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 122	-0.013	 0.001	-0.016	-0.017	 0.004	-0.011	 0.003	-0.005	 0.085	 0.070	 0.093	 0.087	 0.047	 0.052	 0.048	 0.040	  6485	  6354	  7557	  7860	  7860	   02:45
 123	 0.029	 0.007	 0.005	 0.018	-0.006	-0.004	-0.002	 0.019	 0.084	 0.084	 0.089	 0.080	 0.056	 0.045	 0.053	 0.050	  6106	  6711	  7722	  7578	  7722	   02:55
 124	 0.007	-0.000	 0.005	-0.004	 0.010	 0.012	-0.024	 0.003	 0.097	 0.080	 0.074	 0.081	 0.044	 0.042	 0.046	 0.043	  6074	  6874	  7780	  7718	  7780	   02:59
 125	 0.013	 0.027	-0.031	 0.020	 0.021	-0.005	 0.002	 0.029	 0.084	 0.072	 0.081	 0.075	 0.043	 0.039	 0.043	 0.045	  6426	  6331	  8732	  7058	  8732	   03:01
 126	-0.015	 0.003	 0.010	-0.000	-0.001	 0.053	 0.004	 0.014	 0.090	 0.075	 0.091	 0.084	 0.047	 0.048	 0.043	 0.042	  6942	  6658	  7065	  7726	  7726	   02:53
 127	-0.009	 0.028	 0.016	 0.007	 0.009	-0.004	-0.002	-0.004	 0.098	 0.067	 0.089	 0.070	 0.045	 0.049	 0.046	 0.042	  6613	  6245	  7133	  8317	  8317	   02:51
 128	-0.005	 0.002	-0.017	 0.003	-0.030	 0.020	-0.014	 0.013	 0.097	 0.068	 0.094	 0.092	 0.048	 0.047	 0.048	 0.043	  6306	  7058	  7851	  7104	  7851	   02:55
 129	-0.010	 0.004	-0.023	-0.009	 0.021	-0.015	 0.012	-0.018	 0.077	 0.066	 0.089	 0.088	 0.043	 0.046	 0.048	 0.053	  6462	  6215	  8029	  7507	  8029	   02:47
 130	-0.030	 0.006	 0.015	-0.006	 0.023	 0.022	-0.034	 0.016	 0.091	 0.080	 0.068	 0.064	 0.039	 0.043	 0.051	 0.047	  7194	  5987	  7154	  8098	  8098	   02:49
 131	-0.012	 0.015	 0.015	 0.002	-0.010	 0.000	-0.006	-0.002	 0.084	 0.072	 0.081	 0.099	 0.040	 0.048	 0.047	 0.046	  7026	  6276	  7653	  7403	  7653	   02:53
 132	-0.021	-0.012	-0.001	 0.004	 0.005	-0.033	-0.002	 0.012	 0.080	 0.065	 0.088	 0.077	 0.044	 0.048	 0.043	 0.045	  6591	  6649	  7443	  7771	  7771	   02:49
 133	 0.015	 0.006	 0.019	 0.018	-0.005	 0.004	-0.011	 0.013	 0.076	 0.076	 0.086	 0.083	 0.044	 0.051	 0.046	 0.048	  6619	  6709	  7412	  7555	  7555	   02:41
 134	-0.006	-0.007	-0.003	 0.011	-0.005	-0.015	-0.007	-0.007	 0.074	 0.060	 0.072	 0.104	 0.039	 0.042	 0.045	 0.048	  6415	  6974	  8523	  6535	  8523	   02:45
 135	 0.031	-0.015	 0.003	-0.003	 0.007	 0.020	-0.001	-0.012	 0.079	 0.061	 0.069	 0.077	 0.046	 0.043	 0.045	 0.043	  5257	  7644	  7884	  7546	  7884	   03:09
 136	-0.001	-0.018	 0.003	-0.016	-0.009	-0.004	 0.002	 0.007	 0.076	 0.072	 0.071	 0.070	 0.044	 0.048	 0.047	 0.039	  6226	  6753	  7318	  8054	  8054	   03:05
 137	 0.007	 0.024	 0.020	 0.021	-0.005	 0.001	 0.006	-0.038	 0.079	 0.083	 0.073	 0.077	 0.049	 0.045	 0.044	 0.048	  6835	  5814	  7892	  7694	  7892	   02:57
 138	 0.023	-0.016	-0.030	 0.012	-0.006	 0.028	-0.007	 0.029	 0.072	 0.085	 0.082	 0.079	 0.037	 0.048	 0.047	 0.057	  6240	  7008	  8297	  6725	  8297	   03:01
 139	-0.030	 0.040	 0.017	-0.045	 0.019	 0.026	-0.021	-0.015	 0.061	 0.062	 0.080	 0.081	 0.043	 0.049	 0.043	 0.048	  8096	  4956	  6415	  8870	  8870	   02:55
 140	 0.012	 0.003	 0.015	-0.005	 0.038	-0.041	-0.033	-0.007	 0.087	 0.073	 0.091	 0.089	 0.046	 0.043	 0.048	 0.045	  6080	  6704	  7489	  8206	  8206	   02:47
 141	-0.024	 0.003	-0.006	 0.029	-0.004	 0.010	-0.013	 0.006	 0.075	 0.081	 0.077	 0.074	 0.043	 0.046	 0.042	 0.043	  7445	  5988	  8072	  6939	  8072	   02:47
 142	-0.003	-0.008	-0.019	 0.014	 0.013	 0.005	-0.018	-0.004	 0.080	 0.077	 0.075	 0.076	 0.039	 0.046	 0.037	 0.046	  6443	  6660	  8374	  6992	  8374	   02:49
 143	 0.001	 0.008	-0.021	-0.001	-0.006	 0.004	-0.028	-0.004	 0.077	 0.095	 0.077	 0.092	 0.044	 0.044	 0.046	 0.039	  7024	  5853	  8463	  7072	  8463	   02:49
 144	 0.010	 0.007	-0.014	-0.017	-0.002	 0.016	 0.001	 0.020	 0.075	 0.095	 0.081	 0.070	 0.049	 0.049	 0.047	 0.043	  6849	  5809	  7463	  8116	  8116	   02:51
 145	 0.022	 0.021	 0.019	 0.011	-0.003	 0.023	 0.021	-0.006	 0.056	 0.069	 0.088	 0.087	 0.043	 0.046	 0.044	 0.049	  7102	  6258	  7289	  7683	  7683	   02:55
 146	-0.011	-0.016	 0.030	-0.029	-0.013	-0.008	-0.008	-0.009	 0.079	 0.076	 0.091	 0.097	 0.047	 0.041	 0.043	 0.044	  6717	  6650	  6546	  8506	  8506	   02:57
 147	 0.025	-0.000	 0.013	 0.010	 0.032	-0.004	 0.011	 0.005	 0.066	 0.071	 0.078	 0.081	 0.037	 0.043	 0.037	 0.047	  6248	  6801	  7780	  7724	  7780	   02:55
 148	-0.012	-0.007	 0.003	-0.011	-0.009	 0.013	 0.014	 0.010	 0.078	 0.075	 0.073	 0.091	 0.042	 0.045	 0.041	 0.048	  6800	  6485	  7667	  7429	  7667	   02:43
 149	 0.002	-0.001	-0.025	 0.003	-0.006	 0.013	-0.008	 0.022	 0.081	 0.082	 0.094	 0.078	 0.035	 0.047	 0.053	 0.049	  6660	  6488	  7785	  7396	  7785	   02:49
 150	 0.003	-0.000	 0.001	 0.017	-0.021	 0.001	-0.029	-0.031	 0.089	 0.070	 0.079	 0.082	 0.046	 0.055	 0.039	 0.050	  6155	  6973	  7991	  7109	  7991	   02:57
 151	-0.028	 0.002	 0.018	-0.020	-0.006	 0.043	-0.015	-0.004	 0.087	 0.084	 0.101	 0.089	 0.040	 0.047	 0.049	 0.045	  7465	  6135	  6411	  8387	  8387	   03:45
 152	-0.003	 0.017	-0.029	 0.002	-0.016	-0.003	 0.022	 0.021	 0.079	 0.085	 0.080	 0.080	 0.044	 0.037	 0.046	 0.040	  6994	  5760	  8432	  7311	  8432	   03:03
 153	-0.012	-0.011	 0.004	 0.004	 0.025	-0.008	-0.003	-0.003	 0.084	 0.083	 0.081	 0.065	 0.052	 0.046	 0.044	 0.045	  6526	  6269	  7393	  8089	  8089	   02:53
 154	 0.015	-0.020	 0.008	-0.006	-0.008	-0.005	 0.005	-0.004	 0.097	 0.088	 0.076	 0.084	 0.047	 0.044	 0.050	 0.050	  5595	  7068	  7746	  7793	  7793	   02:57
 155	 0.014	-0.014	-0.025	 0.022	-0.001	-0.012	-0.008	 0.023	 0.074	 0.081	 0.087	 0.074	 0.046	 0.038	 0.050	 0.040	  6231	  6845	  8320	  7086	  8320	   02:51
 156	 0.005	 0.012	-0.027	 0.005	-0.000	 0.003	-0.016	-0.018	 0.054	 0.074	 0.064	 0.082	 0.049	 0.043	 0.042	 0.045	  7017	  5786	  8771	  6752	  8771	   02:59
 157	-0.001	-0.028	 0.025	-0.010	 0.023	-0.008	 0.031	 0.009	 0.076	 0.073	 0.085	 0.073	 0.043	 0.039	 0.043	 0.041	  6159	  6978	  6755	  8592	  8592	   03:03
 158	-0.016	-0.003	-0.004	 0.021	-0.025	-0.015	-0.001	 0.009	 0.081	 0.085	 0.066	 0.094	 0.050	 0.040	 0.041	 0.047	  7016	  6200	  8658	  6546	  8658	   02:50
 159	-0.013	-0.023	 0.002	 0.016	-0.021	 0.004	 0.020	-0.001	 0.088	 0.065	 0.075	 0.069	 0.037	 0.042	 0.043	 0.038	  6147	  7231	  7771	  7414	  7771	   02:49
 160	-0.014	 0.018	 0.009	-0.012	-0.031	 0.015	-0.008	-0.000	 0.086	 0.076	 0.098	 0.076	 0.047	 0.049	 0.048	 0.043	  7216	  6006	  6617	  8442	  8442	   03:01
 161	-0.004	-0.001	 0.012	-0.009	-0.009	 0.005	 0.021	 0.002	 0.073	 0.067	 0.069	 0.073	 0.042	 0.043	 0.036	 0.045	  6643	  6477	  7357	  7987	  7987	   02:51
 162	 0.011	 0.030	 0.014	-0.010	-0.018	-0.003	-0.025	-0.016	 0.059	 0.079	 0.081	 0.067	 0.048	 0.043	 0.044	 0.044	  7386	  5426	  6933	  8579	  8579	   03:03
 163	 0.020	-0.008	 0.012	 0.012	 0.019	-0.008	 0.002	-0.010	 0.075	 0.093	 0.097	 0.094	 0.040	 0.044	 0.045	 0.040	  6487	  6570	  7665	  7775	  7775	   02:53
 164	 0.002	 0.004	-0.003	-0.006	 0.003	 0.016	-0.011	 0.007	 0.089	 0.082	 0.070	 0.078	 0.038	 0.045	 0.045	 0.047	  6444	  6479	  7885	  7609	  7885	   02:49
 165	 0.003	 0.016	-0.004	-0.000	-0.007	 0.006	 0.014	-0.013	 0.074	 0.069	 0.083	 0.084	 0.044	 0.051	 0.042	 0.050	  6726	  6215	  7748	  7549	  7748	   02:49
 166	 0.026	-0.006	 0.011	-0.008	 0.016	-0.013	-0.004	 0.003	 0.079	 0.090	 0.059	 0.071	 0.044	 0.043	 0.049	 0.048	  5968	  6479	  7873	  7984	  7984	   02:52
 167	-0.015	-0.019	 0.008	-0.018	 0.021	-0.012	 0.004	-0.001	 0.080	 0.068	 0.109	 0.089	 0.039	 0.046	 0.043	 0.042	  6502	  6847	  6658	  8463	  8463	   02:55
 168	 0.001	-0.005	-0.018	 0.017	 0.005	 0.029	 0.007	-0.012	 0.081	 0.078	 0.095	 0.078	 0.038	 0.049	 0.042	 0.042	  6515	  6737	  7912	  7295	  7912	   02:49
 169	 0.044	 0.011	 0.001	 0.005	 0.014	 0.028	 0.001	-0.019	 0.070	 0.070	 0.077	 0.079	 0.042	 0.043	 0.047	 0.045	  5822	  6946	  7976	  7637	  7976	   02:51
 170	 0.003	-0.014	-0.007	 0.003	-0.011	-0.003	 0.034	-0.011	 0.072	 0.077	 0.071	 0.062	 0.046	 0.042	 0.047	 0.045	  6247	  6389	  7858	  7821	  7858	   02:43
 171	-0.001	 0.007	-0.003	 0.019	 0.035	-0.007	-0.004	 0.002	 0.066	 0.075	 0.087	 0.099	 0.043	 0.038	 0.053	 0.052	  6981	  6132	  8296	  6939	  8296	   02:53
 172	-0.018	 0.005	-0.003	 0.010	 0.014	 0.008	 0.025	 0.017	 0.084	 0.070	 0.079	 0.083	 0.043	 0.036	 0.045	 0.044	  6826	  6358	  7979	  7355	  7979	   02:53
 173	 0.005	 0.002	-0.008	 0.010	-0.001	-0.001	 0.010	 0.013	 0.073	 0.070	 0.078	 0.079	 0.053	 0.044	 0.046	 0.047	  6474	  6521	  8000	  7260	  8000	   02:49
 174	 0.006	-0.012	-0.002	-0.010	-0.009	-0.015	-0.010	 0.041	 0.072	 0.079	 0.076	 0.078	 0.037	 0.046	 0.043	 0.048	  6569	  6704	  7495	  7766	  7766	   02:45
 175	-0.034	-0.013	-0.010	-0.038	-0.016	-0.017	-0.001	 0.019	 0.076	 0.088	 0.096	 0.100	 0.047	 0.037	 0.044	 0.043	  7484	  5794	  7086	  8136	  8136	   02:51
 176	 0.003	 0.017	-0.001	-0.018	 0.016	-0.030	-0.038	-0.000	 0.078	 0.069	 0.074	 0.087	 0.045	 0.048	 0.050	 0.047	  6567	  6169	  7793	  7827	  7827	   02:51
 177	 0.020	-0.013	 0.018	-0.019	-0.009	-0.008	-0.010	 0.001	 0.086	 0.086	 0.086	 0.093	 0.047	 0.045	 0.040	 0.046	  6004	  6981	  7193	  8226	  8226	   02:59
 178	 0.004	 0.010	 0.025	-0.018	-0.018	-0.002	-0.017	-0.001	 0.085	 0.078	 0.086	 0.095	 0.048	 0.042	 0.049	 0.042	  6679	  6418	  7010	  8244	  8244	   02:49
 179	 0.002	-0.017	 0.014	-0.036	 0.007	 0.003	 0.013	 0.033	 0.072	 0.072	 0.083	 0.076	 0.040	 0.046	 0.041	 0.048	  6463	  6802	  6469	  8692	  8692	   02:53
 180	-0.013	 0.030	 0.004	-0.013	-0.004	-0.012	-0.022	 0.024	 0.072	 0.080	 0.077	 0.084	 0.041	 0.049	 0.044	 0.048	  7674	  5395	  7425	  7909	  7909	   02:51
 181	-0.009	 0.018	-0.017	 0.011	-0.000	 0.008	-0.008	 0.005	 0.093	 0.087	 0.084	 0.083	 0.041	 0.046	 0.045	 0.046	  6905	  5994	  8237	  7261	  8237	   02:45
 182	 0.008	 0.033	 0.023	 0.041	-0.021	 0.007	 0.004	-0.002	 0.078	 0.086	 0.079	 0.073	 0.045	 0.047	 0.046	 0.038	  7346	  5793	  7802	  7492	  7802	   02:57
 183	 0.004	 0.001	-0.007	-0.010	 0.016	 0.016	 0.013	 0.001	 0.082	 0.089	 0.085	 0.077	 0.054	 0.033	 0.041	 0.042	  6568	  6143	  7613	  8114	  8114	   02:57
 184	-0.005	-0.006	 0.030	 0.022	-0.036	-0.031	 0.010	-0.019	 0.090	 0.072	 0.085	 0.078	 0.048	 0.045	 0.043	 0.042	  6390	  6823	  7315	  7920	  7920	   02:51
 185	 0.010	 0.004	 0.013	 0.003	 0.021	-0.014	-0.012	 0.001	 0.078	 0.075	 0.084	 0.070	 0.047	 0.051	 0.045	 0.049	  6376	  6451	  7234	  8186	  8186	   02:49
 186	 0.007	 0.012	 0.026	 0.008	-0.006	 0.029	 0.003	-0.021	 0.063	 0.059	 0.067	 0.084	 0.047	 0.050	 0.042	 0.040	  6815	  6622	  7519	  7426	  7519	   02:53
 187	-0.009	 0.030	-0.013	 0.018	-0.027	 0.011	 0.006	 0.013	 0.073	 0.082	 0.084	 0.100	 0.044	 0.045	 0.045	 0.040	  7719	  5621	  8418	  6689	  8418	   02:55
 188	 0.011	 0.001	 0.016	-0.014	-0.011	-0.011	-0.005	-0.012	 0.084	 0.078	 0.091	 0.084	 0.043	 0.037	 0.045	 0.046	  6313	  6624	  7056	  8468	  8468	   02:59
 189	 0.014	-0.009	 0.011	 0.027	 0.015	-0.026	-0.007	-0.001	 0.068	 0.083	 0.104	 0.075	 0.044	 0.043	 0.039	 0.048	  6631	  6598	  7313	  7965	  7965	   02:53
 190	 0.006	-0.009	-0.002	-0.012	 0.008	-0.020	-0.006	-0.013	 0.089	 0.092	 0.085	 0.076	 0.044	 0.044	 0.039	 0.051	  6211	  6391	  7519	  8259	  8259	   02:55
 191	-0.016	 0.026	 0.012	-0.026	-0.029	-0.003	 0.015	 0.052	 0.078	 0.078	 0.083	 0.108	 0.049	 0.052	 0.047	 0.050	  7703	  5683	  7144	  7764	  7764	   02:59
 192	-0.004	 0.017	-0.017	-0.012	 0.014	 0.013	 0.027	-0.009	 0.080	 0.095	 0.054	 0.079	 0.054	 0.036	 0.042	 0.047	  6822	  5248	  8752	  7474	  8752	   03:01
 193	-0.004	 0.002	 0.012	-0.000	 0.012	 0.005	 0.016	-0.029	 0.076	 0.078	 0.079	 0.095	 0.049	 0.050	 0.046	 0.047	  6702	  6194	  7762	  7521	  7762	   02:51
 194	-0.001	-0.018	 0.009	 0.010	 0.011	 0.019	-0.007	 0.009	 0.062	 0.065	 0.075	 0.109	 0.041	 0.045	 0.037	 0.045	  6744	  7186	  8102	  6523	  8102	   02:59
 195	-0.001	-0.004	-0.021	-0.019	 0.002	-0.018	-0.005	 0.004	 0.085	 0.076	 0.061	 0.079	 0.045	 0.041	 0.049	 0.052	  6063	  6399	  8388	  7430	  8388	   03:19
 196	 0.024	 0.029	-0.006	-0.019	-0.009	-0.011	 0.001	 0.008	 0.080	 0.085	 0.079	 0.074	 0.042	 0.045	 0.041	 0.043	  6555	  5893	  7628	  8382	  8382	   03:16
 197	 0.007	 0.009	 0.025	-0.014	-0.012	-0.009	-0.022	-0.024	 0.079	 0.080	 0.107	 0.052	 0.047	 0.047	 0.049	 0.046	  6705	  6093	  5759	  9665	  9665	   03:31
 198	-0.009	-0.024	 0.015	 0.016	-0.010	 0.013	 0.029	 0.029	 0.071	 0.072	 0.069	 0.073	 0.042	 0.043	 0.046	 0.044	  6723	  6904	  7524	  7333	  7524	   03:11
 199	-0.023	-0.012	-0.013	-0.016	-0.006	-0.010	-0.030	-0.009	 0.073	 0.080	 0.068	 0.099	 0.046	 0.035	 0.040	 0.044	  7032	  6173	  8284	  7048	  8284	   03:17
 200	-0.022	-0.006	 0.007	-0.028	-0.007	-0.019	-0.005	-0.002	 0.091	 0.079	 0.079	 0.088	 0.046	 0.046	 0.051	 0.043	  6626	  6207	  7248	  8208	  8208	   03:17
 201	 0.018	 0.036	-0.028	 0.021	 0.026	 0.000	-0.005	 0.005	 0.063	 0.082	 0.072	 0.101	 0.049	 0.047	 0.040	 0.046	  7116	  5573	  9373	  6274	  9373	   03:29
 202	 0.010	 0.016	 0.013	 0.025	 0.016	 0.020	 0.011	-0.012	 0.100	 0.085	 0.084	 0.092	 0.045	 0.038	 0.050	 0.052	  6294	  6564	  8137	  7284	  8137	   03:17
 203	 0.000	 0.026	 0.019	 0.013	 0.034	 0.028	-0.010	 0.006	 0.069	 0.098	 0.076	 0.085	 0.046	 0.046	 0.042	 0.045	  7743	  5254	  7730	  7652	  7743	   03:17
 204	-0.013	 0.013	-0.010	 0.017	 0.022	 0.003	-0.012	-0.015	 0.079	 0.080	 0.074	 0.063	 0.045	 0.037	 0.041	 0.048	  6977	  5763	  8100	  7579	  8100	   03:11
 205	-0.018	-0.018	-0.001	-0.020	 0.010	-0.037	-0.011	-0.002	 0.081	 0.090	 0.067	 0.082	 0.045	 0.048	 0.040	 0.042	  6659	  6064	  7809	  7900	  7900	   03:06
 206	 0.022	-0.032	-0.001	-0.055	 0.015	-0.013	-0.015	 0.002	 0.076	 0.066	 0.085	 0.093	 0.041	 0.046	 0.045	 0.051	  5338	  7523	  6976	  8495	  8495	   03:22
 207	-0.011	 0.020	-0.015	 0.011	-0.002	-0.011	-0.009	-0.023	 0.076	 0.092	 0.081	 0.075	 0.045	 0.044	 0.039	 0.046	  7345	  5282	  8185	  7548	  8185	   03:12
 208	-0.010	-0.005	 0.010	-0.035	-0.005	 0.027	-0.015	 0.010	 0.091	 0.058	 0.097	 0.077	 0.042	 0.040	 0.050	 0.047	  6252	  7106	  6280	  8731	  8731	   03:12
 209	-0.007	-0.010	 0.003	 0.018	-0.006	-0.008	-0.015	 0.027	 0.077	 0.089	 0.068	 0.088	 0.046	 0.046	 0.042	 0.038	  6964	  6431	  8276	  6906	  8276	   03:19
 210	-0.017	 0.004	-0.001	-0.008	-0.020	 0.008	-0.032	 0.016	 0.091	 0.090	 0.084	 0.079	 0.045	 0.044	 0.039	 0.043	  7131	  6112	  7350	  7876	  7876	   03:08
 211	 0.024	-0.021	 0.015	-0.009	-0.017	 0.012	-0.005	-0.022	 0.074	 0.075	 0.073	 0.071	 0.042	 0.049	 0.047	 0.048	  5767	  7171	  7218	  8095	  8095	   03:24
 212	-0.020	 0.008	-0.007	 0.001	 0.001	 0.003	-0.009	 0.013	 0.079	 0.094	 0.078	 0.079	 0.041	 0.048	 0.040	 0.043	  7500	  5561	  7802	  7571	  7802	   03:09
 213	 0.002	-0.017	-0.015	-0.029	-0.001	-0.022	 0.034	 0.008	 0.067	 0.092	 0.069	 0.075	 0.044	 0.047	 0.046	 0.041	  6522	  5906	  7826	  8108	  8108	   03:15
 214	 0.002	-0.015	-0.013	-0.001	-0.019	 0.015	 0.018	 0.015	 0.079	 0.068	 0.077	 0.093	 0.048	 0.044	 0.048	 0.040	  6196	  7084	  8161	  6936	  8161	   03:25
 215	-0.000	-0.025	 0.010	 0.023	 0.008	 0.010	-0.002	-0.051	 0.072	 0.071	 0.086	 0.078	 0.044	 0.050	 0.043	 0.049	  6192	  7090	  7642	  7375	  7642	   03:19
 216	 0.019	-0.013	-0.002	-0.002	-0.002	 0.025	-0.014	-0.037	 0.082	 0.069	 0.097	 0.082	 0.048	 0.048	 0.042	 0.043	  5724	  7353	  7385	  7876	  7876	   03:39
 217	 0.002	-0.010	-0.009	-0.011	 0.031	-0.011	 0.009	 0.013	 0.096	 0.079	 0.090	 0.086	 0.044	 0.039	 0.043	 0.042	  5916	  6888	  7762	  7959	  7959	   03:37
 218	 0.006	-0.010	-0.008	 0.008	-0.016	-0.029	-0.009	-0.003	 0.082	 0.085	 0.066	 0.081	 0.040	 0.043	 0.043	 0.043	  6234	  6566	  8497	  7174	  8497	   03:33
 219	 0.031	 0.049	 0.003	 0.010	-0.024	 0.008	 0.002	-0.007	 0.082	 0.078	 0.058	 0.081	 0.053	 0.047	 0.046	 0.044	  6491	  5819	  8609	  7272	  8609	   03:59
 220	 0.012	-0.029	 0.004	 0.033	-0.011	-0.023	-0.037	 0.010	 0.090	 0.072	 0.077	 0.070	 0.046	 0.039	 0.040	 0.055	  5582	  7785	  8040	  7067	  8040	   03:25
 221	-0.006	-0.010	 0.029	-0.013	 0.007	-0.034	 0.012	-0.006	 0.080	 0.089	 0.098	 0.102	 0.036	 0.040	 0.054	 0.039	  6858	  6263	  6960	  8451	  8451	   03:23
 222	 0.014	-0.001	 0.008	-0.004	-0.006	 0.008	-0.003	 0.041	 0.074	 0.086	 0.069	 0.065	 0.050	 0.046	 0.040	 0.050	  6640	  6413	  7314	  7976	  7976	   03:41
 223	-0.002	 0.005	 0.010	 0.029	 0.011	 0.001	 0.017	 0.010	 0.085	 0.080	 0.083	 0.067	 0.050	 0.049	 0.038	 0.046	  6662	  6391	  7627	  7629	  7629	   03:39
 224	-0.049	-0.014	 0.010	 0.009	-0.022	 0.020	-0.010	 0.005	 0.083	 0.066	 0.067	 0.075	 0.041	 0.047	 0.047	 0.048	  7351	  6487	  7436	  7135	  7436	   03:09
 225	-0.002	-0.005	 0.007	-0.003	 0.009	 0.002	-0.003	-0.001	 0.064	 0.106	 0.072	 0.096	 0.047	 0.049	 0.044	 0.043	  7431	  5526	  7962	  7389	  7962	   03:10
 226	 0.009	 0.019	-0.003	-0.018	 0.016	 0.017	 0.024	 0.023	 0.066	 0.069	 0.075	 0.066	 0.042	 0.043	 0.049	 0.049	  6789	  5951	  7267	  8286	  8286	   03:17
 227	 0.004	-0.031	-0.017	-0.019	-0.013	-0.012	 0.008	-0.001	 0.087	 0.069	 0.083	 0.080	 0.038	 0.038	 0.042	 0.045	  5543	  7401	  7747	  7808	  7808	   03:11
 228	 0.038	 0.001	 0.015	 0.002	 0.004	 0.005	-0.012	-0.010	 0.075	 0.089	 0.090	 0.090	 0.050	 0.044	 0.049	 0.045	  6134	  6702	  7500	  7908	  7908	   03:18
 229	-0.009	 0.005	 0.021	 0.012	-0.014	-0.022	-0.018	-0.003	 0.077	 0.062	 0.085	 0.080	 0.044	 0.047	 0.042	 0.040	  6788	  6632	  7262	  7845	  7845	   03:19
 230	-0.002	 0.010	-0.012	 0.014	 0.013	-0.010	 0.010	-0.027	 0.067	 0.085	 0.073	 0.064	 0.044	 0.047	 0.048	 0.046	  6939	  5486	  8181	  7636	  8181	   03:18
 231	 0.018	-0.012	-0.006	-0.032	 0.005	-0.019	-0.023	-0.024	 0.100	 0.076	 0.080	 0.083	 0.047	 0.040	 0.048	 0.046	  5245	  7123	  7625	  8301	  8301	   03:13
 232	-0.003	 0.004	-0.021	-0.003	-0.026	 0.006	 0.006	 0.022	 0.081	 0.073	 0.076	 0.093	 0.045	 0.040	 0.047	 0.042	  6642	  6511	  8350	  6937	  8350	   03:13
 233	-0.023	 0.003	-0.005	-0.008	-0.021	 0.008	 0.010	 0.011	 0.071	 0.090	 0.086	 0.091	 0.043	 0.047	 0.050	 0.043	  7728	  5559	  7510	  7553	  7728	   03:14
 234	 0.005	 0.022	-0.007	-0.017	-0.013	-0.003	-0.001	-0.018	 0.102	 0.067	 0.071	 0.074	 0.056	 0.038	 0.042	 0.042	  5824	  6449	  7936	  8097	  8097	   03:35
 235	 0.011	 0.041	 0.007	 0.012	 0.000	-0.006	 0.007	 0.014	 0.078	 0.089	 0.065	 0.075	 0.043	 0.049	 0.050	 0.051	  7170	  5340	  8124	  7570	  8124	   03:28
 236	-0.013	-0.014	-0.019	-0.008	-0.021	-0.007	 0.013	 0.036	 0.075	 0.084	 0.102	 0.057	 0.044	 0.047	 0.050	 0.042	  7014	  6223	  6759	  8423	  8423	   03:19
 237	-0.010	 0.012	-0.015	-0.020	-0.022	 0.010	-0.018	 0.024	 0.064	 0.087	 0.081	 0.069	 0.049	 0.044	 0.044	 0.038	  7625	  5442	  7234	  8114	  8114	   03:29
 238	 0.007	 0.015	 0.023	 0.015	-0.003	-0.019	 0.001	-0.016	 0.091	 0.084	 0.075	 0.086	 0.053	 0.046	 0.045	 0.042	  6448	  6219	  7892	  7696	  7892	   03:09
 239	-0.007	 0.003	 0.011	-0.009	 0.012	-0.020	 0.020	-0.004	 0.085	 0.087	 0.076	 0.084	 0.045	 0.047	 0.048	 0.043	  6670	  5944	  7616	  8067	  8067	   03:16
 240	-0.035	 0.013	-0.001	 0.020	 0.011	-0.010	 0.010	 0.013	 0.071	 0.090	 0.088	 0.074	 0.045	 0.045	 0.045	 0.043	  8053	  5132	  7595	  7631	  8053	   03:24
 241	 0.003	 0.019	 0.003	 0.005	-0.002	 0.018	 0.018	 0.002	 0.074	 0.084	 0.072	 0.084	 0.051	 0.041	 0.042	 0.049	  7059	  5790	  7994	  7441	  7994	   03:17
 242	 0.008	-0.031	-0.008	 0.005	-0.014	-0.027	-0.022	 0.001	 0.108	 0.074	 0.074	 0.075	 0.045	 0.044	 0.049	 0.045	  5011	  7768	  8160	  7411	  8160	   03:19
 243	-0.000	 0.000	-0.003	-0.023	 0.004	-0.001	 0.028	 0.003	 0.074	 0.093	 0.096	 0.082	 0.047	 0.045	 0.045	 0.044	  6960	  5784	  7058	  8507	  8507	   03:19
 244	 0.018	 0.017	 0.043	 0.015	-0.011	-0.030	-0.019	-0.006	 0.069	 0.083	 0.069	 0.084	 0.047	 0.048	 0.041	 0.044	  6942	  6094	  7448	  7903	  7903	   03:13
 245	 0.030	-0.016	-0.016	-0.011	 0.001	 0.003	 0.005	 0.024	 0.077	 0.088	 0.087	 0.090	 0.046	 0.047	 0.049	 0.050	  5890	  6960	  7889	  7489	  7889	   03:29
 246	 0.020	-0.011	 0.001	-0.001	 0.002	-0.003	 0.040	-0.000	 0.099	 0.077	 0.074	 0.082	 0.046	 0.048	 0.040	 0.037	  5302	  7203	  8166	  7721	  8166	   03:13
 247	 0.019	 0.013	 0.000	-0.024	-0.013	 0.016	-0.002	 0.006	 0.079	 0.068	 0.100	 0.075	 0.046	 0.046	 0.054	 0.051	  6298	  6616	  6631	  8598	  8598	   03:27
 248	 0.016	-0.011	-0.012	-0.021	-0.038	 0.019	 0.029	 0.025	 0.074	 0.056	 0.097	 0.074	 0.048	 0.036	 0.054	 0.040	  6035	  7315	  6918	  8170	  8170	   03:16
 249	 0.007	 0.001	 0.016	 0.012	-0.023	 0.022	 0.007	 0.002	 0.085	 0.068	 0.077	 0.085	 0.046	 0.047	 0.044	 0.042	  6348	  7047	  7625	  7358	  7625	   03:17
