 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  26	 0.035	 0.001	 0.008	-0.011	 0.003	 0.009	-0.001	 0.010	 0.104	 0.083	 0.071	 0.091	 0.042	 0.047	 0.043	 0.038	  5336	  7332	  8044	  7738	  8044	   04:01
  27	-0.002	-0.020	-0.035	 0.014	-0.025	 0.000	-0.010	 0.017	 0.083	 0.084	 0.093	 0.083	 0.045	 0.041	 0.044	 0.051	  6405	  6876	  8276	  6825	  8276	   03:34
  28	 0.012	-0.008	-0.001	-0.007	 0.000	-0.013	-0.025	 0.006	 0.083	 0.076	 0.090	 0.101	 0.047	 0.052	 0.044	 0.041	  6128	  7006	  7773	  7444	  7773	   03:40
  29	-0.030	-0.021	-0.017	 0.017	-0.022	 0.011	 0.016	 0.000	 0.081	 0.083	 0.076	 0.089	 0.046	 0.047	 0.044	 0.043	  7041	  6401	  8394	  6554	  8394	   03:22
  30	 0.018	-0.025	-0.006	 0.004	-0.009	 0.005	-0.022	-0.007	 0.078	 0.088	 0.093	 0.084	 0.044	 0.045	 0.042	 0.053	  6087	  7086	  7630	  7510	  7630	   03:42
  31	-0.011	-0.000	 0.018	-0.021	 0.023	-0.002	-0.001	-0.015	 0.069	 0.066	 0.075	 0.086	 0.044	 0.043	 0.050	 0.038	  6771	  6206	  7202	  8205	  8205	   03:44
  32	 0.014	-0.005	 0.007	-0.033	-0.015	 0.009	 0.024	 0.016	 0.074	 0.059	 0.064	 0.097	 0.044	 0.043	 0.052	 0.031	  5967	  7043	  7717	  7710	  7717	   03:38
  33	-0.001	 0.013	-0.011	-0.012	-0.023	-0.025	-0.019	 0.015	 0.086	 0.083	 0.070	 0.070	 0.045	 0.050	 0.042	 0.047	  6641	  6016	  7808	  7883	  7883	   03:39
  34	-0.008	-0.028	 0.024	-0.019	 0.019	 0.027	-0.022	-0.011	 0.064	 0.089	 0.075	 0.082	 0.046	 0.045	 0.043	 0.050	  6972	  6384	  6873	  8131	  8131	   03:36
  35	 0.008	-0.004	-0.000	 0.010	-0.003	 0.024	-0.013	-0.009	 0.089	 0.080	 0.088	 0.096	 0.043	 0.042	 0.043	 0.045	  6301	  7019	  7985	  7164	  7985	   03:42
  36	-0.010	 0.038	 0.005	-0.004	-0.011	-0.004	-0.011	 0.010	 0.068	 0.104	 0.074	 0.086	 0.041	 0.047	 0.047	 0.055	  8241	  4551	  7713	  7739	  8241	   03:38
  37	 0.003	 0.008	 0.003	-0.027	 0.009	 0.026	 0.009	-0.000	 0.092	 0.072	 0.089	 0.062	 0.047	 0.044	 0.042	 0.039	  6216	  6526	  6639	  8977	  8977	   03:36
  38	 0.020	-0.003	 0.015	-0.003	 0.016	 0.035	-0.031	 0.008	 0.076	 0.071	 0.092	 0.065	 0.048	 0.043	 0.038	 0.047	  6255	  7073	  6709	  8389	  8389	   03:34
  39	-0.035	 0.039	-0.018	 0.001	 0.011	 0.003	 0.003	-0.012	 0.073	 0.100	 0.068	 0.073	 0.046	 0.044	 0.040	 0.052	  8327	  4098	  8290	  7567	  8327	   03:42
  40	-0.020	 0.024	 0.013	 0.019	 0.014	-0.009	-0.038	-0.013	 0.086	 0.081	 0.082	 0.091	 0.045	 0.044	 0.042	 0.053	  7414	  5772	  7911	  7284	  7911	   03:34
  41	-0.001	-0.001	-0.005	-0.008	 0.020	-0.012	 0.006	 0.025	 0.080	 0.061	 0.079	 0.079	 0.050	 0.046	 0.040	 0.035	  6192	  6823	  7682	  7790	  7790	   03:24
  42	-0.014	-0.002	 0.030	 0.013	-0.011	 0.014	-0.021	-0.049	 0.090	 0.076	 0.089	 0.091	 0.038	 0.040	 0.048	 0.056	  6734	  6730	  7242	  7718	  7718	   03:34
  43	-0.013	 0.014	-0.012	-0.005	-0.032	-0.013	 0.013	-0.007	 0.083	 0.073	 0.077	 0.087	 0.043	 0.042	 0.039	 0.047	  6897	  6030	  8096	  7414	  8096	   03:36
  44	-0.004	 0.010	-0.014	-0.022	 0.014	 0.014	-0.008	 0.011	 0.073	 0.076	 0.083	 0.075	 0.049	 0.039	 0.042	 0.045	  6891	  5959	  7416	  8112	  8112	   03:36
  45	-0.018	-0.012	 0.018	-0.009	-0.007	 0.019	 0.017	-0.030	 0.073	 0.093	 0.069	 0.085	 0.045	 0.041	 0.029	 0.050	  7235	  5903	  7469	  7852	  7852	   03:34
  46	 0.005	 0.007	 0.002	-0.013	 0.005	 0.006	-0.003	 0.010	 0.065	 0.067	 0.064	 0.063	 0.047	 0.040	 0.056	 0.046	  6613	  6151	  7435	  8050	  8050	   03:44
  47	-0.030	 0.008	 0.006	-0.028	 0.012	-0.026	 0.011	 0.003	 0.091	 0.081	 0.073	 0.084	 0.047	 0.053	 0.036	 0.041	  6983	  5696	  7396	  8305	  8305	   03:44
  48	 0.011	-0.019	-0.004	-0.041	-0.015	 0.016	-0.014	 0.001	 0.083	 0.082	 0.074	 0.064	 0.047	 0.048	 0.049	 0.052	  5896	  6740	  6855	  8641	  8641	   04:02
  49	-0.017	 0.014	 0.008	 0.010	-0.015	 0.006	-0.002	 0.015	 0.080	 0.098	 0.086	 0.088	 0.053	 0.045	 0.048	 0.043	  7699	  5444	  7572	  7567	  7699	   04:00
  50	 0.008	-0.008	 0.010	-0.011	-0.017	 0.028	-0.022	-0.020	 0.094	 0.084	 0.085	 0.084	 0.047	 0.042	 0.054	 0.049	  6085	  6888	  7260	  7982	  7982	   04:00
  51	 0.011	 0.024	 0.038	 0.008	 0.050	 0.010	 0.019	-0.007	 0.077	 0.086	 0.094	 0.079	 0.047	 0.040	 0.058	 0.049	  6942	  5680	  6855	  8708	  8708	   04:23
  52	 0.030	-0.015	 0.038	 0.006	-0.029	 0.020	-0.000	 0.008	 0.075	 0.082	 0.090	 0.071	 0.040	 0.045	 0.037	 0.040	  6322	  7306	  6499	  8480	  8480	   04:00
  53	-0.016	 0.009	-0.021	-0.023	 0.026	-0.006	 0.042	 0.002	 0.084	 0.079	 0.065	 0.078	 0.051	 0.038	 0.050	 0.041	  6511	  5591	  8347	  7859	  8347	   03:49
  54	-0.029	-0.002	 0.004	-0.013	 0.012	-0.005	-0.021	-0.006	 0.079	 0.082	 0.070	 0.076	 0.047	 0.046	 0.046	 0.041	  7180	  5761	  7505	  7927	  7927	   03:57
  55	 0.006	-0.031	 0.008	 0.006	-0.007	 0.010	 0.017	 0.020	 0.075	 0.101	 0.077	 0.085	 0.049	 0.044	 0.047	 0.044	  6591	  6604	  7703	  7434	  7703	   04:00
  56	 0.005	 0.022	 0.009	-0.007	-0.009	-0.033	-0.003	-0.022	 0.102	 0.090	 0.061	 0.076	 0.044	 0.051	 0.040	 0.044	  6244	  5893	  8148	  8040	  8148	   04:14
  57	 0.002	 0.022	-0.012	-0.029	-0.014	 0.013	 0.016	 0.020	 0.082	 0.080	 0.087	 0.080	 0.041	 0.050	 0.042	 0.045	  6902	  5898	  7256	  8277	  8277	   04:03
  58	-0.015	-0.010	-0.002	 0.028	-0.013	 0.016	 0.009	-0.005	 0.073	 0.072	 0.091	 0.069	 0.045	 0.047	 0.055	 0.049	  6954	  6514	  7461	  7292	  7461	   04:06
  59	-0.001	-0.017	 0.009	-0.012	 0.011	 0.031	-0.014	 0.018	 0.077	 0.069	 0.086	 0.067	 0.037	 0.043	 0.044	 0.045	  6419	  7068	  6744	  8257	  8257	   03:50
  60	 0.017	 0.046	-0.020	 0.018	 0.027	-0.008	-0.036	 0.016	 0.094	 0.055	 0.091	 0.064	 0.042	 0.040	 0.041	 0.048	  6221	  6597	  8055	  7715	  8055	   03:44
  61	 0.008	-0.025	-0.004	-0.001	 0.008	 0.014	 0.007	 0.005	 0.065	 0.087	 0.100	 0.075	 0.041	 0.051	 0.051	 0.045	  6624	  6609	  7037	  7995	  7995	   03:47
  62	-0.009	 0.009	 0.015	 0.005	-0.023	 0.001	-0.018	-0.008	 0.089	 0.098	 0.081	 0.080	 0.049	 0.043	 0.044	 0.038	  7159	  5830	  7467	  7983	  7983	   03:58
  63	-0.014	 0.025	-0.007	 0.015	-0.028	 0.003	-0.016	-0.001	 0.093	 0.076	 0.079	 0.072	 0.048	 0.042	 0.046	 0.047	  6965	  5985	  7929	  7433	  7929	   03:50
  64	 0.010	-0.031	-0.020	 0.020	-0.000	-0.002	 0.001	-0.016	 0.084	 0.089	 0.085	 0.091	 0.048	 0.043	 0.045	 0.044	  5861	  7116	  8637	  6715	  8637	   03:44
  65	-0.006	 0.012	-0.004	 0.024	-0.032	-0.010	 0.002	-0.044	 0.090	 0.074	 0.071	 0.071	 0.046	 0.039	 0.044	 0.048	  6419	  6256	  8417	  7293	  8417	   03:35
  66	 0.012	 0.001	 0.018	 0.006	-0.001	-0.023	 0.019	-0.021	 0.084	 0.083	 0.078	 0.083	 0.042	 0.044	 0.049	 0.046	  6218	  6421	  7750	  7956	  7956	   03:28
  67	 0.017	 0.008	-0.030	 0.008	-0.031	-0.027	-0.001	-0.021	 0.079	 0.087	 0.074	 0.074	 0.047	 0.042	 0.043	 0.041	  6237	  6081	  8793	  7266	  8793	   03:38
  68	-0.011	-0.008	 0.026	-0.000	-0.009	-0.017	 0.009	-0.001	 0.086	 0.057	 0.067	 0.085	 0.053	 0.038	 0.049	 0.039	  6121	  7015	  7564	  7729	  7729	   03:32
  69	-0.004	 0.005	-0.010	-0.011	-0.003	-0.005	 0.021	-0.014	 0.086	 0.082	 0.074	 0.072	 0.041	 0.045	 0.045	 0.052	  6440	  6009	  7861	  7959	  7959	   03:28
  70	-0.025	-0.003	-0.004	-0.019	 0.001	-0.004	 0.007	 0.007	 0.080	 0.077	 0.075	 0.078	 0.044	 0.041	 0.044	 0.038	  6981	  5995	  7492	  8001	  8001	   03:28
  71	 0.018	-0.025	-0.007	 0.011	-0.016	 0.008	 0.006	 0.000	 0.078	 0.085	 0.084	 0.090	 0.040	 0.049	 0.044	 0.044	  6050	  7205	  8099	  7067	  8099	   03:16
  72	 0.005	 0.017	 0.015	-0.007	-0.020	 0.009	 0.002	-0.003	 0.072	 0.075	 0.081	 0.078	 0.048	 0.044	 0.046	 0.044	  6996	  6054	  7123	  8142	  8142	   03:32
  73	 0.014	 0.012	-0.005	-0.001	 0.003	-0.013	 0.035	-0.009	 0.087	 0.066	 0.100	 0.091	 0.044	 0.050	 0.045	 0.042	  6006	  6726	  7702	  7873	  7873	   03:26
  74	-0.012	-0.006	-0.002	-0.025	-0.003	-0.015	 0.006	-0.009	 0.099	 0.100	 0.085	 0.073	 0.048	 0.051	 0.049	 0.046	  6487	  5892	  7171	  8604	  8604	   03:48
  75	-0.004	 0.012	 0.001	-0.018	-0.004	 0.021	 0.020	-0.008	 0.098	 0.088	 0.065	 0.082	 0.047	 0.055	 0.044	 0.043	  6428	  6015	  7895	  7852	  7895	   03:40
  76	-0.004	-0.000	 0.014	 0.005	-0.001	-0.010	 0.025	-0.001	 0.077	 0.075	 0.091	 0.092	 0.048	 0.038	 0.051	 0.048	  6751	  6369	  7429	  7763	  7763	   03:36
  77	-0.005	-0.014	 0.002	-0.016	-0.019	 0.016	-0.012	 0.041	 0.070	 0.071	 0.090	 0.080	 0.042	 0.049	 0.042	 0.049	  6920	  6829	  6776	  7923	  7923	   03:44
  78	 0.008	-0.042	 0.011	 0.004	-0.033	-0.003	 0.009	-0.021	 0.073	 0.071	 0.073	 0.095	 0.049	 0.050	 0.049	 0.042	  5855	  7565	  7860	  7015	  7860	   03:37
  79	 0.017	-0.015	 0.011	-0.009	 0.006	 0.010	 0.013	 0.026	 0.092	 0.048	 0.075	 0.106	 0.046	 0.047	 0.046	 0.040	  5183	  8153	  7919	  7136	  8153	   03:40
  80	-0.019	-0.016	-0.005	-0.001	 0.018	 0.003	 0.004	 0.031	 0.092	 0.055	 0.064	 0.069	 0.038	 0.047	 0.047	 0.046	  5952	  7277	  7833	  7363	  7833	   03:32
  81	 0.001	-0.004	-0.013	-0.005	-0.014	-0.031	-0.016	 0.004	 0.080	 0.077	 0.088	 0.078	 0.049	 0.050	 0.045	 0.046	  6376	  6453	  7662	  7795	  7795	   03:26
  82	-0.043	 0.030	-0.017	-0.006	 0.008	 0.010	 0.013	 0.002	 0.072	 0.078	 0.058	 0.074	 0.046	 0.050	 0.053	 0.050	  7950	  4650	  8245	  7269	  8245	   04:00
  83	 0.009	 0.027	 0.031	-0.014	 0.014	-0.004	-0.012	 0.003	 0.065	 0.064	 0.091	 0.076	 0.045	 0.044	 0.049	 0.038	  7049	  6010	  6469	  8876	  8876	   04:02
  84	-0.031	 0.020	-0.019	 0.007	 0.019	-0.010	 0.010	 0.005	 0.070	 0.092	 0.084	 0.085	 0.042	 0.043	 0.041	 0.034	  8006	  4910	  8233	  7404	  8233	   04:22
  85	 0.004	-0.003	-0.018	 0.018	-0.004	-0.021	-0.018	 0.002	 0.084	 0.071	 0.082	 0.091	 0.041	 0.041	 0.044	 0.051	  6182	  6918	  8572	  6750	  8572	   03:46
  86	 0.020	 0.020	-0.001	-0.003	-0.005	-0.018	 0.029	 0.020	 0.095	 0.085	 0.068	 0.082	 0.045	 0.042	 0.041	 0.047	  6052	  6321	  8346	  7749	  8346	   04:07
  87	 0.001	-0.018	 0.010	 0.009	-0.003	-0.013	-0.046	 0.008	 0.069	 0.088	 0.088	 0.096	 0.056	 0.048	 0.047	 0.049	  6874	  6580	  7595	  7238	  7595	   04:16
  88	 0.018	 0.010	 0.009	-0.032	 0.003	-0.000	-0.025	-0.020	 0.076	 0.068	 0.081	 0.072	 0.045	 0.048	 0.047	 0.048	  6165	  6478	  6849	  8744	  8744	   04:11
  89	-0.013	 0.011	-0.010	-0.001	 0.006	 0.021	 0.008	 0.012	 0.071	 0.069	 0.067	 0.078	 0.043	 0.044	 0.045	 0.047	  7057	  6035	  8016	  7228	  8016	   04:02
  90	 0.013	-0.018	-0.020	-0.024	 0.013	 0.009	 0.024	-0.012	 0.075	 0.080	 0.075	 0.079	 0.047	 0.047	 0.037	 0.051	  5877	  6645	  7928	  7812	  7928	   03:52
  91	-0.028	 0.026	-0.034	 0.013	 0.007	 0.004	-0.020	 0.018	 0.082	 0.084	 0.066	 0.092	 0.046	 0.043	 0.043	 0.042	  7577	  5391	  9157	  6325	  9157	   03:38
  92	 0.003	 0.012	 0.023	-0.018	 0.037	-0.004	-0.018	-0.007	 0.064	 0.094	 0.067	 0.085	 0.044	 0.051	 0.051	 0.051	  7288	  5320	  7401	  8211	  8211	   03:36
  93	-0.018	-0.010	-0.021	 0.019	 0.032	-0.015	-0.023	-0.012	 0.069	 0.079	 0.069	 0.074	 0.044	 0.042	 0.040	 0.046	  6907	  6052	  8662	  6876	  8662	   03:28
  94	 0.025	-0.001	 0.028	-0.017	 0.008	-0.011	 0.012	-0.008	 0.084	 0.079	 0.059	 0.086	 0.038	 0.043	 0.050	 0.042	  5799	  6762	  7709	  8148	  8148	   03:38
  95	-0.002	 0.001	 0.017	 0.001	-0.005	 0.005	 0.032	 0.008	 0.104	 0.060	 0.075	 0.070	 0.044	 0.038	 0.048	 0.037	  5717	  7172	  7437	  8172	  8172	   03:34
  96	-0.022	-0.030	-0.011	 0.032	-0.004	-0.018	-0.010	 0.024	 0.065	 0.074	 0.075	 0.082	 0.050	 0.049	 0.044	 0.045	  6957	  6724	  8307	  6462	  8307	   03:42
  97	-0.005	 0.010	-0.015	 0.026	 0.002	-0.031	 0.000	 0.021	 0.095	 0.058	 0.087	 0.062	 0.046	 0.048	 0.042	 0.041	  6042	  6914	  7997	  7534	  7997	   03:38
  98	-0.003	 0.001	 0.013	 0.006	-0.000	 0.004	-0.043	 0.003	 0.086	 0.101	 0.085	 0.076	 0.044	 0.047	 0.049	 0.048	  7079	  6016	  7296	  7938	  7938	   04:57
  99	 0.015	 0.018	-0.019	 0.000	 0.009	 0.007	 0.022	 0.004	 0.083	 0.099	 0.087	 0.088	 0.041	 0.045	 0.049	 0.049	  6734	  5743	  8266	  7524	  8266	   03:52
 100	 0.006	-0.002	 0.004	 0.019	 0.007	 0.024	-0.001	-0.004	 0.084	 0.071	 0.080	 0.049	 0.044	 0.047	 0.040	 0.043	  6196	  6837	  7308	  8071	  8071	   04:18
 101	 0.009	-0.005	 0.013	 0.015	 0.016	-0.007	 0.027	 0.008	 0.068	 0.065	 0.068	 0.075	 0.044	 0.048	 0.044	 0.040	  6285	  6763	  7886	  7495	  7886	   04:06
 102	-0.010	-0.008	-0.048	 0.016	-0.019	-0.016	-0.013	-0.005	 0.064	 0.072	 0.077	 0.096	 0.044	 0.051	 0.041	 0.042	  6842	  6360	  9233	  5963	  9233	   04:06
 103	-0.002	-0.011	 0.000	 0.014	-0.020	 0.028	-0.016	-0.006	 0.079	 0.090	 0.076	 0.072	 0.046	 0.045	 0.047	 0.039	  6787	  6474	  7760	  7402	  7760	   03:56
 104	-0.017	-0.006	 0.005	-0.002	-0.037	 0.027	 0.012	-0.013	 0.082	 0.083	 0.077	 0.088	 0.044	 0.047	 0.044	 0.050	  7092	  6324	  7564	  7358	  7564	   04:10
 105	-0.009	 0.010	-0.001	-0.004	 0.009	-0.004	 0.008	 0.016	 0.083	 0.094	 0.080	 0.083	 0.045	 0.042	 0.046	 0.038	  7133	  5713	  7775	  7865	  7865	   04:21
 106	 0.012	 0.008	 0.021	-0.004	 0.016	 0.002	-0.030	-0.004	 0.079	 0.076	 0.093	 0.087	 0.040	 0.047	 0.040	 0.042	  6612	  6633	  7087	  8213	  8213	   03:48
 107	-0.014	-0.005	-0.044	-0.023	-0.022	 0.020	-0.009	-0.029	 0.082	 0.085	 0.077	 0.084	 0.049	 0.053	 0.040	 0.043	  6616	  6016	  8371	  7239	  8371	   03:52
 108	 0.005	-0.014	-0.023	 0.011	 0.004	-0.021	-0.009	 0.022	 0.089	 0.082	 0.068	 0.084	 0.042	 0.041	 0.052	 0.045	  5934	  6883	  8835	  6764	  8835	   03:39
 109	-0.004	 0.002	-0.023	 0.001	-0.040	-0.009	 0.014	-0.019	 0.079	 0.075	 0.075	 0.079	 0.046	 0.043	 0.033	 0.047	  6582	  6279	  8371	  7214	  8371	   03:48
 110	-0.010	 0.022	 0.002	-0.001	-0.002	 0.007	 0.019	-0.019	 0.068	 0.089	 0.083	 0.079	 0.039	 0.048	 0.054	 0.044	  7590	  5129	  7558	  7978	  7978	   03:42
 111	 0.001	 0.005	 0.008	 0.010	 0.002	-0.006	 0.005	-0.001	 0.088	 0.082	 0.079	 0.072	 0.034	 0.041	 0.039	 0.037	  6555	  6427	  7718	  7952	  7952	   03:52
 112	-0.001	-0.016	-0.008	-0.002	 0.017	-0.030	 0.045	-0.023	 0.073	 0.070	 0.080	 0.075	 0.047	 0.043	 0.043	 0.039	  5992	  6473	  7996	  7924	  7996	   03:40
 113	 0.006	-0.007	-0.001	 0.003	 0.002	 0.008	 0.002	 0.005	 0.083	 0.088	 0.089	 0.080	 0.050	 0.051	 0.043	 0.043	  6473	  6516	  7518	  7750	  7750	   03:24
 114	 0.007	 0.033	 0.004	 0.006	 0.019	-0.016	-0.017	 0.003	 0.081	 0.082	 0.080	 0.094	 0.045	 0.044	 0.041	 0.047	  7001	  5804	  8140	  7516	  8140	   03:40
 115	 0.007	-0.000	-0.008	 0.037	-0.018	-0.007	-0.002	-0.039	 0.079	 0.096	 0.087	 0.062	 0.048	 0.049	 0.051	 0.044	  6627	  5966	  8101	  7480	  8101	   03:36
 116	-0.027	 0.017	 0.014	 0.023	 0.011	 0.022	-0.023	 0.037	 0.080	 0.084	 0.064	 0.094	 0.050	 0.043	 0.045	 0.053	  7794	  5786	  8175	  6623	  8175	   03:46
 117	 0.009	-0.017	-0.018	 0.005	 0.025	 0.012	-0.006	 0.013	 0.089	 0.078	 0.064	 0.090	 0.044	 0.045	 0.042	 0.048	  5760	  7168	  8804	  6624	  8804	   03:22
 118	 0.026	 0.001	-0.001	 0.001	-0.038	-0.008	 0.005	 0.019	 0.077	 0.099	 0.104	 0.088	 0.042	 0.039	 0.047	 0.037	  6798	  6424	  7347	  8029	  8029	   03:40
 119	 0.006	-0.009	 0.011	-0.015	 0.003	 0.013	-0.024	 0.018	 0.072	 0.062	 0.073	 0.081	 0.046	 0.050	 0.041	 0.043	  6320	  7091	  7238	  7763	  7763	   05:51
 120	 0.018	 0.005	-0.002	 0.021	-0.023	 0.016	 0.003	 0.021	 0.082	 0.076	 0.080	 0.074	 0.046	 0.040	 0.047	 0.042	  6349	  6866	  7948	  7303	  7948	   03:36
 121	-0.003	 0.017	 0.027	-0.008	 0.016	 0.017	-0.019	 0.018	 0.089	 0.080	 0.069	 0.078	 0.048	 0.043	 0.040	 0.041	  6866	  6228	  7230	  8175	  8175	   03:50
 122	 0.012	 0.004	 0.031	-0.005	 0.011	 0.012	-0.010	 0.025	 0.079	 0.091	 0.085	 0.079	 0.047	 0.047	 0.045	 0.046	  6863	  6308	  6760	  8403	  8403	   03:52
 123	-0.012	 0.026	 0.001	-0.011	-0.002	 0.017	 0.025	 0.004	 0.087	 0.089	 0.064	 0.070	 0.041	 0.048	 0.047	 0.046	  7141	  5319	  7780	  8042	  8042	   03:46
 124	-0.025	-0.013	 0.013	 0.008	 0.015	-0.018	-0.000	-0.024	 0.076	 0.080	 0.068	 0.081	 0.046	 0.045	 0.048	 0.045	  6893	  6056	  7868	  7483	  7868	   03:56
 125	-0.021	-0.006	-0.020	-0.020	-0.008	 0.002	 0.027	-0.009	 0.091	 0.073	 0.078	 0.073	 0.042	 0.048	 0.047	 0.043	  6360	  6279	  7739	  7932	  7932	   03:36
 126	-0.039	-0.029	 0.021	-0.025	-0.023	 0.004	 0.015	 0.009	 0.094	 0.099	 0.081	 0.086	 0.038	 0.039	 0.038	 0.050	  7226	  6205	  6737	  8348	  8348	   03:44
 127	-0.004	 0.032	-0.003	-0.003	-0.001	 0.003	 0.013	-0.000	 0.070	 0.098	 0.096	 0.077	 0.051	 0.049	 0.035	 0.047	  7827	  4909	  7262	  8284	  8284	   03:52
