 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  26	 0.003	-0.043	-0.007	 0.013	 0.012	-0.004	-0.011	-0.019	 0.066	 0.085	 0.073	 0.086	 0.044	 0.046	 0.053	 0.043	  6162	  6982	  8315	  6844	  8315	   03:54
  27	 0.007	 0.023	 0.032	-0.004	 0.006	-0.001	 0.012	 0.019	 0.081	 0.092	 0.070	 0.077	 0.048	 0.043	 0.046	 0.045	  7080	  5682	  7203	  8361	  8361	   03:40
  28	-0.003	-0.014	-0.030	-0.022	-0.024	 0.010	-0.024	 0.002	 0.076	 0.062	 0.057	 0.076	 0.048	 0.039	 0.045	 0.049	  6035	  6897	  8316	  6996	  8316	   03:36
  29	-0.009	-0.024	-0.033	-0.004	-0.043	-0.000	-0.017	 0.001	 0.094	 0.069	 0.068	 0.068	 0.042	 0.047	 0.049	 0.044	  5765	  7207	  8305	  7053	  8305	   03:40
  30	-0.012	-0.010	-0.009	-0.010	 0.007	-0.026	-0.014	 0.033	 0.081	 0.066	 0.087	 0.059	 0.038	 0.043	 0.047	 0.042	  6422	  6708	  7094	  8382	  8382	   03:34
  31	 0.003	 0.001	-0.017	 0.005	-0.004	-0.027	-0.011	 0.006	 0.076	 0.083	 0.082	 0.087	 0.045	 0.046	 0.048	 0.052	  6616	  6217	  8241	  7203	  8241	   03:44
  32	-0.032	-0.013	-0.008	 0.014	-0.030	-0.015	 0.013	 0.009	 0.085	 0.093	 0.070	 0.073	 0.045	 0.042	 0.045	 0.046	  7218	  5882	  8100	  7214	  8100	   03:34
  33	-0.014	-0.020	-0.005	 0.015	 0.013	-0.025	 0.020	 0.015	 0.073	 0.078	 0.096	 0.078	 0.044	 0.045	 0.042	 0.044	  6764	  6540	  7544	  7667	  7667	   03:30
  34	-0.013	 0.011	-0.009	 0.017	-0.017	 0.028	-0.007	-0.020	 0.088	 0.079	 0.074	 0.078	 0.044	 0.049	 0.049	 0.038	  6854	  6195	  8233	  7051	  8233	   03:44
  35	 0.001	 0.013	 0.006	 0.009	-0.021	-0.024	-0.011	-0.002	 0.069	 0.077	 0.075	 0.085	 0.050	 0.051	 0.040	 0.039	  7049	  6000	  7899	  7425	  7899	   03:40
  36	-0.003	 0.008	-0.024	 0.000	-0.030	-0.004	 0.011	-0.009	 0.081	 0.085	 0.068	 0.073	 0.044	 0.037	 0.036	 0.046	  6714	  5910	  8516	  7348	  8516	   03:24
  37	-0.007	 0.016	-0.026	 0.014	 0.008	 0.010	 0.028	 0.030	 0.052	 0.102	 0.101	 0.087	 0.038	 0.044	 0.052	 0.043	  8270	  4911	  7946	  7295	  8270	   03:30
  38	-0.004	-0.001	 0.003	-0.028	-0.013	 0.006	 0.004	-0.029	 0.080	 0.084	 0.090	 0.078	 0.041	 0.046	 0.047	 0.054	  6699	  6062	  6868	  8588	  8588	   03:30
  39	 0.022	-0.000	-0.015	-0.017	 0.008	 0.018	 0.003	-0.009	 0.077	 0.093	 0.080	 0.070	 0.048	 0.044	 0.043	 0.041	  6258	  6162	  7693	  8203	  8203	   03:38
  40	-0.045	 0.023	 0.008	 0.017	 0.022	 0.000	 0.000	 0.011	 0.069	 0.075	 0.084	 0.083	 0.048	 0.036	 0.043	 0.042	  8269	  5148	  7619	  7532	  8269	   03:30
  41	 0.023	-0.004	-0.008	 0.015	-0.011	-0.003	-0.008	-0.004	 0.071	 0.093	 0.070	 0.061	 0.047	 0.048	 0.041	 0.050	  6382	  6267	  8060	  7541	  8060	   03:24
  42	-0.017	 0.025	-0.017	-0.016	 0.025	-0.045	 0.013	-0.002	 0.067	 0.072	 0.074	 0.078	 0.042	 0.049	 0.041	 0.047	  7216	  5216	  8051	  7960	  8051	   03:40
  43	 0.022	-0.024	-0.022	 0.039	 0.015	-0.007	 0.004	 0.019	 0.082	 0.081	 0.087	 0.078	 0.045	 0.049	 0.045	 0.045	  5686	  7409	  8650	  6606	  8650	   03:42
  44	-0.000	 0.018	 0.012	 0.021	 0.021	 0.021	 0.013	-0.014	 0.085	 0.076	 0.072	 0.072	 0.049	 0.043	 0.045	 0.047	  6629	  6149	  7914	  7569	  7914	   03:38
  45	-0.016	 0.005	 0.006	 0.000	 0.018	-0.004	 0.027	-0.023	 0.079	 0.074	 0.072	 0.069	 0.041	 0.041	 0.047	 0.052	  6712	  5882	  7643	  8037	  8037	   03:32
  46	 0.006	-0.003	-0.012	-0.012	 0.008	-0.038	-0.001	-0.014	 0.066	 0.092	 0.082	 0.083	 0.039	 0.041	 0.049	 0.042	  6772	  5758	  7957	  7950	  7957	   03:38
  47	-0.007	 0.008	 0.007	-0.006	-0.039	 0.007	 0.008	 0.017	 0.097	 0.075	 0.072	 0.096	 0.052	 0.048	 0.045	 0.052	  6528	  6590	  7823	  7255	  7823	   03:52
  48	 0.017	 0.008	-0.021	 0.011	 0.017	-0.006	-0.012	-0.011	 0.093	 0.086	 0.069	 0.059	 0.046	 0.039	 0.045	 0.044	  5884	  6344	  8505	  7640	  8505	   03:52
  49	 0.017	-0.023	-0.003	-0.028	 0.007	 0.017	-0.000	-0.016	 0.067	 0.074	 0.085	 0.072	 0.042	 0.038	 0.041	 0.047	  6005	  6934	  7022	  8458	  8458	   03:46
  50	 0.011	-0.045	-0.019	 0.000	 0.028	-0.033	-0.008	-0.004	 0.069	 0.120	 0.064	 0.092	 0.049	 0.043	 0.055	 0.052	  6293	  6158	  8889	  6854	  8889	   03:56
  51	-0.018	-0.013	 0.002	 0.025	 0.001	-0.026	 0.033	-0.048	 0.085	 0.066	 0.071	 0.085	 0.049	 0.038	 0.046	 0.039	  6127	  6605	  8623	  7031	  8623	   04:18
  52	 0.007	-0.014	 0.004	 0.015	 0.001	 0.001	 0.011	-0.019	 0.093	 0.045	 0.076	 0.072	 0.051	 0.043	 0.051	 0.039	  5098	  7828	  7907	  7444	  7907	   04:10
  53	 0.007	 0.003	 0.016	 0.021	 0.011	-0.007	 0.018	-0.010	 0.073	 0.069	 0.076	 0.084	 0.044	 0.045	 0.046	 0.049	  6456	  6583	  7913	  7341	  7913	   03:50
  54	 0.015	-0.001	-0.012	-0.017	-0.003	-0.006	 0.028	-0.034	 0.094	 0.079	 0.077	 0.083	 0.044	 0.045	 0.044	 0.043	  5577	  6610	  8170	  7966	  8170	   04:04
  55	 0.003	 0.046	-0.020	-0.025	-0.006	-0.006	-0.016	-0.024	 0.085	 0.066	 0.090	 0.084	 0.039	 0.049	 0.054	 0.043	  6730	  5635	  7704	  8176	  8176	   04:14
  56	 0.003	 0.004	-0.010	 0.003	 0.023	 0.027	 0.010	 0.022	 0.074	 0.095	 0.097	 0.084	 0.044	 0.043	 0.041	 0.047	  7158	  5984	  7573	  7720	  7720	   04:10
  57	 0.023	 0.018	 0.004	 0.003	-0.003	-0.014	 0.008	 0.004	 0.073	 0.078	 0.068	 0.093	 0.047	 0.037	 0.043	 0.047	  6457	  6272	  8386	  7334	  8386	   04:06
  58	 0.009	 0.017	-0.021	 0.001	-0.021	-0.016	 0.000	 0.014	 0.075	 0.085	 0.094	 0.076	 0.045	 0.044	 0.050	 0.044	  6903	  5884	  7771	  7785	  7785	   04:02
  59	-0.000	 0.025	 0.010	 0.010	 0.025	-0.008	-0.036	-0.017	 0.097	 0.074	 0.091	 0.089	 0.047	 0.048	 0.047	 0.039	  6538	  6352	  7753	  7741	  7753	   03:40
  60	 0.009	 0.020	-0.004	-0.003	 0.017	 0.035	 0.011	 0.059	 0.100	 0.084	 0.081	 0.088	 0.047	 0.052	 0.040	 0.047	  6516	  6575	  7774	  7448	  7774	   03:44
  61	 0.020	-0.013	-0.040	-0.011	-0.006	-0.009	-0.021	-0.000	 0.066	 0.075	 0.067	 0.062	 0.045	 0.047	 0.046	 0.041	  5914	  6626	  8400	  7408	  8400	   03:30
  62	 0.015	 0.019	-0.015	-0.037	-0.019	-0.014	-0.006	 0.000	 0.084	 0.075	 0.075	 0.100	 0.046	 0.044	 0.040	 0.049	  6255	  6285	  8060	  7775	  8060	   03:46
  63	-0.003	-0.040	 0.025	 0.001	-0.000	-0.004	-0.004	-0.004	 0.086	 0.094	 0.086	 0.083	 0.044	 0.044	 0.051	 0.037	  6239	  7009	  7110	  8094	  8094	   03:56
  64	-0.003	-0.031	 0.027	 0.012	 0.013	 0.003	 0.001	 0.007	 0.060	 0.088	 0.087	 0.086	 0.039	 0.051	 0.035	 0.044	  7093	  6672	  7075	  7721	  7721	   03:54
  65	-0.001	 0.003	 0.008	 0.015	-0.002	-0.003	-0.011	-0.011	 0.081	 0.088	 0.078	 0.096	 0.048	 0.049	 0.036	 0.050	  6864	  6265	  8120	  7061	  8120	   03:34
  66	 0.008	 0.001	-0.001	-0.019	-0.006	-0.010	-0.015	 0.014	 0.081	 0.069	 0.088	 0.081	 0.041	 0.052	 0.040	 0.037	  6292	  6804	  7226	  8190	  8190	   03:28
  67	 0.017	-0.015	-0.032	 0.018	 0.005	 0.009	 0.005	-0.016	 0.096	 0.077	 0.077	 0.064	 0.051	 0.045	 0.051	 0.042	  5241	  7155	  8658	  7139	  8658	   03:26
  68	-0.002	-0.013	-0.008	-0.001	 0.003	-0.019	-0.016	-0.010	 0.093	 0.085	 0.101	 0.072	 0.050	 0.049	 0.052	 0.046	  6118	  6581	  7269	  8196	  8196	   03:26
  69	-0.013	-0.008	 0.008	-0.001	 0.004	 0.003	 0.012	 0.004	 0.075	 0.087	 0.085	 0.084	 0.046	 0.043	 0.052	 0.042	  7067	  6054	  7374	  7828	  7828	   03:32
  70	-0.016	 0.004	-0.011	 0.004	 0.003	 0.008	-0.010	 0.016	 0.090	 0.090	 0.087	 0.078	 0.045	 0.040	 0.045	 0.049	  7013	  6041	  7744	  7619	  7744	   03:24
  71	-0.020	-0.007	-0.017	-0.015	 0.000	-0.002	 0.009	-0.014	 0.057	 0.079	 0.093	 0.084	 0.039	 0.045	 0.049	 0.046	  7454	  5684	  7387	  7815	  7815	   06:25
  72	 0.027	 0.006	 0.002	-0.008	 0.023	-0.018	-0.030	 0.021	 0.083	 0.089	 0.068	 0.089	 0.043	 0.045	 0.046	 0.039	  6198	  6567	  8198	  7611	  8198	   03:42
  73	 0.007	 0.021	-0.018	-0.015	-0.018	 0.001	 0.022	-0.007	 0.091	 0.080	 0.088	 0.065	 0.050	 0.043	 0.051	 0.040	  6319	  5928	  7563	  8452	  8452	   03:54
  74	-0.005	-0.018	-0.004	-0.011	 0.003	 0.025	 0.032	 0.016	 0.095	 0.075	 0.091	 0.073	 0.049	 0.040	 0.047	 0.051	  5992	  7009	  7137	  8115	  8115	   03:40
  75	 0.006	-0.007	 0.024	-0.015	-0.015	 0.014	 0.019	 0.017	 0.102	 0.100	 0.082	 0.085	 0.043	 0.050	 0.043	 0.045	  6373	  6580	  7009	  8356	  8356	   03:52
  76	 0.049	 0.013	 0.020	-0.018	-0.004	-0.014	 0.020	-0.007	 0.096	 0.071	 0.075	 0.079	 0.039	 0.043	 0.046	 0.050	  5083	  7226	  7480	  8584	  8584	   03:42
  77	-0.019	 0.004	-0.002	-0.008	 0.007	 0.014	 0.003	 0.008	 0.080	 0.088	 0.086	 0.078	 0.049	 0.054	 0.042	 0.042	  7266	  5753	  7279	  7954	  7954	   03:28
  78	 0.013	 0.015	 0.016	 0.009	 0.002	 0.030	-0.014	-0.004	 0.062	 0.089	 0.074	 0.090	 0.042	 0.042	 0.048	 0.045	  7345	  5914	  7776	  7400	  7776	   03:32
  79	 0.019	-0.030	-0.001	-0.010	 0.005	-0.018	 0.013	-0.019	 0.075	 0.087	 0.082	 0.092	 0.045	 0.044	 0.045	 0.041	  5802	  6947	  7921	  7729	  7921	   03:44
  80	 0.001	 0.003	 0.009	 0.005	-0.019	 0.028	 0.019	 0.018	 0.063	 0.081	 0.086	 0.079	 0.048	 0.049	 0.048	 0.046	  7374	  6119	  7121	  7665	  7665	   06:03
  81	 0.009	 0.004	 0.016	 0.015	-0.022	 0.015	-0.008	-0.010	 0.087	 0.083	 0.054	 0.079	 0.045	 0.048	 0.039	 0.044	  6380	  6611	  8271	  7134	  8271	   06:28
  82	 0.024	 0.011	 0.008	 0.034	-0.022	 0.014	-0.004	 0.029	 0.077	 0.082	 0.069	 0.080	 0.043	 0.044	 0.043	 0.051	  6627	  6711	  8276	  6778	  8276	   04:10
  83	-0.001	 0.009	-0.012	 0.024	 0.020	 0.006	 0.040	 0.018	 0.086	 0.090	 0.086	 0.079	 0.049	 0.045	 0.052	 0.042	  6705	  5978	  8301	  7271	  8301	   04:00
  84	 0.012	 0.013	-0.011	-0.038	-0.002	 0.019	-0.012	-0.006	 0.088	 0.075	 0.098	 0.064	 0.039	 0.040	 0.043	 0.050	  6266	  6402	  6599	  9099	  9099	   04:12
  85	 0.010	-0.010	-0.007	 0.009	 0.002	-0.019	-0.006	 0.010	 0.097	 0.058	 0.082	 0.071	 0.044	 0.046	 0.048	 0.054	  5314	  7556	  7840	  7548	  7840	   04:10
  86	-0.005	 0.021	-0.008	-0.033	 0.029	 0.012	 0.023	-0.020	 0.079	 0.066	 0.078	 0.079	 0.045	 0.044	 0.051	 0.051	  6514	  5793	  7461	  8405	  8405	   04:08
  87	 0.004	-0.000	-0.000	 0.001	-0.014	 0.022	-0.010	 0.002	 0.087	 0.091	 0.089	 0.096	 0.047	 0.044	 0.053	 0.043	  6689	  6441	  7754	  7394	  7754	   03:50
  88	-0.016	 0.001	-0.013	-0.005	-0.014	 0.012	-0.031	 0.013	 0.095	 0.070	 0.084	 0.076	 0.041	 0.041	 0.047	 0.046	  6523	  6733	  7598	  7576	  7598	   03:48
  89	 0.005	-0.003	-0.014	 0.001	-0.014	 0.002	-0.022	 0.018	 0.068	 0.086	 0.073	 0.072	 0.042	 0.043	 0.047	 0.038	  6891	  6207	  7941	  7444	  7941	   03:36
  90	-0.004	 0.014	 0.020	-0.018	 0.003	 0.008	-0.018	-0.012	 0.095	 0.083	 0.082	 0.073	 0.042	 0.042	 0.044	 0.047	  6651	  6157	  6876	  8727	  8727	   03:36
  91	-0.000	-0.006	 0.013	-0.005	 0.011	-0.024	 0.015	 0.002	 0.078	 0.073	 0.077	 0.078	 0.049	 0.044	 0.041	 0.053	  6326	  6508	  7408	  8042	  8042	   03:18
  92	-0.006	-0.027	-0.003	 0.010	 0.025	 0.003	 0.019	-0.003	 0.085	 0.093	 0.079	 0.087	 0.046	 0.042	 0.054	 0.044	  6283	  6572	  8149	  7261	  8149	   03:36
  93	 0.008	-0.020	 0.014	 0.017	 0.024	-0.003	 0.001	 0.009	 0.086	 0.077	 0.088	 0.080	 0.048	 0.035	 0.047	 0.047	  5964	  7216	  7569	  7710	  7710	   03:38
  94	 0.025	 0.001	 0.016	-0.007	 0.017	 0.003	 0.013	 0.017	 0.079	 0.094	 0.065	 0.064	 0.046	 0.041	 0.053	 0.052	  6236	  6222	  7419	  8327	  8327	   03:34
  95	 0.007	 0.015	-0.012	 0.014	-0.008	-0.000	 0.018	 0.027	 0.097	 0.079	 0.082	 0.071	 0.057	 0.044	 0.055	 0.046	  6167	  6410	  8046	  7510	  8046	   03:52
  96	 0.003	 0.026	 0.019	-0.038	 0.005	-0.009	 0.009	 0.005	 0.077	 0.082	 0.073	 0.083	 0.044	 0.040	 0.045	 0.043	  7006	  5552	  7002	  8837	  8837	   04:02
  97	 0.006	 0.003	 0.008	 0.016	 0.001	 0.015	 0.001	 0.013	 0.096	 0.077	 0.063	 0.073	 0.038	 0.046	 0.043	 0.041	  6126	  6897	  8147	  7320	  8147	   03:42
  98	-0.004	-0.012	-0.007	 0.032	 0.002	-0.007	-0.004	-0.027	 0.081	 0.082	 0.089	 0.077	 0.052	 0.053	 0.047	 0.038	  6428	  6551	  8123	  7116	  8123	   03:38
  99	-0.016	-0.018	-0.002	-0.004	 0.018	 0.010	 0.001	-0.005	 0.087	 0.081	 0.061	 0.076	 0.041	 0.053	 0.042	 0.038	  6365	  6543	  8046	  7408	  8046	   03:58
 100	-0.027	 0.027	 0.035	-0.007	 0.017	-0.007	-0.004	 0.005	 0.085	 0.066	 0.092	 0.078	 0.046	 0.041	 0.044	 0.041	  7420	  5807	  6489	  8794	  8794	   04:12
 101	 0.015	-0.016	-0.004	-0.006	 0.032	-0.009	-0.020	-0.001	 0.075	 0.091	 0.085	 0.087	 0.045	 0.042	 0.039	 0.046	  6309	  6589	  7857	  7764	  7857	   04:10
 102	 0.010	-0.005	-0.006	 0.009	-0.008	 0.006	 0.008	 0.000	 0.088	 0.100	 0.073	 0.067	 0.041	 0.043	 0.047	 0.046	  6387	  6240	  8036	  7717	  8036	   03:54
 103	-0.009	 0.002	 0.015	 0.012	-0.011	-0.017	 0.032	-0.002	 0.073	 0.077	 0.084	 0.083	 0.045	 0.048	 0.045	 0.053	  7035	  6090	  7456	  7680	  7680	   04:12
 104	-0.019	-0.033	 0.028	 0.007	 0.006	-0.035	 0.003	-0.005	 0.087	 0.082	 0.056	 0.085	 0.053	 0.048	 0.047	 0.053	  6188	  6743	  7882	  7353	  7882	   04:07
 105	-0.015	 0.008	 0.034	-0.012	 0.001	-0.013	-0.018	-0.001	 0.069	 0.062	 0.059	 0.083	 0.050	 0.042	 0.044	 0.051	  7027	  6170	  7212	  7922	  7922	   03:36
 106	 0.024	 0.027	 0.001	 0.010	 0.014	-0.024	 0.009	 0.010	 0.078	 0.085	 0.083	 0.088	 0.045	 0.049	 0.045	 0.042	  6593	  6005	  8143	  7618	  8143	   03:56
 107	 0.005	 0.014	 0.015	-0.006	-0.025	 0.004	 0.024	 0.021	 0.087	 0.088	 0.084	 0.079	 0.045	 0.042	 0.043	 0.055	  6884	  6101	  7137	  8193	  8193	   03:42
 108	 0.026	 0.021	-0.013	-0.020	-0.000	 0.008	-0.009	 0.002	 0.089	 0.079	 0.070	 0.090	 0.042	 0.043	 0.045	 0.050	  6012	  6478	  8273	  7588	  8273	   04:12
 109	-0.008	-0.008	 0.003	-0.009	 0.008	 0.015	 0.021	-0.005	 0.070	 0.071	 0.072	 0.087	 0.038	 0.050	 0.046	 0.041	  6710	  6446	  7699	  7507	  7699	   03:38
 110	-0.022	-0.012	 0.015	-0.017	 0.009	-0.008	-0.008	-0.013	 0.087	 0.061	 0.082	 0.080	 0.051	 0.038	 0.048	 0.047	  6301	  6765	  7013	  8238	  8238	   03:46
 111	 0.002	-0.015	 0.003	-0.019	-0.031	 0.003	 0.003	-0.020	 0.085	 0.074	 0.071	 0.082	 0.037	 0.040	 0.043	 0.048	  6073	  6911	  7607	  7845	  7845	   03:30
 112	 0.013	-0.006	-0.012	 0.007	-0.009	 0.004	-0.007	-0.027	 0.070	 0.072	 0.088	 0.086	 0.040	 0.042	 0.051	 0.045	  6294	  6779	  8017	  7304	  8017	   03:28
 113	-0.009	-0.004	-0.000	-0.006	-0.016	-0.027	 0.017	 0.003	 0.079	 0.084	 0.062	 0.056	 0.046	 0.039	 0.044	 0.038	  6612	  5916	  7714	  8240	  8240	   03:28
 114	-0.001	-0.004	-0.009	-0.003	 0.011	-0.013	 0.008	 0.022	 0.109	 0.094	 0.076	 0.085	 0.045	 0.036	 0.050	 0.046	  6001	  6591	  8255	  7595	  8255	   03:42
 115	 0.002	 0.004	 0.006	 0.018	-0.003	-0.006	-0.044	 0.014	 0.076	 0.092	 0.085	 0.058	 0.044	 0.048	 0.044	 0.042	  7113	  6085	  7278	  8036	  8036	   03:32
 116	 0.004	 0.022	-0.003	 0.007	 0.023	 0.007	 0.009	 0.025	 0.070	 0.069	 0.077	 0.081	 0.043	 0.044	 0.045	 0.045	  6936	  6109	  7945	  7456	  7945	   03:16
 117	 0.044	 0.006	 0.014	 0.020	-0.009	 0.013	 0.019	 0.004	 0.083	 0.079	 0.071	 0.086	 0.043	 0.034	 0.053	 0.043	  5690	  7114	  8320	  7315	  8320	   03:36
 118	-0.011	-0.006	 0.020	 0.033	 0.016	 0.011	-0.003	 0.000	 0.075	 0.074	 0.081	 0.089	 0.047	 0.050	 0.046	 0.043	  6940	  6640	  7814	  6948	  7814	   03:26
 119	-0.023	-0.018	-0.010	 0.017	 0.003	-0.033	-0.035	-0.012	 0.083	 0.061	 0.062	 0.100	 0.043	 0.046	 0.046	 0.043	  6289	  7041	  8961	  6180	  8961	   05:18
 120	 0.006	 0.024	 0.014	 0.001	-0.015	 0.010	-0.022	-0.000	 0.066	 0.064	 0.077	 0.076	 0.051	 0.047	 0.042	 0.044	  7055	  6182	  7262	  7823	  7823	   03:58
 121	-0.007	 0.014	-0.009	 0.006	 0.033	 0.004	 0.006	 0.026	 0.091	 0.083	 0.079	 0.093	 0.050	 0.041	 0.047	 0.041	  6720	  6138	  8353	  7226	  8353	   03:56
 122	 0.005	-0.028	-0.001	-0.008	-0.007	-0.024	-0.001	 0.001	 0.072	 0.070	 0.096	 0.072	 0.044	 0.050	 0.044	 0.041	  6057	  7070	  7006	  8258	  8258	   04:02
 123	 0.006	 0.000	 0.024	-0.017	 0.009	 0.002	-0.011	-0.013	 0.086	 0.097	 0.099	 0.069	 0.047	 0.050	 0.036	 0.045	  6741	  6098	  6298	  9195	  9195	   04:15
 124	-0.014	 0.007	-0.014	 0.023	-0.016	-0.004	 0.010	-0.011	 0.089	 0.076	 0.071	 0.066	 0.047	 0.039	 0.046	 0.041	  6583	  6164	  8421	  7217	  8421	   03:48
 125	 0.005	 0.028	-0.017	 0.008	 0.010	-0.001	 0.012	 0.011	 0.051	 0.099	 0.100	 0.082	 0.045	 0.034	 0.048	 0.049	  8082	  4802	  7743	  7807	  8082	   03:44
 126	 0.001	 0.002	 0.028	 0.013	 0.004	-0.009	 0.001	-0.013	 0.089	 0.078	 0.079	 0.079	 0.043	 0.043	 0.041	 0.047	  6419	  6618	  7423	  7975	  7975	   03:40
 127	 0.038	-0.001	-0.001	-0.010	 0.037	 0.020	 0.002	 0.008	 0.074	 0.068	 0.070	 0.085	 0.041	 0.048	 0.049	 0.047	  5585	  7139	  8020	  7541	  8020	   03:42
