 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  17	 0.005	-0.018	 0.020	-0.004	 0.009	 0.001	 0.024	 0.001	 0.082	 0.086	 0.086	 0.094	 0.041	 0.049	 0.042	 0.049	  6362	  6789	  7317	  7854	  7854	   03:58
  18	-0.004	-0.001	 0.015	-0.010	 0.003	 0.017	-0.017	-0.002	 0.066	 0.053	 0.084	 0.093	 0.048	 0.039	 0.048	 0.047	  6691	  6921	  7168	  7624	  7624	   03:56
  19	-0.012	-0.006	 0.000	-0.006	 0.012	-0.015	 0.006	-0.013	 0.089	 0.077	 0.082	 0.084	 0.043	 0.046	 0.047	 0.045	  6370	  6424	  7706	  7814	  7814	   03:52
  20	 0.011	-0.020	-0.024	 0.018	 0.019	 0.002	-0.014	 0.006	 0.077	 0.095	 0.076	 0.098	 0.040	 0.049	 0.050	 0.043	  6332	  6693	  8988	  6341	  8988	   03:42
  21	-0.013	 0.028	-0.008	-0.031	-0.002	 0.008	 0.002	-0.006	 0.075	 0.078	 0.083	 0.087	 0.046	 0.047	 0.042	 0.049	  7360	  5356	  7370	  8177	  8177	   04:02
  22	 0.000	 0.021	-0.008	-0.004	-0.018	 0.003	-0.011	-0.005	 0.083	 0.067	 0.082	 0.078	 0.041	 0.052	 0.046	 0.052	  6633	  6281	  7642	  7651	  7651	   04:14
  23	 0.010	-0.007	 0.043	 0.015	 0.010	-0.000	-0.023	 0.005	 0.075	 0.078	 0.064	 0.075	 0.034	 0.043	 0.046	 0.043	  6572	  6853	  7338	  7844	  7844	   04:16
  24	-0.004	-0.004	 0.005	-0.004	-0.010	 0.004	 0.024	-0.044	 0.046	 0.058	 0.077	 0.067	 0.050	 0.049	 0.045	 0.048	  6958	  6113	  7161	  7990	  7990	   03:54
  25	-0.004	 0.006	-0.004	-0.014	-0.011	 0.009	 0.011	 0.012	 0.064	 0.095	 0.087	 0.091	 0.042	 0.045	 0.050	 0.045	  7579	  5504	  7456	  7795	  7795	   04:02
  26	-0.012	-0.005	 0.007	 0.000	-0.022	 0.020	 0.005	 0.015	 0.090	 0.090	 0.087	 0.080	 0.037	 0.044	 0.053	 0.044	  6966	  6363	  7240	  7863	  7863	   03:50
  27	 0.013	-0.019	 0.024	-0.008	 0.033	 0.019	 0.026	-0.024	 0.093	 0.074	 0.056	 0.083	 0.045	 0.045	 0.049	 0.036	  5343	  7204	  7956	  7823	  7956	   03:34
  28	 0.037	-0.000	 0.015	-0.022	-0.012	-0.002	 0.008	-0.006	 0.086	 0.073	 0.083	 0.088	 0.044	 0.046	 0.040	 0.038	  5545	  7217	  7316	  8383	  8383	   03:36
  29	-0.002	-0.002	-0.024	 0.014	-0.008	-0.018	-0.024	-0.012	 0.083	 0.076	 0.083	 0.081	 0.034	 0.043	 0.035	 0.045	  6449	  6631	  8463	  7039	  8463	   03:30
  30	 0.009	-0.015	-0.021	-0.020	 0.014	 0.006	 0.024	 0.000	 0.081	 0.082	 0.082	 0.093	 0.043	 0.046	 0.039	 0.044	  6012	  6717	  8113	  7528	  8113	   03:42
  31	 0.037	 0.008	-0.000	 0.018	-0.005	 0.009	-0.002	-0.010	 0.087	 0.062	 0.079	 0.093	 0.052	 0.042	 0.048	 0.045	  5395	  7480	  8432	  6940	  8432	   03:54
  32	-0.029	-0.003	 0.015	 0.015	 0.026	 0.023	 0.017	-0.020	 0.084	 0.059	 0.082	 0.096	 0.036	 0.041	 0.048	 0.041	  6804	  6805	  7793	  7160	  7793	   03:44
  33	 0.017	-0.023	-0.009	 0.003	 0.012	-0.015	-0.005	 0.017	 0.081	 0.094	 0.093	 0.074	 0.037	 0.048	 0.051	 0.051	  6093	  6811	  7553	  7859	  7859	   03:34
  34	-0.003	-0.015	 0.017	 0.022	-0.006	 0.015	 0.010	-0.009	 0.068	 0.086	 0.082	 0.083	 0.046	 0.053	 0.046	 0.040	  7012	  6439	  7532	  7329	  7532	   03:34
  35	 0.013	-0.028	 0.012	 0.023	-0.008	-0.001	-0.000	-0.005	 0.093	 0.086	 0.089	 0.086	 0.047	 0.039	 0.046	 0.048	  5768	  7428	  7807	  7402	  7807	   03:44
  36	-0.008	 0.003	 0.003	 0.007	-0.003	-0.029	-0.018	 0.003	 0.086	 0.065	 0.071	 0.075	 0.048	 0.048	 0.050	 0.041	  6302	  6594	  7901	  7543	  7901	   03:20
  37	-0.011	-0.052	-0.005	 0.006	-0.009	-0.028	-0.019	 0.010	 0.081	 0.092	 0.076	 0.079	 0.047	 0.045	 0.045	 0.048	  6171	  7057	  7885	  7282	  7885	   03:30
  38	 0.004	-0.011	 0.015	-0.006	-0.020	-0.023	-0.019	-0.003	 0.082	 0.089	 0.096	 0.077	 0.041	 0.044	 0.046	 0.038	  6601	  6508	  6890	  8526	  8526	   03:40
  39	 0.012	-0.000	 0.022	-0.001	 0.002	 0.008	 0.022	 0.027	 0.078	 0.072	 0.100	 0.088	 0.046	 0.041	 0.041	 0.046	  6560	  6917	  6799	  8223	  8223	   03:42
  40	 0.015	 0.010	-0.006	-0.005	-0.013	-0.018	-0.006	-0.004	 0.079	 0.083	 0.075	 0.071	 0.051	 0.043	 0.043	 0.044	  6363	  6138	  7846	  7969	  7969	   03:30
  41	-0.007	-0.037	-0.036	-0.003	-0.016	-0.002	 0.008	 0.014	 0.079	 0.064	 0.077	 0.078	 0.045	 0.047	 0.050	 0.043	  5763	  7383	  8300	  6881	  8300	   04:20
  42	 0.003	-0.007	 0.017	-0.027	-0.013	-0.014	-0.008	-0.002	 0.091	 0.072	 0.080	 0.092	 0.051	 0.043	 0.046	 0.057	  5982	  6872	  7123	  8187	  8187	   03:40
  43	-0.008	-0.007	-0.001	-0.019	-0.009	-0.001	 0.004	-0.008	 0.072	 0.068	 0.078	 0.071	 0.046	 0.049	 0.039	 0.044	  6583	  6414	  7174	  8168	  8168	   03:48
  44	 0.024	-0.026	-0.003	 0.027	 0.015	 0.009	-0.019	-0.009	 0.076	 0.077	 0.087	 0.083	 0.048	 0.048	 0.043	 0.045	  5742	  7515	  8125	  6951	  8125	   03:48
  45	-0.002	 0.047	 0.022	 0.044	 0.023	-0.008	-0.009	-0.012	 0.078	 0.059	 0.057	 0.085	 0.039	 0.043	 0.041	 0.048	  7077	  5982	  8764	  6684	  8764	   03:44
  46	-0.018	-0.007	-0.004	 0.003	-0.020	-0.007	 0.005	-0.000	 0.069	 0.080	 0.083	 0.087	 0.048	 0.047	 0.040	 0.046	  7263	  6082	  7690	  7335	  7690	   03:48
  47	 0.044	 0.003	-0.014	-0.030	 0.012	 0.027	-0.025	 0.018	 0.089	 0.076	 0.078	 0.085	 0.049	 0.047	 0.042	 0.047	  5402	  7283	  7735	  7859	  7859	   03:56
  48	 0.016	 0.009	-0.000	-0.015	-0.020	 0.010	-0.013	-0.001	 0.076	 0.078	 0.085	 0.076	 0.044	 0.043	 0.048	 0.045	  6517	  6408	  7237	  8203	  8203	   03:42
  49	 0.021	 0.000	-0.002	 0.001	 0.018	 0.045	 0.009	 0.004	 0.084	 0.084	 0.081	 0.096	 0.049	 0.055	 0.038	 0.039	  6195	  6884	  8028	  7193	  8028	   04:08
  50	-0.001	 0.024	 0.004	-0.009	-0.008	 0.027	 0.046	 0.009	 0.067	 0.072	 0.084	 0.111	 0.043	 0.042	 0.041	 0.048	  7416	  5936	  7858	  7277	  7858	   04:16
  51	-0.011	-0.029	-0.001	 0.002	-0.023	-0.010	 0.012	 0.009	 0.069	 0.064	 0.072	 0.074	 0.043	 0.049	 0.044	 0.050	  6418	  7011	  7578	  7344	  7578	   04:00
  52	-0.009	 0.013	 0.006	 0.012	 0.027	 0.017	-0.003	-0.019	 0.071	 0.095	 0.086	 0.060	 0.045	 0.041	 0.036	 0.042	  7477	  5322	  7333	  8385	  8385	   04:00
  53	 0.041	-0.005	-0.006	 0.023	 0.003	-0.043	-0.034	 0.017	 0.077	 0.085	 0.095	 0.075	 0.039	 0.043	 0.041	 0.043	  5894	  7139	  7971	  7689	  7971	   04:03
  54	 0.032	 0.034	 0.002	-0.004	-0.027	 0.014	-0.009	-0.001	 0.081	 0.073	 0.081	 0.076	 0.038	 0.045	 0.044	 0.038	  6418	  6426	  7611	  8044	  8044	   04:18
  55	-0.001	 0.013	-0.024	 0.015	 0.010	-0.016	 0.008	 0.030	 0.062	 0.072	 0.078	 0.084	 0.035	 0.055	 0.045	 0.047	  7119	  6012	  8463	  6825	  8463	   04:10
  56	 0.022	-0.000	 0.008	-0.032	 0.001	-0.016	 0.005	-0.000	 0.077	 0.067	 0.088	 0.090	 0.044	 0.043	 0.040	 0.042	  5933	  6898	  7114	  8488	  8488	   04:16
  57	-0.033	-0.024	 0.014	 0.003	-0.000	 0.009	-0.026	 0.023	 0.077	 0.084	 0.065	 0.075	 0.048	 0.043	 0.053	 0.047	  7223	  6318	  7423	  7410	  7423	   03:40
  58	 0.014	-0.005	-0.001	-0.018	 0.028	 0.001	-0.031	-0.015	 0.075	 0.081	 0.070	 0.081	 0.043	 0.042	 0.046	 0.045	  6247	  6467	  7831	  7878	  7878	   03:40
  59	 0.020	-0.013	 0.028	 0.001	 0.018	-0.012	 0.003	 0.018	 0.071	 0.100	 0.096	 0.083	 0.042	 0.047	 0.045	 0.048	  6731	  6405	  6814	  8423	  8423	   03:56
  60	-0.015	 0.005	-0.017	-0.012	 0.025	-0.006	-0.007	 0.007	 0.096	 0.086	 0.081	 0.083	 0.048	 0.047	 0.045	 0.049	  6576	  6039	  7961	  7685	  7961	   03:36
  61	-0.003	 0.010	-0.018	 0.002	-0.024	 0.007	-0.014	 0.005	 0.093	 0.097	 0.083	 0.073	 0.043	 0.036	 0.045	 0.043	  6844	  5954	  7989	  7711	  7989	   04:00
  62	-0.046	 0.005	 0.001	-0.022	-0.025	 0.004	 0.006	 0.010	 0.080	 0.085	 0.079	 0.087	 0.049	 0.052	 0.046	 0.051	  7879	  5327	  7139	  7836	  7879	   03:50
  63	-0.006	 0.032	-0.007	-0.013	-0.033	-0.020	 0.018	 0.022	 0.080	 0.084	 0.083	 0.082	 0.047	 0.038	 0.052	 0.044	  7350	  5374	  7634	  8041	  8041	   03:56
  64	-0.024	-0.012	 0.003	 0.008	 0.008	-0.007	 0.007	-0.009	 0.096	 0.084	 0.068	 0.094	 0.047	 0.036	 0.043	 0.042	  6529	  6472	  8423	  7072	  8423	   03:38
  65	 0.012	 0.010	 0.002	 0.019	 0.022	 0.027	-0.007	 0.009	 0.084	 0.081	 0.084	 0.088	 0.037	 0.043	 0.045	 0.045	  6585	  6652	  8066	  7197	  8066	   03:32
  66	 0.033	-0.011	-0.013	 0.014	 0.028	-0.007	-0.001	-0.023	 0.083	 0.081	 0.082	 0.064	 0.046	 0.040	 0.044	 0.031	  5425	  6981	  8227	  7855	  8227	   03:32
  67	-0.024	-0.018	 0.011	-0.011	-0.019	-0.001	 0.016	-0.007	 0.084	 0.086	 0.075	 0.080	 0.042	 0.045	 0.040	 0.043	  6904	  6257	  7307	  7965	  7965	   03:26
  68	 0.046	 0.019	-0.005	-0.007	-0.015	-0.008	 0.021	 0.011	 0.063	 0.078	 0.078	 0.086	 0.045	 0.041	 0.052	 0.045	  6230	  6335	  8033	  7718	  8033	   03:36
  69	 0.028	-0.005	-0.005	-0.032	 0.012	 0.003	-0.003	-0.007	 0.067	 0.063	 0.090	 0.087	 0.043	 0.039	 0.045	 0.044	  5849	  7013	  7247	  8292	  8292	   03:28
  70	-0.018	-0.034	 0.009	-0.017	-0.015	 0.017	 0.006	-0.003	 0.086	 0.065	 0.088	 0.085	 0.045	 0.048	 0.049	 0.050	  6160	  7341	  6875	  7883	  7883	   03:32
  71	-0.024	-0.015	 0.001	-0.035	 0.007	 0.017	 0.022	-0.029	 0.082	 0.087	 0.079	 0.078	 0.040	 0.045	 0.039	 0.042	  6817	  5958	  7087	  8563	  8563	   03:34
  72	-0.019	 0.020	-0.013	-0.015	-0.010	 0.014	 0.002	-0.014	 0.076	 0.075	 0.076	 0.073	 0.051	 0.039	 0.046	 0.047	  7206	  5485	  7649	  7933	  7933	   03:38
  73	 0.016	-0.021	 0.012	-0.029	 0.009	 0.016	 0.016	-0.009	 0.085	 0.084	 0.081	 0.089	 0.039	 0.049	 0.042	 0.046	  5850	  7020	  7164	  8286	  8286	   03:46
  74	 0.007	 0.005	 0.000	-0.010	-0.004	 0.028	 0.025	-0.017	 0.079	 0.060	 0.093	 0.073	 0.044	 0.046	 0.043	 0.043	  6222	  6833	  7041	  8260	  8260	   03:48
  75	-0.028	-0.019	 0.026	 0.016	 0.004	-0.026	 0.039	-0.003	 0.078	 0.075	 0.074	 0.069	 0.046	 0.052	 0.039	 0.041	  6862	  6319	  7271	  7944	  7944	   03:52
  76	 0.011	-0.011	-0.009	 0.015	-0.009	 0.026	 0.010	-0.001	 0.084	 0.077	 0.073	 0.084	 0.046	 0.048	 0.041	 0.054	  6058	  7060	  8319	  6797	  8319	   03:36
  77	-0.001	-0.022	-0.012	 0.017	 0.020	 0.006	 0.050	 0.014	 0.107	 0.064	 0.079	 0.086	 0.047	 0.045	 0.037	 0.040	  5194	  7704	  8570	  6966	  8570	   03:38
  78	 0.003	-0.013	-0.023	 0.029	 0.029	-0.016	 0.011	 0.007	 0.088	 0.056	 0.070	 0.085	 0.041	 0.049	 0.043	 0.040	  5483	  7491	  9126	  6340	  9126	   03:32
  79	-0.044	-0.016	-0.038	 0.007	-0.009	-0.007	-0.002	-0.000	 0.090	 0.078	 0.077	 0.083	 0.043	 0.042	 0.052	 0.039	  6873	  6196	  8641	  6690	  8641	   03:38
  80	 0.007	-0.000	-0.040	 0.009	-0.003	-0.006	 0.029	 0.005	 0.078	 0.074	 0.088	 0.062	 0.045	 0.044	 0.047	 0.052	  6157	  6384	  8245	  7465	  8245	   03:34
  81	 0.020	 0.003	-0.004	 0.020	-0.006	-0.002	-0.012	-0.032	 0.093	 0.074	 0.086	 0.104	 0.049	 0.045	 0.045	 0.049	  5760	  7157	  8597	  6724	  8597	   03:58
  82	 0.025	 0.009	-0.032	-0.008	-0.017	 0.022	-0.017	 0.024	 0.079	 0.073	 0.062	 0.085	 0.052	 0.050	 0.043	 0.048	  5995	  6779	  8734	  6684	  8734	   04:04
  83	 0.010	 0.008	-0.022	-0.003	-0.015	 0.001	-0.015	 0.000	 0.075	 0.086	 0.081	 0.082	 0.042	 0.047	 0.043	 0.043	  6709	  6146	  8154	  7408	  8154	   04:08
  84	-0.012	-0.039	 0.034	 0.019	-0.007	 0.037	 0.001	-0.009	 0.076	 0.068	 0.077	 0.077	 0.041	 0.050	 0.042	 0.036	  6461	  7633	  7037	  7485	  7633	   04:14
  85	-0.011	 0.014	 0.036	 0.028	-0.025	-0.017	 0.034	-0.018	 0.066	 0.077	 0.090	 0.085	 0.048	 0.051	 0.043	 0.042	  7658	  5795	  7130	  7803	  7803	   03:50
  86	 0.004	-0.028	-0.031	 0.047	 0.010	 0.014	-0.017	-0.012	 0.094	 0.088	 0.070	 0.073	 0.045	 0.049	 0.036	 0.050	  5776	  7292	  9299	  5967	  9299	   04:11
  87	 0.011	 0.009	 0.000	 0.005	-0.015	 0.005	 0.027	-0.023	 0.074	 0.066	 0.087	 0.088	 0.045	 0.050	 0.046	 0.042	  6408	  6568	  7801	  7522	  7801	   03:56
  88	-0.020	-0.004	-0.008	-0.005	 0.014	 0.005	-0.018	 0.026	 0.090	 0.074	 0.105	 0.077	 0.042	 0.041	 0.041	 0.048	  6806	  6609	  7034	  8102	  8102	   04:02
  89	-0.003	 0.005	-0.020	-0.001	-0.024	-0.003	-0.010	-0.021	 0.069	 0.085	 0.072	 0.078	 0.042	 0.046	 0.045	 0.038	  6987	  5803	  8284	  7320	  8284	   03:54
  90	 0.019	 0.002	-0.034	 0.007	 0.002	-0.006	 0.012	-0.001	 0.091	 0.079	 0.083	 0.074	 0.040	 0.049	 0.047	 0.042	  5710	  6733	  8577	  7301	  8577	   03:38
  91	-0.002	-0.004	 0.018	 0.012	-0.002	-0.034	 0.006	-0.011	 0.085	 0.093	 0.071	 0.066	 0.050	 0.038	 0.041	 0.048	  6560	  6052	  7660	  8141	  8141	   03:36
  92	-0.014	 0.006	 0.003	-0.002	 0.001	-0.018	-0.016	 0.039	 0.098	 0.067	 0.094	 0.071	 0.040	 0.046	 0.044	 0.041	  6498	  6787	  7064	  8290	  8290	   03:38
  93	-0.008	-0.005	 0.012	 0.021	-0.012	-0.002	 0.005	-0.005	 0.073	 0.072	 0.076	 0.100	 0.045	 0.043	 0.050	 0.042	  6878	  6634	  8141	  6791	  8141	   03:40
  94	-0.017	-0.002	 0.010	-0.013	 0.001	 0.005	 0.007	 0.007	 0.073	 0.089	 0.087	 0.078	 0.048	 0.042	 0.047	 0.043	  7351	  5732	  6934	  8322	  8322	   05:53
  95	 0.017	 0.014	 0.034	-0.006	 0.005	-0.015	 0.003	 0.013	 0.096	 0.094	 0.084	 0.061	 0.045	 0.051	 0.045	 0.049	  6405	  6221	  6514	  9095	  9095	   03:38
  96	 0.023	 0.009	 0.020	 0.004	 0.057	 0.004	-0.028	 0.021	 0.093	 0.105	 0.088	 0.076	 0.040	 0.054	 0.051	 0.043	  6529	  6170	  7340	  8371	  8371	   06:03
  97	-0.006	 0.010	-0.019	 0.007	-0.012	-0.023	 0.028	 0.005	 0.073	 0.102	 0.082	 0.086	 0.044	 0.041	 0.042	 0.039	  7374	  5312	  8435	  7384	  8435	   03:48
  98	-0.042	-0.014	 0.010	-0.005	 0.013	 0.016	 0.001	-0.029	 0.079	 0.077	 0.086	 0.066	 0.043	 0.048	 0.043	 0.046	  7249	  5982	  6804	  8308	  8308	   04:06
  99	 0.005	 0.015	 0.006	-0.007	 0.004	-0.027	 0.013	 0.002	 0.083	 0.083	 0.084	 0.077	 0.040	 0.045	 0.039	 0.046	  6661	  6022	  7474	  8336	  8336	   04:04
 100	-0.004	 0.015	 0.003	 0.022	 0.007	 0.007	-0.010	-0.022	 0.071	 0.076	 0.089	 0.089	 0.045	 0.046	 0.034	 0.046	  7195	  6116	  7928	  7238	  7928	   04:12
 101	 0.009	-0.042	-0.022	 0.005	 0.017	-0.005	-0.000	-0.002	 0.088	 0.087	 0.074	 0.078	 0.042	 0.049	 0.043	 0.046	  5471	  7341	  8449	  7069	  8449	   04:06
 102	 0.014	 0.023	 0.022	 0.019	 0.005	-0.030	-0.023	-0.016	 0.088	 0.078	 0.084	 0.099	 0.047	 0.048	 0.047	 0.042	  6479	  6391	  8022	  7458	  8022	   03:56
 103	 0.005	-0.011	-0.023	 0.011	-0.025	-0.017	-0.028	 0.021	 0.079	 0.076	 0.073	 0.071	 0.044	 0.038	 0.040	 0.046	  6288	  6880	  8313	  7077	  8313	   04:12
 104	-0.009	 0.018	-0.018	 0.004	-0.004	-0.025	-0.004	-0.031	 0.074	 0.072	 0.069	 0.082	 0.047	 0.036	 0.054	 0.035	  6776	  5662	  8677	  7267	  8677	   04:12
 105	 0.009	 0.011	-0.011	 0.003	 0.023	-0.007	-0.012	-0.016	 0.085	 0.081	 0.080	 0.062	 0.038	 0.048	 0.050	 0.045	  6295	  6127	  7834	  8063	  8063	   03:36
 106	-0.022	-0.026	 0.028	-0.018	 0.009	-0.024	 0.009	 0.009	 0.076	 0.091	 0.062	 0.095	 0.039	 0.044	 0.052	 0.045	  6935	  6167	  7453	  7829	  7829	   03:54
 107	-0.018	-0.009	-0.005	 0.021	-0.001	 0.004	-0.008	 0.004	 0.084	 0.070	 0.085	 0.094	 0.041	 0.056	 0.044	 0.046	  6713	  6846	  8084	  6679	  8084	   03:34
 108	 0.009	-0.008	 0.015	 0.013	 0.005	 0.006	 0.003	 0.004	 0.083	 0.082	 0.077	 0.092	 0.044	 0.040	 0.043	 0.049	  6351	  6874	  7915	  7299	  7915	   03:50
 109	 0.009	 0.010	-0.009	 0.037	-0.005	-0.007	 0.020	 0.010	 0.077	 0.078	 0.089	 0.096	 0.050	 0.038	 0.044	 0.050	  6703	  6471	  8611	  6578	  8611	   03:44
 110	-0.013	-0.026	 0.008	 0.026	 0.024	 0.019	 0.010	 0.002	 0.088	 0.067	 0.067	 0.091	 0.048	 0.046	 0.043	 0.045	  6052	  7414	  8386	  6500	  8386	   03:52
 111	-0.013	-0.020	-0.003	 0.015	 0.023	-0.017	 0.033	-0.012	 0.080	 0.085	 0.094	 0.077	 0.041	 0.041	 0.047	 0.051	  6534	  6361	  7696	  7779	  7779	   03:32
 112	 0.021	-0.016	-0.015	-0.011	 0.019	 0.004	 0.006	-0.003	 0.066	 0.088	 0.103	 0.089	 0.047	 0.044	 0.040	 0.046	  6363	  6601	  7495	  7934	  7934	   03:34
 113	-0.002	-0.002	-0.032	-0.015	 0.003	 0.037	-0.002	 0.007	 0.091	 0.100	 0.082	 0.078	 0.046	 0.044	 0.047	 0.054	  6600	  6022	  8024	  7537	  8024	   03:34
 114	 0.009	-0.024	-0.012	 0.020	-0.016	-0.019	 0.013	 0.001	 0.081	 0.085	 0.084	 0.067	 0.039	 0.048	 0.041	 0.041	  6068	  6922	  8019	  7496	  8019	   03:32
 115	 0.004	 0.020	 0.024	-0.019	 0.021	-0.018	-0.014	-0.025	 0.073	 0.091	 0.092	 0.096	 0.040	 0.051	 0.042	 0.045	  7232	  5524	  7057	  8587	  8587	   03:36
 116	-0.010	-0.009	 0.018	 0.003	 0.010	-0.012	-0.008	-0.010	 0.084	 0.068	 0.095	 0.072	 0.043	 0.048	 0.048	 0.049	  6407	  6745	  6811	  8318	  8318	   03:32
 117	-0.016	 0.003	 0.012	-0.009	 0.007	 0.008	 0.012	 0.008	 0.106	 0.071	 0.087	 0.082	 0.043	 0.046	 0.038	 0.044	  6308	  6808	  7169	  8172	  8172	   03:24
 118	 0.001	 0.002	 0.006	 0.022	-0.011	-0.012	-0.018	-0.017	 0.082	 0.087	 0.082	 0.081	 0.046	 0.041	 0.053	 0.046	  6703	  6244	  7965	  7378	  7965	   03:24
 119	 0.019	 0.014	 0.007	 0.002	 0.002	 0.026	-0.004	-0.004	 0.087	 0.084	 0.072	 0.062	 0.049	 0.049	 0.053	 0.049	  6232	  6286	  7479	  8086	  8086	   03:48
 120	 0.049	-0.016	-0.010	-0.010	-0.014	 0.032	-0.007	 0.022	 0.079	 0.070	 0.072	 0.076	 0.049	 0.038	 0.050	 0.050	  5115	  7781	  7884	  7473	  7884	   04:08
 121	 0.002	 0.043	 0.011	-0.016	-0.008	 0.021	 0.008	-0.006	 0.094	 0.074	 0.077	 0.076	 0.041	 0.039	 0.045	 0.048	  6815	  5810	  7323	  8459	  8459	   03:56
 122	-0.026	-0.032	-0.005	-0.002	 0.016	-0.002	-0.011	-0.025	 0.089	 0.067	 0.099	 0.055	 0.039	 0.041	 0.045	 0.042	  6122	  7008	  6816	  8516	  8516	   03:46
 123	-0.015	 0.021	-0.001	-0.003	 0.004	 0.003	 0.002	-0.025	 0.074	 0.086	 0.059	 0.074	 0.043	 0.051	 0.043	 0.044	  7303	  5198	  8147	  7631	  8147	   04:06
 124	 0.000	 0.034	-0.009	 0.013	 0.026	-0.046	 0.002	 0.012	 0.070	 0.088	 0.091	 0.074	 0.043	 0.047	 0.039	 0.047	  7428	  5222	  7912	  8001	  8001	   03:56
 125	-0.001	-0.019	 0.027	-0.011	-0.022	 0.002	 0.018	 0.024	 0.110	 0.070	 0.077	 0.088	 0.047	 0.043	 0.044	 0.039	  5604	  7619	  7207	  8064	  8064	   03:54
 126	-0.021	-0.006	 0.009	-0.006	-0.027	-0.008	-0.011	 0.016	 0.066	 0.073	 0.079	 0.095	 0.040	 0.047	 0.043	 0.046	  7466	  6268	  7375	  7382	  7466	   03:42
 127	-0.025	-0.024	-0.014	 0.000	-0.033	 0.023	-0.030	-0.008	 0.066	 0.083	 0.094	 0.087	 0.044	 0.047	 0.042	 0.046	  7460	  6459	  7366	  7166	  7460	   03:38
