 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  41	 0.012	-0.036	 0.039	-0.000	 0.018	-0.005	 0.012	 0.026	 0.093	 0.085	 0.076	 0.086	 0.046	 0.049	 0.048	 0.040	  5657	  7536	  7115	  8061	  8061	   04:08
  42	-0.000	-0.007	 0.012	-0.025	-0.009	 0.002	-0.014	-0.020	 0.069	 0.073	 0.082	 0.079	 0.050	 0.044	 0.046	 0.045	  6608	  6384	  6887	  8400	  8400	   03:44
  43	 0.019	 0.003	 0.011	-0.002	 0.007	 0.013	-0.007	-0.006	 0.062	 0.074	 0.089	 0.065	 0.046	 0.042	 0.049	 0.049	  6623	  6376	  6874	  8399	  8399	   03:49
  44	 0.015	 0.008	 0.024	 0.023	 0.022	-0.027	 0.007	-0.027	 0.085	 0.088	 0.081	 0.091	 0.044	 0.048	 0.045	 0.046	  6350	  6305	  8036	  7611	  8036	   03:43
  45	 0.016	-0.024	 0.026	 0.028	 0.008	 0.047	 0.019	-0.005	 0.073	 0.088	 0.073	 0.083	 0.044	 0.044	 0.042	 0.046	  6394	  7149	  7749	  7168	  7749	   03:42
  46	-0.010	 0.012	-0.022	 0.011	-0.019	 0.027	 0.004	-0.018	 0.092	 0.096	 0.077	 0.074	 0.045	 0.041	 0.048	 0.043	  6893	  5730	  8404	  7303	  8404	   03:44
  47	 0.010	 0.033	 0.014	-0.005	-0.022	 0.032	 0.002	 0.017	 0.075	 0.079	 0.065	 0.077	 0.049	 0.046	 0.047	 0.040	  7168	  5805	  7537	  7799	  7799	   03:51
  48	 0.012	 0.018	-0.018	 0.042	-0.020	 0.012	 0.008	-0.003	 0.067	 0.087	 0.072	 0.096	 0.040	 0.052	 0.048	 0.042	  7176	  5994	  9240	  5924	  9240	   03:44
  49	 0.008	 0.005	-0.008	-0.010	 0.012	-0.005	 0.027	 0.027	 0.069	 0.081	 0.081	 0.100	 0.047	 0.036	 0.042	 0.045	  6787	  6191	  8103	  7436	  8103	   03:42
  50	-0.025	-0.009	-0.002	 0.018	-0.005	-0.022	 0.004	 0.009	 0.082	 0.084	 0.072	 0.073	 0.045	 0.051	 0.048	 0.048	  6976	  6067	  7984	  7244	  7984	   03:38
  51	-0.009	-0.021	-0.032	 0.032	-0.008	-0.017	-0.008	 0.005	 0.080	 0.064	 0.059	 0.075	 0.041	 0.039	 0.050	 0.039	  5996	  7089	  9340	  6021	  9340	   03:41
  52	 0.024	-0.020	 0.021	-0.023	 0.014	-0.002	 0.009	 0.036	 0.075	 0.069	 0.095	 0.070	 0.044	 0.042	 0.045	 0.041	  5834	  7377	  6298	  8979	  8979	   03:52
  53	-0.033	 0.006	-0.008	 0.008	 0.020	-0.014	-0.000	-0.016	 0.088	 0.090	 0.073	 0.093	 0.044	 0.051	 0.035	 0.041	  7267	  5584	  8487	  7071	  8487	   03:41
  54	-0.012	-0.011	 0.007	 0.011	 0.004	-0.018	 0.014	 0.003	 0.068	 0.080	 0.075	 0.077	 0.055	 0.049	 0.040	 0.043	  6933	  6134	  7697	  7528	  7697	   03:36
  55	-0.020	 0.013	 0.004	 0.004	 0.028	-0.011	 0.007	-0.014	 0.100	 0.095	 0.091	 0.077	 0.045	 0.040	 0.050	 0.047	  6915	  5614	  7561	  8255	  8255	   03:40
  56	 0.014	 0.001	-0.013	-0.007	-0.011	 0.024	 0.016	 0.006	 0.084	 0.055	 0.093	 0.091	 0.047	 0.043	 0.040	 0.039	  5872	  7413	  7726	  7479	  7726	   03:56
  57	-0.001	-0.018	-0.005	-0.006	 0.021	 0.003	-0.029	 0.001	 0.061	 0.099	 0.090	 0.092	 0.045	 0.044	 0.042	 0.041	  7232	  6018	  7666	  7624	  7666	   03:44
  58	-0.013	 0.006	 0.015	 0.008	 0.009	 0.003	-0.010	-0.018	 0.087	 0.093	 0.070	 0.082	 0.045	 0.045	 0.047	 0.052	  6995	  5814	  7841	  7582	  7841	   03:45
  59	-0.004	 0.031	 0.025	-0.037	 0.022	-0.013	 0.038	-0.001	 0.067	 0.072	 0.078	 0.081	 0.042	 0.054	 0.053	 0.036	  7219	  5245	  6707	  9089	  9089	   03:47
  60	 0.020	-0.003	 0.012	 0.025	 0.011	-0.002	 0.002	 0.006	 0.084	 0.082	 0.085	 0.075	 0.043	 0.045	 0.057	 0.042	  6096	  6835	  7736	  7614	  7736	   03:37
  61	-0.009	-0.013	-0.047	-0.024	-0.013	-0.036	-0.014	-0.018	 0.065	 0.077	 0.086	 0.088	 0.053	 0.039	 0.047	 0.043	  6565	  6007	  8364	  7393	  8364	   03:41
  62	-0.052	 0.043	-0.019	-0.018	-0.018	 0.058	 0.023	 0.016	 0.065	 0.078	 0.068	 0.088	 0.049	 0.042	 0.049	 0.043	  8901	  4418	  7874	  7190	  8901	   04:48
  63	-0.010	 0.025	 0.008	 0.004	-0.005	-0.000	 0.001	 0.020	 0.086	 0.078	 0.087	 0.091	 0.042	 0.046	 0.047	 0.046	  7220	  5959	  7560	  7635	  7635	   03:44
  64	 0.005	-0.022	-0.014	 0.022	-0.015	 0.012	 0.029	 0.007	 0.091	 0.065	 0.079	 0.080	 0.050	 0.052	 0.041	 0.046	  5603	  7551	  8338	  6763	  8338	   03:44
  65	 0.008	-0.005	 0.001	 0.005	-0.013	-0.011	-0.014	 0.007	 0.073	 0.086	 0.095	 0.073	 0.044	 0.050	 0.053	 0.043	  6724	  6333	  7198	  8020	  8020	   03:34
  66	 0.016	-0.007	 0.008	-0.021	-0.015	 0.022	 0.014	-0.009	 0.078	 0.086	 0.080	 0.085	 0.043	 0.040	 0.045	 0.045	  6356	  6578	  7315	  8175	  8175	   03:57
  67	 0.017	 0.032	-0.006	-0.017	-0.009	-0.013	 0.004	 0.015	 0.077	 0.066	 0.084	 0.074	 0.050	 0.043	 0.042	 0.042	  6503	  6133	  7442	  8345	  8345	   03:39
  68	-0.015	 0.016	-0.018	 0.021	-0.010	 0.009	 0.005	-0.004	 0.077	 0.076	 0.061	 0.079	 0.042	 0.044	 0.045	 0.038	  7090	  5851	  8880	  6613	  8880	   03:41
  69	 0.008	 0.002	-0.010	-0.004	-0.007	-0.016	-0.010	 0.009	 0.077	 0.077	 0.082	 0.075	 0.047	 0.048	 0.044	 0.046	  6422	  6410	  7703	  7780	  7780	   03:40
  70	 0.008	 0.038	-0.009	-0.012	-0.006	-0.010	-0.009	-0.008	 0.081	 0.082	 0.102	 0.086	 0.045	 0.047	 0.048	 0.037	  7047	  5571	  7435	  8337	  8337	   03:52
  71	-0.004	-0.026	-0.013	 0.027	 0.010	 0.001	-0.038	 0.011	 0.091	 0.085	 0.083	 0.092	 0.044	 0.046	 0.042	 0.047	  6224	  7271	  8509	  6462	  8509	   03:41
  72	 0.014	 0.016	 0.004	 0.000	-0.005	 0.004	 0.009	 0.020	 0.080	 0.085	 0.076	 0.078	 0.045	 0.047	 0.045	 0.038	  6691	  6164	  7733	  7848	  7848	   03:17
  73	 0.015	-0.004	 0.023	 0.009	-0.006	 0.022	 0.006	-0.012	 0.099	 0.095	 0.089	 0.060	 0.047	 0.050	 0.041	 0.043	  6125	  6687	  6842	  8630	  8630	   03:25
  74	-0.006	-0.013	-0.005	 0.005	 0.001	 0.011	 0.005	-0.021	 0.084	 0.078	 0.075	 0.070	 0.054	 0.045	 0.044	 0.041	  6230	  6568	  7840	  7622	  7840	   03:11
  75	 0.004	 0.004	-0.003	 0.001	 0.019	 0.001	 0.031	 0.006	 0.090	 0.076	 0.069	 0.067	 0.046	 0.047	 0.049	 0.048	  6017	  6406	  7955	  7828	  7955	   03:23
  76	 0.000	 0.034	-0.013	-0.001	 0.002	-0.000	 0.010	 0.019	 0.081	 0.059	 0.074	 0.084	 0.046	 0.047	 0.042	 0.043	  6671	  6175	  8190	  7327	  8190	   03:15
  77	 0.008	 0.014	 0.004	-0.024	 0.006	 0.019	-0.007	 0.039	 0.060	 0.092	 0.086	 0.079	 0.041	 0.045	 0.052	 0.048	  7557	  5539	  6876	  8360	  8360	   03:27
  78	-0.012	 0.024	 0.013	-0.013	 0.033	-0.007	-0.021	 0.005	 0.068	 0.096	 0.076	 0.067	 0.051	 0.042	 0.043	 0.047	  7778	  4826	  7131	  8643	  8643	   03:23
  79	 0.011	-0.021	-0.001	-0.002	 0.003	-0.001	-0.014	-0.000	 0.069	 0.083	 0.095	 0.080	 0.041	 0.041	 0.045	 0.043	  6448	  6800	  7312	  7951	  7951	   03:17
  80	-0.019	 0.017	 0.015	 0.010	-0.028	-0.002	-0.006	 0.008	 0.082	 0.085	 0.075	 0.066	 0.043	 0.049	 0.043	 0.051	  7500	  5646	  7226	  7932	  7932	   03:21
  81	-0.009	 0.006	-0.001	 0.005	 0.014	-0.002	-0.026	-0.015	 0.079	 0.088	 0.078	 0.093	 0.040	 0.050	 0.046	 0.048	  7065	  5946	  8110	  7206	  8110	   03:29
  82	 0.021	-0.023	 0.001	-0.014	 0.001	 0.010	-0.024	 0.027	 0.082	 0.074	 0.086	 0.085	 0.045	 0.038	 0.043	 0.043	  5766	  7546	  7380	  7829	  7829	   03:23
  83	-0.006	 0.010	 0.019	-0.008	 0.025	-0.002	-0.017	 0.015	 0.073	 0.067	 0.075	 0.088	 0.047	 0.046	 0.038	 0.043	  6916	  6347	  7403	  7862	  7862	   03:11
  84	-0.003	 0.013	 0.007	-0.002	 0.016	 0.007	-0.003	-0.020	 0.081	 0.085	 0.092	 0.094	 0.045	 0.045	 0.056	 0.040	  6929	  5901	  7579	  7852	  7852	   03:39
  85	 0.022	 0.008	 0.009	 0.001	-0.038	 0.010	-0.001	 0.009	 0.090	 0.083	 0.081	 0.081	 0.045	 0.044	 0.042	 0.045	  6263	  6793	  7553	  7819	  7819	   03:19
  86	 0.034	-0.012	 0.007	 0.010	 0.014	-0.006	 0.018	-0.041	 0.083	 0.072	 0.084	 0.080	 0.049	 0.042	 0.046	 0.049	  5230	  7273	  7919	  7803	  7919	   03:21
  87	-0.022	-0.003	 0.002	 0.031	-0.012	-0.022	 0.014	 0.013	 0.068	 0.083	 0.086	 0.082	 0.050	 0.044	 0.048	 0.049	  7531	  5863	  7854	  7090	  7854	   03:25
  88	 0.037	 0.025	-0.003	 0.007	-0.025	-0.008	-0.036	-0.006	 0.090	 0.070	 0.099	 0.074	 0.041	 0.045	 0.038	 0.039	  5926	  7006	  7499	  8117	  8117	   03:21
  89	 0.023	-0.029	-0.023	-0.012	-0.003	-0.004	-0.004	-0.005	 0.078	 0.089	 0.094	 0.072	 0.042	 0.049	 0.047	 0.053	  5719	  6976	  7540	  7962	  7962	   03:15
  90	-0.003	-0.002	-0.003	-0.008	-0.018	-0.032	 0.015	 0.012	 0.085	 0.100	 0.088	 0.081	 0.049	 0.053	 0.046	 0.041	  6830	  5861	  7506	  8089	  8089	   03:21
  91	 0.030	 0.001	-0.008	 0.010	-0.030	-0.009	-0.010	-0.007	 0.075	 0.071	 0.099	 0.065	 0.040	 0.048	 0.041	 0.049	  6024	  7007	  7321	  8046	  8046	   03:27
  92	-0.007	 0.018	 0.006	 0.030	 0.001	-0.005	 0.026	-0.009	 0.080	 0.069	 0.077	 0.069	 0.050	 0.052	 0.046	 0.049	  6765	  6068	  7922	  7387	  7922	   03:25
  93	-0.008	-0.007	-0.017	-0.002	-0.018	-0.009	-0.014	-0.014	 0.076	 0.082	 0.080	 0.079	 0.046	 0.039	 0.047	 0.041	  6706	  6204	  8007	  7482	  8007	   03:19
  94	-0.009	-0.020	-0.007	-0.005	-0.020	 0.019	-0.007	 0.002	 0.083	 0.077	 0.066	 0.081	 0.045	 0.046	 0.051	 0.047	  6339	  6816	  7961	  7140	  7961	   03:21
  95	-0.011	-0.025	-0.003	 0.003	-0.007	 0.003	-0.044	-0.002	 0.077	 0.088	 0.083	 0.088	 0.042	 0.046	 0.047	 0.043	  6798	  6692	  7742	  7223	  7742	   03:13
  96	-0.024	-0.007	-0.009	 0.022	 0.019	 0.001	 0.009	 0.002	 0.094	 0.076	 0.088	 0.087	 0.044	 0.044	 0.047	 0.049	  6597	  6587	  8143	  6990	  8143	   03:31
  97	-0.003	 0.006	 0.005	-0.045	-0.011	 0.002	 0.021	 0.000	 0.080	 0.079	 0.088	 0.085	 0.047	 0.044	 0.044	 0.051	  6728	  6022	  6713	  8788	  8788	   03:19
  98	-0.025	-0.008	-0.001	-0.008	 0.013	-0.039	 0.008	-0.009	 0.082	 0.077	 0.062	 0.081	 0.043	 0.044	 0.048	 0.044	  6615	  6009	  8151	  7599	  8151	   03:11
  99	-0.011	-0.003	 0.006	 0.001	-0.014	-0.016	 0.005	 0.037	 0.089	 0.089	 0.074	 0.071	 0.041	 0.046	 0.044	 0.045	  6835	  6259	  7487	  7900	  7900	   03:09
 100	 0.012	 0.002	-0.016	 0.025	 0.015	 0.021	-0.027	 0.004	 0.083	 0.068	 0.092	 0.069	 0.047	 0.045	 0.039	 0.045	  6180	  7089	  7940	  7251	  7940	   03:23
 101	 0.009	-0.017	 0.000	 0.001	-0.010	 0.003	 0.036	 0.014	 0.077	 0.056	 0.076	 0.065	 0.050	 0.041	 0.041	 0.038	  5736	  7323	  7524	  7869	  7869	   03:15
 102	-0.004	 0.000	-0.013	 0.020	-0.016	 0.017	-0.031	-0.022	 0.079	 0.085	 0.076	 0.080	 0.046	 0.047	 0.042	 0.042	  6827	  6351	  8336	  6860	  8336	   03:19
 103	 0.028	-0.007	 0.017	-0.018	 0.014	-0.024	 0.002	 0.007	 0.076	 0.067	 0.090	 0.074	 0.043	 0.046	 0.042	 0.044	  5728	  7119	  6809	  8755	  8755	   03:19
 104	 0.009	 0.009	 0.007	-0.016	 0.004	 0.032	 0.014	 0.026	 0.097	 0.087	 0.085	 0.072	 0.047	 0.047	 0.053	 0.040	  6359	  6432	  7000	  8447	  8447	   03:23
 105	-0.009	-0.013	-0.021	-0.004	 0.014	 0.018	 0.006	 0.019	 0.065	 0.091	 0.066	 0.065	 0.045	 0.043	 0.048	 0.038	  7028	  5838	  8037	  7487	  8037	   03:23
 106	 0.005	 0.009	-0.000	-0.028	-0.016	 0.006	-0.009	-0.011	 0.080	 0.075	 0.085	 0.079	 0.038	 0.044	 0.039	 0.047	  6579	  6330	  7095	  8414	  8414	   03:11
 107	-0.010	 0.053	 0.008	 0.010	-0.004	-0.009	-0.013	-0.019	 0.086	 0.078	 0.067	 0.071	 0.037	 0.042	 0.049	 0.048	  7397	  5107	  8020	  7873	  8020	   03:15
 108	 0.001	-0.012	 0.000	 0.013	 0.005	-0.010	-0.019	 0.006	 0.074	 0.111	 0.070	 0.075	 0.035	 0.044	 0.039	 0.043	  7140	  5880	  8125	  7460	  8125	   03:33
 109	 0.000	 0.002	-0.009	-0.022	-0.016	 0.014	-0.014	 0.025	 0.087	 0.083	 0.082	 0.076	 0.051	 0.044	 0.044	 0.050	  6572	  6371	  7280	  8036	  8036	   03:11
 110	 0.024	-0.008	-0.014	-0.016	-0.002	-0.022	 0.027	-0.002	 0.079	 0.071	 0.089	 0.065	 0.041	 0.049	 0.041	 0.049	  5604	  6877	  7411	  8436	  8436	   03:23
 111	-0.011	-0.015	 0.023	 0.029	-0.007	-0.010	 0.002	-0.007	 0.084	 0.061	 0.083	 0.094	 0.047	 0.046	 0.046	 0.047	  6317	  7291	  7762	  7004	  7762	   03:17
 112	 0.003	-0.004	 0.010	-0.009	-0.008	 0.025	-0.012	-0.012	 0.102	 0.086	 0.083	 0.097	 0.042	 0.040	 0.037	 0.053	  6189	  6955	  7642	  7664	  7664	   03:23
 113	 0.038	-0.008	-0.015	-0.007	 0.013	 0.017	 0.020	 0.012	 0.076	 0.086	 0.086	 0.084	 0.037	 0.044	 0.045	 0.045	  5823	  6949	  7983	  7681	  7983	   03:25
 114	-0.004	-0.002	 0.009	-0.025	-0.008	 0.005	-0.012	 0.014	 0.065	 0.081	 0.066	 0.080	 0.041	 0.042	 0.044	 0.043	  7106	  6029	  7294	  8030	  8030	   03:23
 115	-0.011	 0.007	 0.012	-0.020	 0.012	 0.004	-0.032	-0.023	 0.092	 0.072	 0.072	 0.080	 0.047	 0.041	 0.047	 0.042	  6448	  6374	  7384	  8170	  8170	   03:09
 116	 0.013	 0.022	-0.005	-0.009	 0.007	 0.010	-0.024	-0.013	 0.087	 0.062	 0.077	 0.059	 0.043	 0.047	 0.046	 0.045	  6076	  6544	  7403	  8286	  8286	   03:17
 117	-0.024	 0.012	-0.022	 0.004	 0.028	 0.033	-0.006	-0.021	 0.086	 0.106	 0.087	 0.075	 0.050	 0.046	 0.042	 0.047	  7486	  5088	  8017	  7673	  8017	   03:25
 118	 0.026	-0.007	 0.021	 0.032	-0.011	 0.002	 0.001	-0.009	 0.094	 0.079	 0.076	 0.078	 0.039	 0.039	 0.046	 0.039	  5675	  7391	  8060	  7418	  8060	   03:29
 119	 0.004	-0.010	-0.003	-0.011	-0.013	-0.010	 0.002	-0.003	 0.093	 0.075	 0.066	 0.083	 0.050	 0.043	 0.039	 0.042	  5784	  6907	  8113	  7565	  8113	   03:09
 120	 0.009	 0.024	 0.026	-0.021	-0.011	-0.003	 0.025	 0.005	 0.072	 0.081	 0.071	 0.075	 0.051	 0.046	 0.052	 0.044	  6967	  5600	  6958	  8665	  8665	   03:27
 121	 0.006	-0.017	-0.012	 0.002	 0.001	-0.020	-0.001	-0.015	 0.071	 0.087	 0.086	 0.102	 0.041	 0.047	 0.047	 0.039	  6490	  6524	  8334	  7096	  8334	   03:21
 122	 0.010	-0.017	-0.033	-0.008	 0.023	 0.044	 0.009	 0.005	 0.077	 0.081	 0.091	 0.082	 0.039	 0.045	 0.051	 0.036	  6152	  6863	  8008	  7378	  8008	   03:23
 123	 0.026	 0.032	 0.020	 0.003	-0.019	 0.017	-0.001	-0.031	 0.080	 0.072	 0.087	 0.088	 0.048	 0.040	 0.046	 0.050	  6513	  6375	  7411	  7982	  7982	   03:21
 124	 0.016	-0.006	-0.008	-0.015	 0.025	-0.009	 0.014	-0.003	 0.069	 0.090	 0.077	 0.087	 0.044	 0.042	 0.051	 0.051	  6384	  6103	  7971	  7782	  7971	   03:19
 125	-0.014	 0.010	 0.047	-0.016	-0.003	-0.001	-0.020	 0.017	 0.075	 0.087	 0.075	 0.089	 0.043	 0.045	 0.046	 0.041	  7606	  5791	  6590	  8482	  8482	   03:25
 126	 0.029	 0.016	-0.005	-0.011	-0.006	-0.036	 0.016	-0.019	 0.099	 0.092	 0.081	 0.088	 0.050	 0.046	 0.047	 0.044	  5689	  6268	  8243	  8050	  8243	   03:25
 127	-0.005	-0.004	-0.015	 0.001	 0.000	-0.009	 0.019	 0.008	 0.087	 0.082	 0.089	 0.090	 0.049	 0.047	 0.045	 0.051	  6449	  6415	  8005	  7352	  8005	   03:19
