 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  15	-0.010	-0.006	 0.008	 0.002	-0.011	-0.003	 0.011	 0.013	 0.056	 0.071	 0.073	 0.068	 0.042	 0.043	 0.050	 0.051	  7264	  6081	  7229	  7765	  7765	   03:07
  16	-0.013	 0.016	 0.022	 0.021	-0.030	 0.008	-0.033	 0.011	 0.072	 0.081	 0.093	 0.078	 0.046	 0.043	 0.046	 0.040	  7815	  5978	  6976	  7791	  7815	   03:16
  17	-0.028	-0.037	-0.015	 0.008	-0.016	-0.021	-0.008	 0.010	 0.085	 0.072	 0.068	 0.085	 0.046	 0.044	 0.052	 0.046	  6271	  7012	  8370	  6701	  8370	   03:09
  18	 0.005	 0.011	 0.019	 0.004	 0.007	-0.024	 0.007	 0.017	 0.088	 0.095	 0.074	 0.074	 0.039	 0.045	 0.039	 0.041	  6780	  6024	  7567	  8214	  8214	   03:05
  19	 0.008	 0.001	 0.028	-0.018	-0.014	-0.004	 0.029	 0.041	 0.085	 0.076	 0.068	 0.078	 0.042	 0.050	 0.047	 0.048	  6392	  6658	  6981	  8320	  8320	   03:12
  20	 0.002	-0.001	-0.012	 0.024	-0.017	 0.018	 0.000	 0.014	 0.079	 0.063	 0.104	 0.079	 0.054	 0.038	 0.044	 0.044	  6515	  7064	  7587	  7247	  7587	   03:03
  21	 0.004	 0.018	 0.008	 0.001	-0.010	-0.015	 0.001	-0.004	 0.092	 0.068	 0.077	 0.083	 0.039	 0.041	 0.040	 0.041	  6307	  6583	  7849	  7827	  7849	   03:11
  22	 0.020	 0.018	-0.002	 0.012	-0.012	 0.004	-0.020	 0.007	 0.075	 0.071	 0.088	 0.093	 0.050	 0.041	 0.039	 0.042	  6578	  6676	  7999	  7243	  7999	   03:01
  23	-0.001	-0.024	 0.000	-0.011	 0.020	 0.007	 0.013	-0.022	 0.086	 0.082	 0.074	 0.077	 0.051	 0.040	 0.047	 0.039	  5893	  6732	  7738	  7947	  7947	   03:01
  24	-0.022	-0.000	-0.001	-0.017	 0.009	 0.002	-0.003	 0.057	 0.092	 0.074	 0.079	 0.073	 0.041	 0.041	 0.044	 0.047	  6810	  6479	  7163	  8114	  8114	   02:59
  25	-0.009	-0.007	-0.000	-0.000	-0.001	 0.025	 0.017	-0.015	 0.074	 0.092	 0.084	 0.065	 0.044	 0.044	 0.044	 0.042	  7032	  5892	  7259	  8177	  8177	   03:01
  26	 0.022	-0.009	-0.003	 0.001	-0.005	 0.015	-0.018	 0.012	 0.079	 0.069	 0.085	 0.072	 0.047	 0.045	 0.049	 0.042	  5867	  7246	  7470	  7748	  7748	   03:04
  27	 0.028	-0.002	-0.005	 0.004	-0.021	 0.001	 0.004	-0.002	 0.078	 0.091	 0.080	 0.085	 0.048	 0.045	 0.046	 0.050	  6195	  6554	  8055	  7424	  8055	   05:02
  28	 0.033	-0.020	-0.027	 0.011	 0.005	-0.037	-0.032	 0.009	 0.073	 0.083	 0.082	 0.066	 0.045	 0.048	 0.040	 0.036	  5666	  7112	  8312	  7468	  8312	   05:28
  29	-0.013	-0.014	 0.017	 0.012	-0.008	 0.005	 0.003	-0.010	 0.103	 0.081	 0.087	 0.075	 0.047	 0.046	 0.043	 0.038	  6212	  6930	  7311	  7980	  7980	   05:14
  30	 0.012	-0.014	 0.003	-0.005	-0.027	 0.003	 0.013	 0.023	 0.086	 0.076	 0.066	 0.088	 0.045	 0.046	 0.047	 0.048	  5959	  7108	  7999	  7251	  7999	   03:13
  31	 0.017	 0.041	 0.027	-0.023	-0.014	-0.007	 0.010	 0.009	 0.071	 0.079	 0.075	 0.083	 0.052	 0.037	 0.049	 0.047	  7130	  5475	  7008	  8667	  8667	   03:05
  32	-0.005	-0.011	-0.020	 0.016	 0.001	 0.015	 0.003	 0.017	 0.099	 0.083	 0.085	 0.086	 0.038	 0.048	 0.048	 0.047	  6187	  6963	  8332	  6851	  8332	   04:48
  33	-0.029	 0.002	 0.043	 0.018	 0.014	 0.020	-0.028	-0.001	 0.081	 0.076	 0.096	 0.088	 0.043	 0.045	 0.041	 0.051	  7590	  6379	  6665	  7898	  7898	   03:14
  34	-0.011	-0.019	-0.029	-0.034	 0.026	 0.023	-0.006	 0.031	 0.079	 0.077	 0.082	 0.092	 0.046	 0.051	 0.046	 0.050	  6447	  6627	  7730	  7436	  7730	   02:59
  35	-0.004	-0.001	 0.011	-0.003	 0.003	-0.033	-0.025	 0.025	 0.078	 0.090	 0.087	 0.083	 0.045	 0.047	 0.042	 0.041	  7024	  6142	  7307	  8118	  8118	   03:08
  36	-0.001	-0.008	 0.017	-0.005	-0.011	 0.023	-0.008	-0.020	 0.087	 0.078	 0.078	 0.089	 0.036	 0.046	 0.046	 0.056	  6414	  6844	  7392	  7653	  7653	   03:01
  37	-0.018	-0.008	-0.010	-0.008	-0.003	-0.006	-0.010	-0.021	 0.083	 0.089	 0.077	 0.069	 0.044	 0.048	 0.044	 0.046	  6788	  5900	  7653	  7946	  7946	   03:07
  38	-0.036	-0.013	-0.020	-0.002	-0.019	-0.013	-0.010	 0.015	 0.067	 0.052	 0.067	 0.080	 0.053	 0.047	 0.042	 0.043	  6954	  6540	  8058	  6852	  8058	   03:10
  39	 0.020	 0.020	 0.003	-0.004	 0.011	-0.012	 0.012	-0.006	 0.074	 0.085	 0.057	 0.085	 0.049	 0.048	 0.044	 0.038	  6471	  5841	  8504	  7502	  8504	   03:04
  40	-0.009	 0.023	 0.001	 0.020	-0.006	 0.008	 0.003	-0.008	 0.089	 0.079	 0.083	 0.075	 0.039	 0.042	 0.051	 0.049	  6970	  5965	  7874	  7551	  7874	   03:04
  41	-0.024	 0.003	 0.009	-0.015	 0.034	-0.004	-0.002	 0.024	 0.084	 0.068	 0.085	 0.073	 0.044	 0.046	 0.046	 0.047	  6863	  6213	  6933	  8387	  8387	   05:30
  42	 0.011	 0.002	 0.001	 0.009	 0.004	-0.004	 0.017	-0.004	 0.088	 0.080	 0.092	 0.086	 0.039	 0.042	 0.045	 0.049	  6234	  6705	  7776	  7703	  7776	   05:10
  43	 0.001	-0.016	 0.009	-0.004	 0.006	-0.020	 0.023	 0.008	 0.082	 0.102	 0.076	 0.074	 0.042	 0.046	 0.038	 0.044	  6608	  6150	  7547	  8178	  8178	   03:38
  44	 0.017	 0.004	 0.037	 0.045	 0.017	-0.017	 0.002	 0.013	 0.089	 0.099	 0.062	 0.087	 0.042	 0.038	 0.051	 0.053	  6509	  6470	  8418	  7012	  8418	   03:01
  45	-0.015	 0.007	 0.004	-0.007	 0.028	-0.010	 0.028	-0.005	 0.086	 0.085	 0.078	 0.090	 0.043	 0.048	 0.045	 0.044	  6821	  5808	  7871	  7816	  7871	   03:03
  46	-0.012	-0.004	-0.006	 0.023	-0.020	 0.016	-0.021	 0.026	 0.069	 0.095	 0.089	 0.082	 0.052	 0.050	 0.048	 0.045	  7629	  5940	  7703	  7023	  7703	   03:06
  47	 0.009	-0.019	 0.001	-0.014	 0.011	 0.018	-0.018	-0.005	 0.075	 0.085	 0.082	 0.073	 0.053	 0.055	 0.042	 0.045	  6272	  6654	  7178	  8067	  8067	   03:08
  48	-0.023	 0.009	-0.003	 0.014	-0.021	-0.011	 0.002	-0.001	 0.071	 0.080	 0.083	 0.107	 0.040	 0.043	 0.046	 0.045	  7658	  5830	  8258	  6721	  8258	   03:08
  49	-0.014	 0.009	-0.019	 0.023	 0.013	-0.007	-0.030	-0.010	 0.097	 0.083	 0.079	 0.086	 0.048	 0.052	 0.045	 0.048	  6622	  6258	  8663	  6691	  8663	   03:05
  50	 0.002	 0.004	-0.007	 0.015	-0.032	-0.012	 0.016	 0.020	 0.076	 0.076	 0.101	 0.084	 0.041	 0.049	 0.042	 0.028	  6980	  6541	  7575	  7581	  7581	   03:11
  51	 0.000	 0.032	 0.005	-0.020	-0.002	-0.005	 0.001	-0.030	 0.080	 0.081	 0.078	 0.082	 0.045	 0.040	 0.037	 0.049	  7008	  5468	  7547	  8396	  8396	   03:02
  52	 0.017	 0.027	-0.011	 0.004	-0.009	-0.006	-0.017	 0.008	 0.080	 0.088	 0.076	 0.076	 0.048	 0.050	 0.041	 0.051	  6758	  5847	  8087	  7540	  8087	   03:07
  53	 0.000	-0.012	 0.013	-0.008	-0.012	-0.014	 0.011	 0.024	 0.080	 0.079	 0.087	 0.080	 0.053	 0.045	 0.044	 0.044	  6501	  6645	  7029	  8174	  8174	   03:01
  54	 0.007	 0.006	-0.016	-0.019	-0.034	 0.013	 0.015	 0.009	 0.083	 0.097	 0.061	 0.079	 0.047	 0.041	 0.042	 0.052	  6665	  5843	  8266	  7538	  8266	   03:12
  55	-0.012	 0.015	 0.024	-0.036	 0.016	 0.013	 0.012	-0.026	 0.080	 0.078	 0.089	 0.068	 0.043	 0.042	 0.048	 0.044	  7005	  5627	  6178	  9506	  9506	   03:06
  56	 0.007	 0.019	 0.006	-0.010	-0.014	-0.021	 0.008	-0.006	 0.082	 0.082	 0.071	 0.087	 0.047	 0.049	 0.041	 0.044	  6638	  5933	  7912	  7832	  7912	   03:07
  57	-0.009	 0.005	 0.018	 0.008	 0.007	-0.007	-0.008	 0.013	 0.095	 0.094	 0.084	 0.080	 0.051	 0.045	 0.045	 0.046	  6848	  6105	  7378	  7971	  7971	   05:10
  58	-0.017	-0.015	-0.007	 0.003	 0.010	-0.030	-0.006	-0.003	 0.080	 0.074	 0.106	 0.072	 0.041	 0.046	 0.047	 0.048	  6615	  6482	  7098	  8184	  8184	   04:44
  59	-0.022	 0.005	-0.007	-0.011	 0.038	-0.002	 0.021	 0.002	 0.066	 0.068	 0.095	 0.075	 0.043	 0.045	 0.048	 0.044	  7171	  5745	  7145	  8274	  8274	   03:05
  60	 0.014	 0.004	 0.012	-0.027	 0.012	-0.009	-0.019	-0.012	 0.061	 0.072	 0.093	 0.091	 0.048	 0.039	 0.045	 0.044	  6712	  6294	  6944	  8493	  8493	   03:03
  61	 0.021	-0.023	-0.005	-0.001	 0.032	 0.005	-0.015	 0.011	 0.081	 0.072	 0.071	 0.080	 0.051	 0.057	 0.039	 0.051	  5516	  7417	  8001	  7257	  8001	   03:05
  62	 0.005	 0.000	-0.023	-0.013	-0.011	-0.012	 0.009	-0.004	 0.063	 0.092	 0.074	 0.090	 0.031	 0.039	 0.044	 0.044	  7034	  5759	  8401	  7355	  8401	   03:05
  63	 0.024	-0.003	-0.026	-0.004	 0.001	 0.000	-0.026	 0.005	 0.083	 0.073	 0.076	 0.086	 0.049	 0.035	 0.037	 0.037	  5763	  7115	  8552	  7139	  8552	   03:07
  64	 0.026	 0.006	-0.009	 0.007	-0.004	 0.010	-0.005	 0.003	 0.078	 0.069	 0.068	 0.100	 0.044	 0.054	 0.045	 0.045	  5957	  7039	  8689	  6558	  8689	   03:06
  65	 0.006	-0.015	-0.018	 0.027	-0.007	 0.019	-0.016	 0.018	 0.077	 0.089	 0.076	 0.072	 0.041	 0.047	 0.053	 0.043	  6555	  6689	  8351	  6749	  8351	   03:04
  66	-0.010	 0.007	 0.018	 0.008	 0.021	 0.003	 0.006	-0.006	 0.082	 0.080	 0.077	 0.082	 0.047	 0.040	 0.040	 0.049	  6893	  6129	  7593	  7800	  7800	   03:04
  67	 0.011	 0.011	-0.016	-0.003	 0.002	-0.005	-0.020	-0.002	 0.081	 0.083	 0.079	 0.072	 0.042	 0.044	 0.049	 0.043	  6465	  6174	  7976	  7783	  7976	   05:35
  68	-0.007	-0.011	 0.013	 0.011	-0.001	 0.007	-0.010	 0.028	 0.090	 0.080	 0.088	 0.074	 0.047	 0.044	 0.043	 0.043	  6563	  6872	  7195	  7871	  7871	   03:04
  69	 0.008	 0.014	-0.015	 0.005	 0.017	-0.018	 0.005	 0.028	 0.081	 0.090	 0.079	 0.063	 0.038	 0.036	 0.052	 0.045	  6693	  5889	  7961	  7960	  7961	   05:02
  70	-0.002	 0.035	-0.016	-0.001	 0.011	-0.040	-0.004	-0.003	 0.064	 0.075	 0.073	 0.077	 0.044	 0.044	 0.049	 0.054	  7249	  5174	  8265	  7613	  8265	   04:52
  71	 0.038	 0.012	-0.001	 0.013	 0.007	 0.032	 0.015	 0.011	 0.098	 0.082	 0.074	 0.085	 0.040	 0.047	 0.042	 0.041	  5615	  7149	  8408	  7266	  8408	   03:26
  72	 0.028	 0.002	-0.017	-0.014	-0.025	-0.002	 0.027	-0.005	 0.094	 0.061	 0.081	 0.083	 0.046	 0.047	 0.051	 0.043	  5155	  7289	  8101	  7700	  8101	   03:05
  73	 0.003	-0.002	-0.024	-0.011	 0.012	 0.020	-0.005	-0.037	 0.075	 0.098	 0.083	 0.091	 0.043	 0.041	 0.054	 0.047	  6731	  5787	  8294	  7446	  8294	   03:00
  74	 0.001	-0.031	-0.021	 0.003	 0.006	-0.013	 0.025	 0.019	 0.077	 0.075	 0.070	 0.090	 0.043	 0.047	 0.047	 0.043	  5900	  7083	  8633	  6768	  8633	   03:40
  75	-0.019	-0.000	 0.009	-0.010	 0.021	 0.014	-0.003	 0.021	 0.081	 0.075	 0.073	 0.077	 0.049	 0.048	 0.047	 0.041	  6926	  6195	  7319	  7888	  7888	   04:22
  76	-0.001	 0.008	 0.016	-0.030	 0.022	 0.011	-0.001	-0.024	 0.084	 0.071	 0.094	 0.074	 0.047	 0.043	 0.048	 0.049	  6434	  6283	  6451	  9071	  9071	   03:04
  77	-0.013	 0.020	-0.017	-0.016	-0.009	 0.040	-0.013	 0.021	 0.064	 0.077	 0.063	 0.075	 0.046	 0.040	 0.040	 0.052	  7601	  5548	  7847	  7358	  7847	   03:02
  78	 0.021	-0.035	-0.043	-0.010	-0.002	-0.008	 0.024	 0.000	 0.092	 0.079	 0.092	 0.089	 0.037	 0.046	 0.046	 0.039	  5059	  7592	  8553	  7225	  8553	   03:02
  79	 0.016	 0.005	-0.003	 0.015	 0.015	 0.021	-0.023	-0.017	 0.046	 0.061	 0.072	 0.057	 0.055	 0.049	 0.041	 0.050	  6751	  6326	  7608	  7524	  7608	   02:57
  80	-0.005	-0.004	-0.029	-0.002	 0.004	-0.000	 0.010	 0.005	 0.093	 0.070	 0.100	 0.084	 0.046	 0.044	 0.046	 0.044	  6085	  6841	  7888	  7510	  7888	   03:48
  81	 0.005	 0.025	 0.003	-0.009	 0.013	 0.002	 0.012	-0.014	 0.077	 0.074	 0.071	 0.082	 0.039	 0.047	 0.044	 0.040	  6728	  5886	  7905	  7916	  7916	   03:07
  82	-0.006	 0.021	 0.003	 0.035	-0.001	-0.002	-0.014	 0.008	 0.090	 0.081	 0.078	 0.079	 0.045	 0.041	 0.050	 0.047	  6933	  6139	  8264	  7018	  8264	   03:01
  83	 0.014	-0.003	 0.006	 0.010	-0.000	-0.014	-0.011	-0.009	 0.086	 0.073	 0.043	 0.103	 0.049	 0.042	 0.043	 0.045	  5784	  6996	  9275	  6291	  9275	   03:01
  84	-0.008	 0.004	 0.005	-0.021	-0.008	-0.032	-0.016	 0.004	 0.080	 0.092	 0.076	 0.102	 0.048	 0.043	 0.050	 0.041	  7004	  5789	  7820	  7760	  7820	   03:08
  85	 0.023	 0.011	 0.010	 0.002	-0.029	 0.014	 0.005	 0.012	 0.088	 0.056	 0.085	 0.096	 0.044	 0.052	 0.040	 0.051	  5902	  7472	  7605	  7314	  7605	   03:03
  86	 0.005	-0.020	-0.014	 0.019	-0.015	 0.004	-0.013	-0.011	 0.091	 0.091	 0.086	 0.071	 0.044	 0.039	 0.053	 0.042	  6075	  6847	  8072	  7400	  8072	   03:16
  87	 0.004	-0.015	 0.015	 0.007	-0.018	-0.016	-0.014	 0.007	 0.091	 0.084	 0.065	 0.070	 0.040	 0.049	 0.041	 0.047	  6111	  6906	  7698	  7724	  7724	   03:12
  88	-0.003	-0.048	 0.007	-0.009	-0.008	 0.012	 0.039	-0.019	 0.073	 0.080	 0.088	 0.080	 0.050	 0.042	 0.044	 0.039	  6080	  7143	  7147	  8028	  8028	   03:05
  89	-0.014	-0.017	-0.008	-0.026	 0.016	 0.037	 0.019	-0.013	 0.079	 0.086	 0.072	 0.087	 0.044	 0.044	 0.046	 0.046	  6623	  6251	  7691	  7731	  7731	   04:56
  90	 0.010	 0.001	 0.002	 0.000	-0.034	-0.022	-0.003	-0.043	 0.066	 0.087	 0.068	 0.087	 0.045	 0.036	 0.043	 0.044	  6763	  5955	  8247	  7466	  8247	   05:12
  91	 0.010	 0.012	 0.021	 0.018	 0.019	 0.002	-0.001	-0.017	 0.068	 0.065	 0.079	 0.081	 0.051	 0.042	 0.045	 0.045	  6603	  6461	  7629	  7619	  7629	   03:03
  92	-0.015	-0.005	-0.034	 0.019	 0.009	-0.006	-0.005	 0.033	 0.078	 0.067	 0.075	 0.084	 0.050	 0.051	 0.047	 0.050	  6576	  6616	  8732	  6344	  8732	   04:00
  93	 0.019	 0.009	-0.008	-0.003	-0.005	-0.009	 0.009	-0.001	 0.101	 0.064	 0.074	 0.079	 0.043	 0.050	 0.040	 0.046	  5379	  7166	  8173	  7604	  8173	   03:05
  94	-0.026	-0.029	 0.028	-0.004	-0.013	-0.003	 0.006	-0.014	 0.070	 0.089	 0.096	 0.078	 0.050	 0.049	 0.049	 0.047	  7321	  6175	  6333	  8406	  8406	   03:10
  95	-0.016	-0.006	-0.009	-0.026	 0.024	-0.000	 0.020	 0.014	 0.091	 0.103	 0.091	 0.076	 0.050	 0.046	 0.048	 0.048	  6860	  5659	  7143	  8537	  8537	   03:03
  96	 0.014	-0.005	 0.020	 0.026	-0.022	-0.004	-0.021	-0.009	 0.079	 0.091	 0.081	 0.070	 0.044	 0.039	 0.048	 0.043	  6603	  6563	  7529	  7772	  7772	   03:06
  97	-0.030	-0.002	-0.004	 0.014	 0.019	 0.013	 0.009	 0.005	 0.070	 0.082	 0.081	 0.085	 0.040	 0.040	 0.042	 0.042	  7595	  5808	  7935	  7185	  7935	   03:01
  98	-0.000	-0.004	 0.000	 0.016	-0.010	 0.029	-0.002	-0.017	 0.067	 0.076	 0.078	 0.076	 0.043	 0.039	 0.052	 0.050	  6869	  6440	  7783	  7236	  7783	   03:02
  99	 0.009	 0.040	 0.034	 0.010	-0.015	 0.025	 0.057	 0.029	 0.078	 0.073	 0.071	 0.079	 0.046	 0.051	 0.056	 0.035	  7214	  5763	  7369	  7975	  7975	   03:02
 100	-0.005	-0.010	-0.033	 0.006	-0.007	 0.010	 0.006	-0.011	 0.087	 0.079	 0.086	 0.092	 0.045	 0.053	 0.041	 0.042	  6287	  6709	  8565	  6742	  8565	   05:08
 101	-0.003	-0.008	-0.012	 0.013	-0.010	-0.025	 0.005	 0.022	 0.083	 0.089	 0.075	 0.089	 0.048	 0.041	 0.050	 0.040	  6575	  6358	  8500	  6995	  8500	   04:50
 102	-0.003	 0.013	 0.014	-0.010	-0.004	 0.016	 0.008	 0.001	 0.089	 0.090	 0.075	 0.067	 0.052	 0.045	 0.047	 0.052	  6796	  5812	  7102	  8420	  8420	   05:09
 103	-0.017	-0.002	-0.003	 0.005	 0.016	 0.023	-0.007	 0.003	 0.068	 0.071	 0.084	 0.083	 0.047	 0.044	 0.048	 0.045	  7159	  6249	  7601	  7335	  7601	   04:59
 104	 0.002	 0.015	-0.009	-0.009	 0.006	 0.003	 0.020	-0.033	 0.083	 0.085	 0.081	 0.082	 0.046	 0.043	 0.043	 0.043	  6588	  5810	  7994	  7986	  7994	   05:06
 105	-0.004	 0.029	 0.011	-0.014	-0.005	 0.004	-0.005	 0.002	 0.096	 0.077	 0.098	 0.083	 0.046	 0.048	 0.047	 0.048	  6823	  6039	  6867	  8502	  8502	   05:11
 106	-0.024	 0.021	-0.004	-0.006	 0.004	 0.006	 0.029	-0.025	 0.094	 0.078	 0.080	 0.093	 0.048	 0.051	 0.043	 0.037	  6934	  5701	  8054	  7613	  8054	   05:04
 107	 0.045	 0.006	-0.013	-0.001	 0.007	 0.011	 0.031	 0.004	 0.107	 0.094	 0.084	 0.088	 0.050	 0.048	 0.048	 0.040	  5141	  6989	  8455	  7646	  8455	   05:20
 108	-0.016	 0.034	-0.002	 0.011	-0.009	-0.011	-0.000	 0.006	 0.073	 0.084	 0.082	 0.090	 0.047	 0.033	 0.046	 0.046	  7817	  5196	  8067	  7415	  8067	   05:21
 109	-0.010	-0.001	-0.006	-0.001	 0.025	 0.001	-0.014	-0.016	 0.065	 0.071	 0.098	 0.073	 0.051	 0.038	 0.050	 0.039	  6936	  6060	  7242	  8138	  8138	   04:52
 110	-0.047	-0.007	 0.016	 0.007	 0.005	 0.017	-0.017	-0.007	 0.076	 0.073	 0.073	 0.066	 0.045	 0.046	 0.041	 0.046	  7603	  5954	  7077	  7776	  7776	   04:56
 111	-0.007	 0.006	 0.019	-0.000	 0.018	-0.001	-0.006	-0.019	 0.083	 0.086	 0.090	 0.095	 0.048	 0.041	 0.055	 0.053	  6889	  6006	  7389	  7881	  7881	   05:08
 112	-0.007	-0.012	-0.002	-0.016	-0.003	-0.002	-0.028	 0.010	 0.058	 0.087	 0.081	 0.077	 0.046	 0.038	 0.045	 0.042	  7314	  5936	  7242	  8005	  8005	   04:54
 113	-0.032	-0.016	-0.022	-0.013	 0.002	 0.005	 0.014	-0.039	 0.084	 0.078	 0.086	 0.081	 0.040	 0.050	 0.049	 0.049	  6688	  6133	  7766	  7635	  7766	   05:00
 114	-0.008	 0.003	 0.034	 0.025	 0.015	 0.008	 0.016	 0.018	 0.070	 0.062	 0.075	 0.084	 0.046	 0.046	 0.037	 0.041	  7007	  6715	  7411	  7422	  7422	   04:59
 115	 0.010	 0.013	 0.023	-0.005	-0.028	 0.009	-0.015	-0.012	 0.085	 0.093	 0.069	 0.062	 0.047	 0.045	 0.036	 0.041	  6765	  6002	  7121	  8557	  8557	   05:18
 116	-0.002	-0.026	-0.001	-0.024	-0.038	-0.020	 0.034	-0.002	 0.071	 0.076	 0.066	 0.077	 0.048	 0.047	 0.045	 0.040	  6293	  6552	  7621	  7942	  7942	   05:08
 117	-0.018	 0.020	 0.010	-0.018	-0.001	-0.011	 0.015	 0.003	 0.068	 0.077	 0.082	 0.084	 0.049	 0.052	 0.052	 0.043	  7535	  5317	  7092	  8232	  8232	   05:25
 118	 0.035	-0.013	-0.011	-0.006	-0.017	 0.017	 0.002	 0.001	 0.089	 0.088	 0.085	 0.078	 0.042	 0.045	 0.051	 0.050	  5531	  7150	  7788	  7751	  7788	   05:02
 119	 0.012	 0.023	 0.020	-0.012	 0.006	-0.025	 0.003	 0.036	 0.100	 0.089	 0.076	 0.099	 0.045	 0.046	 0.044	 0.042	  6456	  6320	  7720	  8014	  8014	   04:58
 120	 0.018	-0.007	-0.032	 0.001	 0.005	 0.006	-0.012	 0.015	 0.085	 0.088	 0.067	 0.080	 0.046	 0.052	 0.045	 0.047	  5948	  6682	  8776	  6827	  8776	   05:07
 121	 0.008	 0.015	 0.007	-0.007	 0.001	 0.005	 0.010	-0.020	 0.082	 0.086	 0.090	 0.073	 0.047	 0.044	 0.046	 0.045	  6676	  5923	  7175	  8498	  8498	   05:08
 122	 0.004	-0.027	 0.011	-0.023	-0.006	 0.001	 0.014	-0.031	 0.071	 0.096	 0.078	 0.062	 0.044	 0.044	 0.044	 0.052	  6436	  6176	  6808	  8829	  8829	   05:10
 123	 0.001	 0.003	 0.025	 0.017	 0.013	-0.022	 0.008	 0.006	 0.060	 0.058	 0.080	 0.050	 0.042	 0.046	 0.042	 0.045	  6758	  6426	  6784	  8474	  8474	   05:02
 124	 0.015	-0.003	-0.013	-0.032	 0.031	 0.002	-0.041	 0.001	 0.074	 0.081	 0.088	 0.076	 0.047	 0.047	 0.040	 0.038	  6355	  6406	  7302	  8438	  8438	   04:54
 125	 0.004	 0.013	 0.001	 0.007	 0.020	 0.028	-0.009	-0.006	 0.072	 0.074	 0.084	 0.067	 0.044	 0.042	 0.043	 0.042	  6854	  6202	  7440	  7971	  7971	   04:58
 126	-0.025	 0.009	-0.018	-0.012	-0.023	 0.031	 0.019	 0.002	 0.076	 0.080	 0.079	 0.068	 0.040	 0.048	 0.042	 0.043	  7447	  5644	  7473	  7834	  7834	   04:56
 127	 0.007	 0.014	-0.019	 0.014	-0.002	-0.016	-0.000	-0.000	 0.077	 0.078	 0.093	 0.079	 0.043	 0.049	 0.041	 0.047	  6688	  6173	  8055	  7430	  8055	   05:08
