 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  19	 0.012	 0.010	 0.007	-0.012	 0.005	 0.003	-0.009	 0.021	 0.086	 0.089	 0.087	 0.092	 0.044	 0.043	 0.039	 0.045	  6661	  6372	  7466	  7997	  7997	   04:04
  20	-0.012	-0.013	-0.000	-0.002	 0.011	 0.011	 0.018	-0.012	 0.092	 0.089	 0.089	 0.084	 0.046	 0.039	 0.042	 0.046	  6502	  6449	  7585	  7883	  7883	   04:05
  21	-0.017	-0.002	-0.000	 0.011	 0.014	 0.010	 0.030	 0.003	 0.097	 0.080	 0.080	 0.081	 0.046	 0.054	 0.051	 0.056	  6440	  6390	  7839	  7359	  7839	   04:06
  22	-0.018	 0.004	 0.022	 0.026	-0.002	 0.012	 0.006	 0.009	 0.062	 0.066	 0.086	 0.082	 0.043	 0.038	 0.042	 0.044	  7629	  6316	  7272	  7399	  7629	   04:16
  23	 0.001	 0.016	 0.004	 0.001	-0.007	-0.013	-0.001	 0.008	 0.095	 0.077	 0.087	 0.063	 0.050	 0.042	 0.053	 0.043	  6371	  6249	  7233	  8411	  8411	   04:02
  24	 0.041	-0.006	-0.010	 0.004	 0.026	-0.028	 0.006	-0.002	 0.066	 0.069	 0.080	 0.087	 0.043	 0.046	 0.051	 0.049	  5529	  7040	  8336	  7372	  8336	   04:14
  25	-0.005	-0.014	-0.011	 0.034	 0.020	-0.013	 0.013	-0.012	 0.060	 0.087	 0.064	 0.066	 0.042	 0.045	 0.042	 0.044	  6897	  5957	  8665	  6876	  8665	   04:55
  26	-0.004	 0.017	-0.007	-0.007	 0.005	-0.016	 0.015	 0.004	 0.090	 0.082	 0.071	 0.080	 0.044	 0.050	 0.048	 0.047	  6548	  5894	  8092	  7705	  8092	   03:38
  27	 0.026	 0.019	-0.000	 0.002	 0.002	 0.049	 0.003	 0.016	 0.069	 0.083	 0.074	 0.079	 0.042	 0.044	 0.042	 0.040	  6827	  6299	  7816	  7541	  7816	   03:38
  28	-0.029	-0.002	 0.007	 0.003	-0.019	 0.012	-0.022	 0.023	 0.070	 0.071	 0.069	 0.081	 0.039	 0.043	 0.050	 0.041	  7552	  6202	  7532	  7248	  7552	   03:37
  29	-0.016	 0.014	-0.004	 0.036	 0.001	-0.000	-0.002	 0.022	 0.059	 0.074	 0.092	 0.070	 0.042	 0.042	 0.046	 0.048	  7851	  5771	  7644	  7259	  7851	   03:44
  30	-0.018	-0.022	 0.006	 0.032	-0.020	 0.002	-0.007	-0.020	 0.072	 0.084	 0.082	 0.063	 0.048	 0.045	 0.044	 0.040	  7021	  6417	  7560	  7447	  7560	   03:38
  31	 0.001	-0.006	 0.012	-0.011	-0.006	-0.016	-0.013	-0.009	 0.074	 0.065	 0.073	 0.068	 0.044	 0.039	 0.042	 0.046	  6295	  6662	  7212	  8260	  8260	   03:30
  32	-0.008	-0.004	 0.010	 0.015	-0.016	 0.014	-0.002	-0.009	 0.080	 0.081	 0.076	 0.085	 0.038	 0.043	 0.042	 0.039	  6917	  6515	  7859	  7286	  7859	   03:40
  33	-0.007	 0.029	 0.006	 0.008	-0.003	-0.004	 0.013	-0.012	 0.066	 0.089	 0.063	 0.078	 0.048	 0.045	 0.039	 0.051	  7623	  5011	  8132	  7509	  8132	   03:38
  34	 0.001	-0.049	-0.016	 0.019	 0.006	-0.003	 0.022	-0.002	 0.083	 0.090	 0.093	 0.087	 0.046	 0.041	 0.044	 0.038	  5880	  7317	  8209	  7049	  8209	   03:32
  35	 0.006	 0.003	 0.006	-0.028	-0.019	 0.004	 0.019	-0.008	 0.083	 0.090	 0.071	 0.070	 0.053	 0.053	 0.034	 0.046	  6497	  5971	  7198	  8560	  8560	   03:38
  36	-0.002	 0.009	-0.019	 0.027	 0.012	 0.006	 0.014	 0.020	 0.076	 0.081	 0.074	 0.097	 0.039	 0.043	 0.048	 0.041	  6920	  6226	  9011	  6304	  9011	   05:49
  37	 0.005	-0.012	-0.012	-0.018	 0.025	-0.008	 0.011	-0.008	 0.082	 0.073	 0.086	 0.080	 0.046	 0.050	 0.043	 0.044	  5925	  6726	  7601	  8030	  8030	   03:26
  38	-0.004	-0.008	 0.016	 0.006	 0.011	 0.033	 0.034	-0.055	 0.072	 0.063	 0.074	 0.082	 0.041	 0.048	 0.043	 0.048	  6357	  6811	  7614	  7627	  7627	   03:30
  39	-0.016	 0.023	-0.027	-0.016	-0.000	 0.003	-0.002	 0.010	 0.066	 0.082	 0.082	 0.073	 0.037	 0.049	 0.042	 0.048	  7635	  5183	  7711	  7835	  7835	   04:06
  40	-0.010	 0.013	 0.009	-0.010	-0.008	 0.029	-0.012	-0.020	 0.088	 0.071	 0.095	 0.078	 0.049	 0.048	 0.042	 0.036	  6799	  6401	  6883	  8352	  8352	   03:45
  41	-0.006	 0.002	-0.004	-0.025	 0.007	 0.007	 0.009	-0.010	 0.082	 0.081	 0.085	 0.083	 0.046	 0.043	 0.046	 0.045	  6630	  6093	  7327	  8240	  8240	   03:26
  42	 0.023	-0.016	-0.002	 0.013	-0.007	-0.022	-0.016	-0.001	 0.064	 0.093	 0.084	 0.083	 0.050	 0.047	 0.036	 0.045	  6500	  6534	  7951	  7410	  7951	   03:44
  43	-0.004	-0.015	-0.002	 0.033	 0.007	 0.001	-0.023	-0.009	 0.074	 0.073	 0.079	 0.091	 0.047	 0.041	 0.047	 0.046	  6539	  6958	  8428	  6481	  8428	   03:36
  44	-0.021	-0.014	-0.022	-0.032	 0.019	-0.004	 0.028	-0.019	 0.096	 0.066	 0.077	 0.084	 0.041	 0.045	 0.053	 0.041	  5814	  6623	  7925	  7913	  7925	   03:28
  45	-0.029	-0.007	-0.014	 0.011	-0.014	 0.008	-0.035	 0.011	 0.093	 0.103	 0.079	 0.081	 0.049	 0.047	 0.043	 0.049	  7308	  5881	  8059	  7064	  8059	   04:47
  46	-0.015	 0.009	-0.020	 0.016	-0.008	-0.002	-0.024	 0.011	 0.087	 0.086	 0.082	 0.078	 0.046	 0.048	 0.043	 0.039	  7037	  6029	  8247	  7103	  8247	   03:44
  47	 0.024	-0.024	 0.003	 0.010	-0.015	-0.027	-0.006	-0.007	 0.068	 0.087	 0.091	 0.085	 0.043	 0.054	 0.039	 0.057	  6170	  6917	  7605	  7534	  7605	   03:52
  48	 0.019	 0.003	 0.002	-0.011	 0.021	 0.009	 0.016	 0.013	 0.060	 0.085	 0.089	 0.083	 0.046	 0.044	 0.053	 0.044	  6820	  6033	  7298	  8111	  8111	   03:52
  49	-0.022	-0.000	 0.011	 0.002	 0.022	-0.012	 0.002	 0.000	 0.062	 0.064	 0.091	 0.098	 0.043	 0.046	 0.047	 0.044	  7324	  6167	  7416	  7548	  7548	   04:08
  50	 0.007	 0.029	 0.011	-0.000	 0.027	-0.040	-0.015	 0.020	 0.073	 0.069	 0.078	 0.079	 0.047	 0.036	 0.046	 0.048	  6830	  5957	  7681	  8138	  8138	   04:03
  51	-0.008	-0.005	 0.044	-0.011	-0.013	 0.036	-0.009	-0.006	 0.088	 0.082	 0.070	 0.088	 0.044	 0.047	 0.046	 0.043	  6795	  6657	  6829	  8099	  8099	   04:04
  52	-0.013	-0.001	-0.006	 0.006	-0.008	 0.001	-0.019	 0.018	 0.071	 0.077	 0.081	 0.086	 0.047	 0.042	 0.045	 0.043	  7169	  6246	  7823	  7213	  7823	   04:10
  53	-0.025	 0.020	 0.017	 0.018	-0.010	-0.005	-0.028	 0.032	 0.084	 0.082	 0.099	 0.086	 0.049	 0.041	 0.050	 0.047	  7771	  5813	  7104	  7760	  7771	   04:06
  54	 0.018	 0.002	 0.016	-0.009	-0.001	 0.011	-0.003	 0.009	 0.078	 0.085	 0.095	 0.081	 0.038	 0.040	 0.047	 0.044	  6596	  6568	  6891	  8444	  8444	   04:16
  55	-0.009	-0.014	-0.001	 0.017	 0.015	 0.013	 0.040	 0.002	 0.067	 0.087	 0.083	 0.092	 0.047	 0.050	 0.046	 0.050	  7032	  6153	  8024	  6997	  8024	   05:01
  56	 0.015	-0.002	-0.030	-0.005	-0.003	 0.012	 0.007	-0.006	 0.081	 0.085	 0.078	 0.101	 0.040	 0.043	 0.048	 0.038	  6198	  6577	  8836	  6803	  8836	   04:02
  57	 0.009	 0.018	-0.021	 0.007	 0.012	 0.008	 0.033	 0.018	 0.072	 0.092	 0.071	 0.090	 0.045	 0.043	 0.051	 0.046	  6947	  5603	  8805	  6928	  8805	   03:50
  58	 0.029	 0.001	 0.005	 0.001	-0.011	-0.002	 0.013	 0.021	 0.086	 0.088	 0.078	 0.072	 0.043	 0.041	 0.045	 0.039	  6029	  6741	  7681	  8058	  8058	   03:44
  59	 0.022	-0.012	-0.010	-0.013	 0.036	 0.007	 0.006	-0.015	 0.110	 0.099	 0.093	 0.067	 0.051	 0.046	 0.046	 0.039	  5374	  6767	  7486	  8656	  8656	   03:46
  60	 0.036	 0.021	-0.001	-0.016	-0.030	-0.014	-0.012	-0.004	 0.075	 0.086	 0.082	 0.084	 0.039	 0.048	 0.042	 0.039	  6418	  6243	  7667	  8151	  8151	   03:56
  61	 0.024	-0.011	-0.001	-0.017	 0.013	-0.019	-0.015	 0.001	 0.069	 0.093	 0.072	 0.087	 0.041	 0.047	 0.047	 0.049	  6293	  6373	  7882	  7780	  7882	   03:40
  62	-0.005	-0.018	 0.002	-0.026	-0.004	-0.043	-0.003	-0.006	 0.079	 0.081	 0.079	 0.059	 0.050	 0.049	 0.041	 0.051	  6220	  6301	  6888	  8847	  8847	   03:48
  63	-0.008	 0.004	 0.024	 0.004	 0.014	 0.011	-0.011	-0.013	 0.064	 0.075	 0.067	 0.096	 0.041	 0.042	 0.047	 0.047	  7240	  6137	  7784	  7294	  7784	   03:30
  64	 0.002	 0.013	-0.005	-0.011	-0.006	-0.005	-0.037	 0.002	 0.084	 0.070	 0.069	 0.101	 0.041	 0.048	 0.043	 0.053	  6521	  6579	  8240	  7000	  8240	   03:30
  65	 0.009	-0.005	-0.013	 0.003	 0.019	-0.007	-0.003	-0.019	 0.092	 0.097	 0.094	 0.090	 0.049	 0.049	 0.045	 0.043	  6221	  6354	  8079	  7591	  8079	   03:24
  66	-0.024	-0.014	-0.047	-0.022	-0.015	-0.002	-0.024	-0.029	 0.085	 0.066	 0.079	 0.084	 0.047	 0.047	 0.047	 0.049	  6227	  6551	  8361	  7073	  8361	   03:36
  67	 0.020	 0.020	 0.001	 0.002	-0.008	 0.005	 0.026	 0.006	 0.069	 0.077	 0.075	 0.088	 0.044	 0.046	 0.045	 0.039	  6712	  6139	  8078	  7504	  8078	   03:30
  68	 0.008	 0.012	-0.018	 0.013	 0.016	-0.010	 0.010	 0.019	 0.063	 0.075	 0.075	 0.080	 0.036	 0.049	 0.040	 0.051	  6886	  6080	  8397	  7051	  8397	   03:26
  69	 0.035	 0.006	-0.038	-0.016	 0.013	-0.003	-0.013	-0.001	 0.086	 0.090	 0.080	 0.084	 0.035	 0.044	 0.050	 0.042	  5750	  6526	  8630	  7505	  8630	   03:30
  70	-0.003	 0.002	-0.000	 0.005	-0.021	 0.000	-0.014	 0.005	 0.077	 0.091	 0.068	 0.081	 0.042	 0.039	 0.043	 0.044	  7036	  6041	  8061	  7336	  8061	   03:34
  71	 0.037	 0.000	-0.003	 0.006	-0.003	 0.020	 0.012	-0.006	 0.085	 0.067	 0.085	 0.091	 0.052	 0.038	 0.044	 0.044	  5433	  7474	  8113	  7357	  8113	   03:30
  72	 0.025	 0.002	 0.009	-0.012	 0.035	 0.003	-0.015	-0.024	 0.071	 0.088	 0.084	 0.085	 0.049	 0.052	 0.049	 0.044	  6335	  6195	  7491	  8180	  8180	   03:40
  73	-0.008	 0.010	 0.003	 0.021	-0.018	 0.001	-0.014	 0.026	 0.072	 0.080	 0.089	 0.082	 0.055	 0.051	 0.045	 0.048	  7381	  6068	  7530	  7269	  7530	   03:36
  74	-0.010	 0.022	-0.008	 0.001	-0.004	-0.001	 0.004	-0.004	 0.094	 0.079	 0.085	 0.087	 0.042	 0.055	 0.052	 0.050	  6758	  5964	  7903	  7490	  7903	   03:36
  75	 0.001	-0.011	 0.009	-0.008	-0.016	-0.044	-0.012	-0.026	 0.081	 0.078	 0.071	 0.081	 0.042	 0.043	 0.048	 0.046	  6154	  6489	  7779	  7922	  7922	   03:40
  76	-0.001	 0.003	-0.010	 0.010	 0.004	 0.006	 0.011	 0.006	 0.078	 0.075	 0.075	 0.073	 0.050	 0.047	 0.047	 0.041	  6538	  6325	  8045	  7367	  8045	   03:28
  77	 0.003	-0.024	 0.025	 0.003	 0.027	 0.008	 0.008	-0.019	 0.087	 0.084	 0.065	 0.063	 0.039	 0.049	 0.054	 0.050	  5899	  6786	  7327	  8167	  8167	   03:32
  78	-0.021	 0.013	-0.012	-0.030	 0.010	 0.023	-0.016	-0.002	 0.090	 0.083	 0.076	 0.076	 0.044	 0.039	 0.047	 0.048	  6982	  5710	  7452	  8187	  8187	   03:34
  79	 0.030	-0.010	 0.014	 0.009	-0.012	 0.026	 0.028	 0.020	 0.073	 0.071	 0.085	 0.080	 0.044	 0.047	 0.049	 0.044	  6033	  7298	  7341	  7659	  7659	   03:38
  80	-0.014	-0.015	 0.018	 0.006	 0.009	-0.007	 0.032	 0.007	 0.084	 0.072	 0.061	 0.071	 0.042	 0.040	 0.046	 0.044	  6324	  6632	  7740	  7725	  7740	   03:56
  81	-0.011	 0.020	-0.004	-0.007	 0.023	 0.005	-0.024	 0.026	 0.062	 0.092	 0.079	 0.069	 0.041	 0.044	 0.040	 0.052	  7904	  5118	  7382	  8057	  8057	   03:54
  82	-0.023	-0.027	 0.019	-0.019	-0.001	 0.022	-0.016	-0.025	 0.087	 0.059	 0.087	 0.076	 0.040	 0.045	 0.049	 0.048	  6202	  7303	  6559	  8316	  8316	   04:13
  83	-0.009	-0.011	-0.024	 0.015	-0.011	 0.004	 0.022	 0.010	 0.078	 0.082	 0.083	 0.072	 0.047	 0.046	 0.041	 0.039	  6684	  6374	  8169	  7186	  8169	   03:44
  84	-0.012	-0.022	 0.026	-0.004	 0.018	-0.002	-0.009	-0.002	 0.096	 0.084	 0.081	 0.098	 0.043	 0.041	 0.048	 0.049	  6278	  6963	  7430	  7746	  7746	   04:04
  85	 0.013	 0.016	 0.018	-0.005	-0.008	-0.020	-0.001	-0.032	 0.080	 0.062	 0.070	 0.060	 0.043	 0.044	 0.044	 0.039	  6072	  6442	  7313	  8599	  8599	   04:18
  86	 0.006	 0.035	 0.005	 0.027	 0.037	 0.016	 0.004	-0.016	 0.091	 0.070	 0.086	 0.081	 0.046	 0.046	 0.041	 0.049	  6567	  6210	  8084	  7438	  8084	   04:04
  87	 0.004	-0.019	-0.002	-0.013	-0.025	 0.030	-0.039	 0.010	 0.054	 0.088	 0.072	 0.072	 0.039	 0.042	 0.044	 0.051	  7241	  6363	  7213	  7624	  7624	   03:50
  88	 0.000	-0.013	-0.001	-0.001	 0.008	-0.012	 0.004	 0.036	 0.073	 0.089	 0.086	 0.083	 0.047	 0.048	 0.047	 0.036	  6823	  6373	  7526	  7751	  7751	   04:00
  89	 0.016	 0.018	 0.008	-0.010	-0.006	-0.023	-0.030	-0.004	 0.058	 0.089	 0.091	 0.055	 0.044	 0.048	 0.048	 0.035	  7262	  5418	  6667	  9056	  9056	   03:46
  90	 0.028	 0.006	 0.008	-0.029	-0.001	-0.012	 0.002	-0.017	 0.088	 0.073	 0.070	 0.064	 0.046	 0.040	 0.045	 0.043	  5523	  6677	  7279	  8861	  8861	   03:42
  91	-0.023	 0.005	 0.017	-0.007	-0.029	-0.007	 0.002	 0.024	 0.079	 0.074	 0.069	 0.077	 0.047	 0.050	 0.040	 0.040	  7305	  6080	  7193	  7881	  7881	   03:42
  92	 0.003	 0.004	-0.026	 0.022	 0.017	-0.018	 0.000	-0.016	 0.091	 0.071	 0.074	 0.098	 0.045	 0.039	 0.048	 0.046	  5932	  6745	  9336	  6337	  9336	   03:38
  93	-0.000	 0.019	-0.020	 0.007	 0.010	-0.021	-0.007	 0.002	 0.090	 0.093	 0.089	 0.080	 0.044	 0.051	 0.048	 0.041	  6781	  5740	  8189	  7601	  8189	   03:34
  94	 0.019	 0.013	 0.026	 0.005	 0.004	 0.032	-0.010	-0.007	 0.089	 0.075	 0.056	 0.080	 0.045	 0.047	 0.051	 0.045	  6104	  6768	  7870	  7497	  7870	   03:42
  95	-0.025	-0.003	-0.022	 0.000	-0.010	-0.019	 0.019	 0.008	 0.061	 0.079	 0.078	 0.056	 0.042	 0.041	 0.042	 0.044	  7469	  5476	  7623	  7858	  7858	   03:38
  96	-0.014	 0.011	-0.009	 0.004	-0.004	 0.016	 0.001	-0.022	 0.074	 0.074	 0.077	 0.111	 0.047	 0.049	 0.046	 0.033	  7136	  6114	  8535	  6601	  8535	   03:52
  97	-0.021	 0.014	-0.005	-0.020	-0.020	 0.019	-0.013	-0.028	 0.086	 0.057	 0.095	 0.090	 0.043	 0.040	 0.037	 0.042	  6839	  6534	  7203	  7958	  7958	   03:42
  98	 0.002	-0.011	 0.036	 0.014	 0.039	 0.019	 0.005	-0.003	 0.090	 0.073	 0.092	 0.066	 0.048	 0.049	 0.041	 0.040	  6140	  7067	  6649	  8519	  8519	   04:06
  99	 0.004	-0.013	-0.009	 0.003	-0.009	-0.018	 0.001	-0.002	 0.082	 0.080	 0.081	 0.073	 0.044	 0.044	 0.043	 0.050	  6172	  6663	  7832	  7670	  7832	   04:02
 100	 0.004	 0.012	 0.028	-0.009	 0.012	-0.026	 0.006	-0.008	 0.087	 0.066	 0.068	 0.090	 0.044	 0.046	 0.052	 0.050	  6165	  6512	  7572	  7970	  7970	   04:09
 101	 0.027	 0.000	-0.015	-0.015	-0.010	-0.001	-0.010	-0.014	 0.099	 0.080	 0.083	 0.077	 0.047	 0.041	 0.048	 0.051	  5378	  6982	  7881	  7981	  7981	   04:06
 102	 0.022	-0.025	 0.014	 0.028	 0.009	 0.034	 0.012	 0.005	 0.078	 0.089	 0.085	 0.085	 0.047	 0.049	 0.041	 0.046	  6134	  7283	  7772	  7133	  7772	   03:56
 103	-0.011	-0.009	-0.012	 0.021	-0.016	-0.002	-0.006	-0.030	 0.091	 0.082	 0.082	 0.071	 0.041	 0.041	 0.047	 0.047	  6382	  6531	  8159	  7326	  8159	   04:12
 104	 0.006	-0.018	 0.002	 0.022	-0.006	 0.007	 0.001	-0.039	 0.070	 0.067	 0.084	 0.068	 0.044	 0.043	 0.048	 0.041	  6140	  7031	  7697	  7554	  7697	   04:12
 105	-0.034	 0.012	-0.014	-0.020	 0.020	 0.023	-0.000	 0.013	 0.103	 0.076	 0.080	 0.074	 0.042	 0.053	 0.042	 0.034	  6860	  6013	  7490	  8031	  8031	   03:38
 106	 0.024	 0.016	 0.015	 0.013	-0.023	-0.007	 0.005	 0.003	 0.067	 0.085	 0.102	 0.081	 0.046	 0.045	 0.041	 0.040	  7045	  6211	  7079	  8159	  8159	   04:06
 107	-0.001	 0.015	 0.002	-0.009	 0.008	-0.038	 0.006	-0.014	 0.078	 0.084	 0.094	 0.080	 0.049	 0.047	 0.038	 0.046	  6868	  5704	  7335	  8438	  8438	   03:48
 108	-0.006	-0.005	 0.006	 0.008	-0.003	-0.011	-0.015	 0.028	 0.080	 0.093	 0.072	 0.090	 0.046	 0.046	 0.040	 0.046	  7010	  6259	  8004	  7232	  8004	   03:58
 109	 0.004	 0.006	 0.012	 0.002	-0.033	-0.006	-0.013	 0.013	 0.081	 0.075	 0.101	 0.075	 0.039	 0.041	 0.043	 0.039	  6860	  6639	  6795	  8341	  8341	   04:06
 110	 0.012	-0.009	-0.012	-0.016	 0.009	 0.006	-0.005	 0.005	 0.093	 0.092	 0.077	 0.085	 0.053	 0.053	 0.050	 0.040	  5937	  6578	  7947	  7679	  7947	   03:42
 111	-0.002	 0.018	-0.007	-0.001	-0.004	 0.002	-0.006	-0.015	 0.096	 0.076	 0.090	 0.083	 0.046	 0.045	 0.055	 0.052	  6393	  6258	  7720	  7750	  7750	   03:34
 112	-0.018	 0.022	 0.014	-0.006	-0.007	 0.010	-0.011	-0.033	 0.092	 0.068	 0.088	 0.082	 0.041	 0.044	 0.056	 0.046	  6849	  6078	  7158	  8172	  8172	   03:40
 113	-0.014	-0.012	-0.017	-0.010	 0.003	-0.005	 0.018	 0.005	 0.088	 0.083	 0.075	 0.061	 0.048	 0.046	 0.044	 0.041	  6353	  6239	  7693	  8044	  8044	   03:28
 114	-0.016	-0.014	-0.012	 0.016	 0.012	-0.008	 0.001	 0.007	 0.071	 0.095	 0.057	 0.083	 0.055	 0.050	 0.045	 0.047	  7015	  5823	  8766	  6576	  8766	   03:34
 115	 0.021	 0.005	-0.003	 0.011	-0.013	-0.011	-0.006	-0.003	 0.095	 0.098	 0.077	 0.065	 0.051	 0.038	 0.041	 0.048	  6070	  6354	  7997	  7955	  7997	   03:46
 116	-0.017	 0.005	 0.002	 0.019	-0.008	-0.003	 0.017	 0.027	 0.085	 0.095	 0.090	 0.079	 0.038	 0.047	 0.052	 0.047	  7400	  5826	  7590	  7556	  7590	   03:26
 117	 0.008	-0.011	 0.009	 0.031	-0.014	 0.006	-0.002	 0.014	 0.068	 0.054	 0.089	 0.091	 0.052	 0.043	 0.054	 0.052	  6331	  7445	  7742	  6739	  7742	   04:44
 118	 0.011	-0.004	 0.001	 0.029	 0.006	 0.010	 0.014	-0.011	 0.081	 0.079	 0.088	 0.078	 0.040	 0.045	 0.045	 0.045	  6314	  6811	  7982	  7312	  7982	   05:06
 119	-0.002	-0.021	 0.006	 0.017	 0.025	 0.007	 0.007	 0.005	 0.072	 0.065	 0.076	 0.073	 0.048	 0.048	 0.045	 0.052	  6200	  7063	  7675	  7295	  7675	   04:02
 120	 0.025	 0.008	-0.008	-0.019	-0.010	 0.014	-0.029	-0.007	 0.051	 0.088	 0.076	 0.071	 0.041	 0.042	 0.054	 0.045	  7020	  5751	  7424	  8106	  8106	   03:58
 121	-0.020	-0.004	 0.004	 0.040	 0.008	 0.012	-0.011	 0.007	 0.077	 0.077	 0.089	 0.076	 0.039	 0.049	 0.045	 0.041	  7242	  6466	  7797	  7021	  7797	   03:44
 122	-0.017	 0.002	-0.035	 0.009	-0.001	-0.010	 0.010	-0.001	 0.089	 0.078	 0.072	 0.086	 0.043	 0.050	 0.042	 0.046	  6540	  6198	  8957	  6626	  8957	   03:56
 123	 0.008	 0.004	-0.003	 0.031	-0.003	-0.001	-0.022	-0.003	 0.106	 0.093	 0.084	 0.071	 0.049	 0.048	 0.057	 0.046	  6077	  6599	  8130	  7324	  8130	   03:54
 124	 0.000	-0.025	 0.014	-0.008	-0.026	-0.001	 0.001	-0.007	 0.081	 0.067	 0.102	 0.094	 0.048	 0.045	 0.044	 0.041	  6206	  7395	  6884	  7985	  7985	   04:03
 125	 0.014	-0.019	-0.007	 0.005	 0.009	 0.009	-0.004	-0.006	 0.092	 0.108	 0.062	 0.084	 0.044	 0.053	 0.046	 0.042	  6049	  6504	  8614	  7080	  8614	   03:50
 126	-0.011	-0.040	 0.001	 0.008	 0.001	-0.015	 0.009	-0.023	 0.083	 0.077	 0.086	 0.065	 0.036	 0.032	 0.042	 0.041	  6018	  7098	  7468	  8030	  8030	   03:48
 127	 0.003	-0.021	-0.042	 0.032	 0.029	 0.017	 0.006	 0.009	 0.076	 0.078	 0.076	 0.084	 0.052	 0.035	 0.043	 0.045	  6093	  6950	  9318	  6036	  9318	   03:40
