 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	-0.016	 0.001	 0.001	-0.006	 0.007	 0.012	-0.004	 0.018	 0.078	 0.078	 0.093	 0.095	 0.044	 0.044	 0.041	 0.043	  7188	  6292	  7393	  7639	  7639	   03:38
 129	-0.019	 0.028	 0.005	 0.005	-0.003	-0.038	 0.017	-0.018	 0.098	 0.070	 0.070	 0.086	 0.049	 0.045	 0.043	 0.050	  6598	  5822	  8284	  7567	  8284	   03:44
 130	 0.030	-0.023	-0.016	-0.018	-0.018	 0.020	 0.004	-0.034	 0.092	 0.078	 0.075	 0.083	 0.048	 0.046	 0.045	 0.044	  5016	  7470	  8133	  7649	  8133	   03:38
 131	-0.026	-0.005	 0.009	-0.025	 0.004	 0.006	-0.024	 0.019	 0.084	 0.086	 0.076	 0.075	 0.041	 0.038	 0.042	 0.041	  7213	  6002	  6994	  8372	  8372	   03:34
 132	-0.008	 0.017	 0.017	 0.002	-0.019	 0.001	 0.000	 0.010	 0.077	 0.090	 0.089	 0.066	 0.040	 0.046	 0.045	 0.045	  7522	  5602	  6774	  8494	  8494	   03:46
 133	-0.032	 0.005	 0.004	-0.022	-0.003	 0.015	 0.034	-0.002	 0.083	 0.072	 0.080	 0.080	 0.051	 0.044	 0.043	 0.040	  7145	  5845	  7140	  8218	  8218	   03:40
 134	-0.025	 0.008	 0.015	-0.008	 0.022	-0.014	 0.009	 0.033	 0.067	 0.088	 0.075	 0.064	 0.041	 0.038	 0.046	 0.046	  7783	  5275	  6955	  8520	  8520	   03:52
 135	-0.001	 0.013	-0.014	 0.037	 0.014	-0.012	-0.005	 0.002	 0.088	 0.089	 0.069	 0.089	 0.043	 0.039	 0.045	 0.049	  6710	  6110	  9207	  6376	  9207	   03:50
 136	 0.042	 0.003	-0.005	-0.020	 0.001	 0.001	 0.004	-0.008	 0.060	 0.069	 0.069	 0.076	 0.050	 0.049	 0.045	 0.047	  5807	  6676	  7762	  7933	  7933	   03:40
 137	-0.001	 0.016	-0.009	 0.005	-0.011	-0.005	-0.003	-0.014	 0.096	 0.065	 0.065	 0.071	 0.048	 0.042	 0.047	 0.049	  5997	  6516	  8319	  7411	  8319	   04:02
 138	 0.046	-0.022	 0.001	 0.016	-0.007	-0.023	-0.009	-0.002	 0.086	 0.097	 0.091	 0.080	 0.044	 0.046	 0.038	 0.046	  5424	  7349	  7947	  7727	  7947	   04:10
 139	-0.009	-0.012	 0.007	 0.016	 0.014	-0.009	-0.026	-0.007	 0.081	 0.053	 0.090	 0.067	 0.053	 0.047	 0.036	 0.049	  6110	  7249	  7255	  7750	  7750	   03:40
 140	 0.007	 0.006	 0.010	 0.012	 0.021	 0.002	-0.016	-0.016	 0.071	 0.076	 0.096	 0.070	 0.046	 0.045	 0.046	 0.047	  6725	  6271	  7149	  8168	  8168	   03:38
 141	-0.002	-0.004	-0.014	 0.004	 0.004	-0.003	-0.018	 0.009	 0.085	 0.076	 0.078	 0.088	 0.043	 0.048	 0.038	 0.038	  6401	  6745	  8258	  7094	  8258	   03:34
 142	 0.013	-0.018	 0.003	 0.006	 0.004	-0.010	 0.000	-0.002	 0.075	 0.098	 0.088	 0.068	 0.041	 0.044	 0.045	 0.034	  6492	  6410	  7427	  8203	  8203	   03:52
 143	-0.016	 0.003	 0.001	-0.001	 0.005	-0.007	-0.016	-0.000	 0.076	 0.093	 0.070	 0.096	 0.047	 0.042	 0.037	 0.047	  7335	  5721	  8180	  7196	  8180	   04:04
 144	 0.015	-0.003	-0.019	-0.036	 0.007	 0.009	 0.003	-0.024	 0.078	 0.077	 0.075	 0.082	 0.036	 0.045	 0.043	 0.045	  5983	  6487	  7826	  8091	  8091	   04:10
 145	 0.008	 0.008	 0.025	 0.018	-0.007	 0.001	-0.011	-0.036	 0.078	 0.089	 0.084	 0.074	 0.044	 0.045	 0.045	 0.037	  6825	  6123	  7383	  8119	  8119	   04:02
 146	 0.008	 0.007	-0.008	-0.022	-0.021	-0.000	-0.014	 0.032	 0.086	 0.078	 0.101	 0.109	 0.041	 0.040	 0.051	 0.042	  6607	  6708	  7492	  7717	  7717	   04:04
 147	 0.008	 0.001	 0.012	 0.010	 0.002	 0.006	 0.009	 0.019	 0.075	 0.084	 0.078	 0.085	 0.043	 0.045	 0.047	 0.040	  6779	  6431	  7716	  7537	  7716	   04:12
 148	-0.021	 0.026	 0.015	-0.023	 0.012	 0.013	-0.014	 0.009	 0.077	 0.088	 0.090	 0.072	 0.042	 0.042	 0.044	 0.040	  7832	  5146	  6551	  8937	  8937	   04:12
 149	-0.003	 0.012	-0.007	 0.002	 0.005	-0.002	-0.020	 0.000	 0.082	 0.088	 0.080	 0.072	 0.046	 0.042	 0.043	 0.038	  6929	  5884	  7813	  7872	  7872	   03:50
 150	-0.001	 0.001	-0.015	-0.001	 0.016	-0.018	 0.024	-0.009	 0.069	 0.085	 0.084	 0.083	 0.039	 0.043	 0.044	 0.048	  6818	  5840	  8082	  7636	  8082	   03:52
 151	-0.017	-0.006	 0.003	-0.008	 0.017	-0.006	 0.005	 0.009	 0.080	 0.068	 0.102	 0.075	 0.046	 0.048	 0.044	 0.040	  6728	  6500	  6782	  8388	  8388	   04:30
 152	 0.012	-0.010	 0.007	 0.005	 0.011	-0.015	-0.019	 0.007	 0.082	 0.076	 0.066	 0.086	 0.050	 0.042	 0.041	 0.047	  6015	  6962	  8165	  7259	  8165	   03:46
 153	 0.012	-0.004	-0.023	-0.012	 0.019	-0.008	 0.002	 0.002	 0.088	 0.063	 0.071	 0.080	 0.046	 0.046	 0.040	 0.049	  5511	  7064	  8356	  7392	  8356	   03:28
 154	 0.023	 0.012	-0.005	-0.002	 0.001	 0.023	 0.031	 0.001	 0.088	 0.076	 0.082	 0.072	 0.046	 0.055	 0.047	 0.040	  5941	  6616	  7691	  7958	  7958	   03:42
 155	-0.002	 0.005	 0.006	 0.015	 0.006	 0.018	-0.021	 0.023	 0.073	 0.083	 0.083	 0.090	 0.038	 0.046	 0.043	 0.047	  7242	  6352	  7778	  7161	  7778	   03:42
 156	 0.003	-0.003	 0.042	 0.004	 0.028	 0.006	-0.003	-0.010	 0.084	 0.080	 0.105	 0.079	 0.048	 0.043	 0.046	 0.044	  6581	  6621	  6328	  8822	  8822	   03:46
 157	-0.021	 0.005	-0.008	-0.015	-0.007	 0.010	 0.014	-0.004	 0.082	 0.096	 0.079	 0.104	 0.048	 0.034	 0.041	 0.044	  7373	  5568	  8113	  7396	  8113	   03:36
 158	 0.002	-0.006	-0.002	 0.011	 0.003	 0.028	-0.011	-0.012	 0.076	 0.074	 0.074	 0.080	 0.037	 0.045	 0.045	 0.054	  6505	  6775	  7953	  7098	  7953	   03:44
 159	 0.009	 0.003	-0.006	-0.007	-0.013	 0.021	 0.022	-0.011	 0.080	 0.094	 0.077	 0.093	 0.048	 0.047	 0.042	 0.041	  6676	  6085	  8117	  7452	  8117	   03:17
 160	 0.015	 0.034	 0.028	-0.016	-0.001	 0.004	 0.004	-0.014	 0.080	 0.078	 0.077	 0.082	 0.049	 0.045	 0.044	 0.049	  6787	  5822	  7056	  8557	  8557	   03:46
 161	-0.036	 0.002	 0.013	-0.021	-0.005	-0.001	-0.002	-0.003	 0.083	 0.075	 0.062	 0.086	 0.049	 0.033	 0.038	 0.042	  7226	  5865	  7558	  7867	  7867	   03:30
 162	 0.005	 0.003	-0.004	-0.002	-0.027	 0.010	-0.016	-0.009	 0.065	 0.081	 0.080	 0.081	 0.053	 0.045	 0.046	 0.043	  6995	  6115	  7625	  7539	  7625	   03:32
 163	-0.009	 0.040	-0.011	 0.008	-0.006	-0.021	 0.012	 0.004	 0.073	 0.101	 0.069	 0.073	 0.047	 0.047	 0.052	 0.046	  7783	  4510	  8334	  7594	  8334	   03:40
 164	-0.006	 0.019	-0.014	 0.006	-0.012	 0.012	 0.011	 0.007	 0.086	 0.077	 0.067	 0.055	 0.048	 0.044	 0.046	 0.042	  6685	  5875	  7981	  7768	  7981	   03:33
 165	-0.022	-0.016	 0.009	 0.014	-0.002	-0.014	 0.021	 0.009	 0.086	 0.086	 0.095	 0.064	 0.048	 0.040	 0.042	 0.045	  6893	  6317	  6999	  8265	  8265	   03:33
 166	 0.019	-0.007	 0.002	 0.030	 0.012	-0.034	-0.012	 0.001	 0.089	 0.077	 0.072	 0.082	 0.046	 0.051	 0.042	 0.046	  5711	  7114	  8572	  6954	  8572	   03:34
 167	-0.012	 0.016	 0.016	 0.013	 0.018	-0.019	-0.009	-0.007	 0.073	 0.071	 0.085	 0.086	 0.059	 0.057	 0.046	 0.041	  7089	  5879	  7515	  7645	  7645	   03:17
 168	-0.018	-0.032	 0.011	-0.002	 0.002	-0.011	-0.008	 0.003	 0.094	 0.084	 0.083	 0.077	 0.041	 0.049	 0.042	 0.047	  6261	  6967	  7247	  7949	  7949	   03:21
 169	 0.018	 0.008	-0.013	-0.004	 0.013	 0.025	 0.006	 0.034	 0.094	 0.081	 0.080	 0.089	 0.040	 0.040	 0.051	 0.045	  6076	  6839	  8154	  7359	  8154	   03:48
 170	 0.006	-0.019	-0.001	 0.011	 0.007	-0.015	 0.019	 0.013	 0.077	 0.064	 0.095	 0.079	 0.046	 0.041	 0.046	 0.049	  5978	  7233	  7491	  7675	  7675	   03:38
 171	 0.016	-0.027	-0.031	-0.009	-0.015	 0.014	 0.010	-0.003	 0.075	 0.070	 0.072	 0.081	 0.044	 0.042	 0.051	 0.043	  5577	  7277	  8424	  7030	  8424	   03:36
 172	-0.044	-0.031	 0.015	-0.026	-0.027	 0.000	-0.007	-0.029	 0.077	 0.075	 0.062	 0.075	 0.039	 0.039	 0.043	 0.048	  7060	  6289	  7052	  8004	  8004	   03:54
 173	 0.007	 0.022	 0.009	 0.029	 0.017	-0.017	 0.001	-0.013	 0.080	 0.077	 0.092	 0.067	 0.038	 0.051	 0.045	 0.044	  6753	  6076	  7596	  7973	  7973	   04:04
 174	-0.013	 0.013	-0.018	-0.010	-0.018	 0.020	 0.011	 0.003	 0.082	 0.082	 0.092	 0.093	 0.047	 0.048	 0.042	 0.043	  7185	  5920	  7756	  7472	  7756	   05:47
 175	 0.008	-0.016	 0.002	-0.005	-0.033	 0.015	 0.028	 0.015	 0.093	 0.083	 0.088	 0.078	 0.040	 0.041	 0.035	 0.036	  6180	  7102	  7385	  8017	  8017	   06:33
 176	-0.014	 0.028	 0.041	 0.000	-0.014	-0.004	-0.001	 0.012	 0.079	 0.069	 0.080	 0.080	 0.049	 0.052	 0.047	 0.044	  7433	  5859	  6644	  8328	  8328	   04:02
 177	 0.001	-0.001	 0.002	-0.029	 0.000	-0.003	 0.017	 0.016	 0.074	 0.087	 0.077	 0.072	 0.045	 0.041	 0.043	 0.048	  6773	  5951	  7083	  8548	  8548	   04:08
 178	 0.015	-0.030	 0.019	 0.021	 0.026	-0.006	-0.008	 0.001	 0.067	 0.082	 0.074	 0.081	 0.034	 0.050	 0.047	 0.044	  6210	  7121	  7825	  7340	  7825	   04:10
 179	-0.001	-0.019	 0.005	 0.006	-0.019	 0.002	 0.012	 0.022	 0.090	 0.066	 0.091	 0.079	 0.043	 0.040	 0.040	 0.052	  6054	  7447	  7292	  7708	  7708	   04:12
 180	 0.011	 0.010	-0.006	 0.019	 0.003	 0.035	 0.019	-0.006	 0.071	 0.061	 0.095	 0.057	 0.048	 0.042	 0.043	 0.039	  6480	  6719	  7263	  7991	  7991	   04:12
 181	-0.017	 0.005	 0.031	 0.026	 0.006	-0.009	-0.006	 0.004	 0.091	 0.092	 0.079	 0.079	 0.042	 0.037	 0.046	 0.043	  7177	  6060	  7526	  7793	  7793	   03:56
 182	-0.037	 0.027	 0.015	 0.025	-0.026	 0.001	-0.014	-0.007	 0.094	 0.081	 0.076	 0.085	 0.035	 0.049	 0.040	 0.052	  7760	  5671	  7836	  7188	  7836	   03:50
 183	-0.000	-0.002	-0.002	 0.011	 0.001	-0.029	-0.010	 0.035	 0.068	 0.067	 0.064	 0.084	 0.048	 0.053	 0.044	 0.046	  6608	  6596	  8250	  6965	  8250	   03:49
 184	-0.011	 0.004	-0.011	-0.009	 0.001	 0.008	-0.046	-0.028	 0.086	 0.082	 0.080	 0.101	 0.047	 0.051	 0.037	 0.044	  6818	  6315	  8168	  7084	  8168	   03:56
 185	-0.006	-0.014	 0.008	-0.029	 0.006	 0.001	 0.023	-0.004	 0.074	 0.069	 0.074	 0.063	 0.046	 0.044	 0.047	 0.048	  6294	  6453	  6803	  8703	  8703	   04:04
 186	-0.005	-0.025	 0.034	-0.008	-0.009	 0.002	-0.018	 0.022	 0.072	 0.071	 0.086	 0.078	 0.047	 0.053	 0.047	 0.047	  6639	  7052	  6374	  8258	  8258	   03:34
 187	 0.016	 0.010	-0.007	 0.009	 0.010	-0.004	-0.021	 0.040	 0.085	 0.071	 0.092	 0.077	 0.043	 0.045	 0.050	 0.043	  6274	  6891	  7650	  7659	  7659	   03:28
 188	-0.032	 0.008	-0.008	-0.006	-0.008	-0.012	-0.013	-0.009	 0.091	 0.081	 0.082	 0.090	 0.042	 0.042	 0.040	 0.041	  7169	  5866	  7910	  7550	  7910	   03:36
 189	 0.004	 0.029	-0.029	-0.010	-0.015	 0.018	-0.005	-0.017	 0.085	 0.068	 0.100	 0.066	 0.045	 0.044	 0.053	 0.048	  6539	  6035	  7424	  8196	  8196	   03:38
 190	-0.027	-0.045	-0.043	-0.006	-0.003	 0.026	 0.011	 0.013	 0.081	 0.068	 0.087	 0.085	 0.051	 0.051	 0.045	 0.039	  6194	  7294	  8116	  6708	  8116	   03:44
 191	-0.001	 0.003	 0.001	-0.003	-0.006	 0.020	 0.007	-0.001	 0.074	 0.079	 0.084	 0.074	 0.046	 0.048	 0.041	 0.048	  6881	  6222	  7284	  7904	  7904	   03:36
 192	-0.015	-0.053	-0.018	-0.010	 0.003	-0.004	 0.045	-0.001	 0.068	 0.080	 0.086	 0.069	 0.047	 0.037	 0.042	 0.050	  6222	  6830	  7467	  7862	  7862	   03:24
 193	-0.007	 0.014	 0.011	 0.000	-0.003	-0.014	 0.001	 0.008	 0.080	 0.077	 0.092	 0.078	 0.045	 0.056	 0.045	 0.046	  7018	  6019	  7047	  8154	  8154	   03:28
 194	-0.021	 0.011	 0.018	-0.008	 0.020	 0.004	-0.019	 0.025	 0.100	 0.079	 0.082	 0.089	 0.046	 0.041	 0.046	 0.038	  6890	  6324	  7326	  8022	  8022	   03:25
 195	 0.003	 0.001	-0.021	 0.006	-0.001	-0.015	-0.000	 0.029	 0.074	 0.074	 0.072	 0.075	 0.052	 0.050	 0.046	 0.046	  6468	  6397	  8275	  7138	  8275	   03:36
 196	-0.010	-0.020	 0.021	 0.010	-0.001	 0.020	-0.010	 0.028	 0.087	 0.088	 0.084	 0.088	 0.042	 0.043	 0.049	 0.053	  6784	  6838	  7268	  7476	  7476	   04:56
 197	 0.001	 0.009	 0.006	-0.019	 0.004	-0.024	 0.025	 0.016	 0.079	 0.077	 0.078	 0.084	 0.041	 0.044	 0.045	 0.056	  6613	  6112	  7434	  8158	  8158	   03:38
 198	 0.006	-0.026	-0.019	-0.014	-0.038	-0.040	-0.015	 0.019	 0.083	 0.078	 0.085	 0.083	 0.043	 0.047	 0.046	 0.045	  5930	  7098	  7770	  7658	  7770	   03:50
 199	 0.005	 0.011	 0.024	-0.015	 0.015	-0.021	-0.003	 0.017	 0.066	 0.085	 0.072	 0.086	 0.046	 0.043	 0.049	 0.045	  7110	  5754	  7276	  8238	  8238	   03:52
 200	 0.013	 0.017	 0.019	 0.010	 0.009	-0.026	 0.011	-0.006	 0.072	 0.095	 0.073	 0.080	 0.051	 0.040	 0.045	 0.040	  6962	  5593	  7865	  8000	  8000	   03:54
 201	-0.022	 0.015	 0.011	-0.018	-0.008	 0.006	 0.006	 0.012	 0.080	 0.079	 0.079	 0.086	 0.049	 0.046	 0.046	 0.048	  7385	  5677	  7144	  8051	  8051	   03:36
 202	-0.005	-0.005	 0.003	 0.013	-0.004	 0.004	-0.017	 0.009	 0.072	 0.079	 0.079	 0.076	 0.044	 0.045	 0.041	 0.051	  6945	  6419	  7640	  7381	  7640	   03:22
 203	-0.001	-0.003	 0.017	 0.003	 0.015	-0.020	 0.016	 0.002	 0.076	 0.062	 0.066	 0.073	 0.037	 0.040	 0.049	 0.049	  6230	  6683	  7647	  7841	  7841	   03:28
 204	-0.025	 0.009	-0.024	 0.007	-0.009	-0.012	 0.007	-0.025	 0.087	 0.069	 0.068	 0.088	 0.043	 0.038	 0.048	 0.046	  6676	  6041	  8873	  6771	  8873	   03:46
 205	-0.003	-0.033	-0.014	 0.009	-0.011	-0.005	 0.033	-0.020	 0.053	 0.076	 0.079	 0.073	 0.049	 0.042	 0.053	 0.048	  6607	  6445	  7915	  7272	  7915	   03:50
 206	 0.021	 0.023	-0.048	 0.007	-0.025	-0.010	-0.004	-0.016	 0.068	 0.087	 0.110	 0.094	 0.043	 0.046	 0.040	 0.043	  6937	  5866	  8497	  7143	  8497	   03:50
 207	-0.022	 0.018	-0.006	 0.004	-0.002	-0.018	 0.012	 0.020	 0.089	 0.081	 0.088	 0.080	 0.048	 0.044	 0.043	 0.039	  7192	  5776	  7708	  7820	  7820	   03:46
 208	-0.004	 0.011	-0.012	 0.000	-0.018	-0.001	 0.007	 0.015	 0.072	 0.092	 0.082	 0.069	 0.042	 0.050	 0.045	 0.048	  7317	  5581	  7594	  7808	  7808	   04:00
 209	 0.024	 0.025	-0.005	-0.014	-0.005	-0.011	 0.016	-0.035	 0.083	 0.049	 0.074	 0.075	 0.044	 0.044	 0.041	 0.047	  5538	  6772	  7921	  8083	  8083	   04:04
 210	 0.031	-0.001	 0.002	 0.008	-0.003	 0.009	-0.035	 0.012	 0.070	 0.081	 0.094	 0.083	 0.050	 0.048	 0.048	 0.041	  6359	  6873	  7474	  7628	  7628	   04:02
 211	 0.024	-0.035	-0.009	 0.016	 0.016	 0.010	-0.027	-0.016	 0.071	 0.080	 0.086	 0.083	 0.046	 0.044	 0.056	 0.051	  5690	  7437	  8073	  7009	  8073	   04:00
 212	-0.018	-0.018	-0.007	-0.005	 0.024	-0.035	-0.006	 0.027	 0.069	 0.073	 0.082	 0.086	 0.049	 0.041	 0.046	 0.039	  6769	  6413	  7777	  7615	  7777	   03:50
 213	-0.002	 0.006	-0.020	 0.012	 0.031	 0.027	-0.007	-0.008	 0.074	 0.077	 0.067	 0.062	 0.041	 0.046	 0.040	 0.046	  6672	  6090	  8328	  7303	  8328	   04:10
 214	 0.002	 0.007	-0.010	-0.028	 0.001	 0.011	-0.011	 0.031	 0.062	 0.075	 0.070	 0.081	 0.052	 0.045	 0.048	 0.045	  6999	  5972	  7527	  7784	  7784	   05:27
 215	-0.004	 0.030	 0.011	 0.017	-0.008	 0.010	 0.008	 0.011	 0.086	 0.091	 0.074	 0.088	 0.042	 0.052	 0.046	 0.046	  7347	  5611	  8032	  7281	  8032	   05:10
 216	 0.003	 0.010	 0.021	 0.034	 0.042	 0.002	-0.009	 0.005	 0.090	 0.064	 0.088	 0.071	 0.044	 0.037	 0.048	 0.050	  6254	  6911	  7586	  7720	  7720	   05:02
 217	-0.008	-0.013	 0.026	-0.025	-0.010	 0.017	-0.004	-0.051	 0.087	 0.078	 0.089	 0.086	 0.042	 0.045	 0.037	 0.045	  6430	  6744	  6622	  8656	  8656	   03:50
 218	 0.003	-0.011	 0.023	-0.006	 0.008	 0.001	-0.002	-0.012	 0.082	 0.095	 0.085	 0.096	 0.050	 0.043	 0.053	 0.040	  6617	  6328	  7360	  7968	  7968	   05:49
 219	 0.038	-0.007	-0.009	-0.021	 0.011	-0.016	 0.015	 0.011	 0.083	 0.063	 0.065	 0.082	 0.041	 0.042	 0.044	 0.041	  5021	  7432	  8246	  7758	  8246	   03:28
 220	-0.030	 0.016	 0.006	-0.001	-0.004	-0.006	-0.002	-0.001	 0.073	 0.096	 0.069	 0.083	 0.047	 0.048	 0.047	 0.048	  7946	  4924	  7772	  7596	  7946	   03:42
 221	 0.012	-0.008	 0.013	 0.008	 0.017	 0.004	-0.000	 0.007	 0.095	 0.104	 0.084	 0.091	 0.043	 0.043	 0.039	 0.047	  6389	  6574	  7815	  7682	  7815	   03:38
 222	 0.028	-0.014	-0.008	 0.013	-0.006	-0.011	-0.008	-0.030	 0.067	 0.092	 0.058	 0.094	 0.043	 0.047	 0.054	 0.047	  6078	  6522	  9069	  6521	  9069	   03:42
 223	-0.005	 0.001	-0.003	-0.012	 0.010	-0.031	 0.027	 0.015	 0.074	 0.077	 0.082	 0.094	 0.043	 0.046	 0.047	 0.045	  6713	  6123	  7830	  7725	  7830	   03:32
 224	-0.010	 0.005	-0.009	 0.010	-0.015	-0.017	-0.011	 0.007	 0.074	 0.075	 0.074	 0.082	 0.040	 0.048	 0.047	 0.036	  6970	  6166	  8175	  7165	  8175	   03:32
 225	-0.002	-0.019	-0.007	-0.007	 0.017	 0.008	 0.014	-0.011	 0.080	 0.074	 0.078	 0.082	 0.046	 0.047	 0.045	 0.042	  6084	  6806	  7834	  7584	  7834	   03:24
 226	 0.005	-0.032	 0.007	-0.017	 0.009	 0.009	-0.041	-0.041	 0.087	 0.066	 0.076	 0.081	 0.042	 0.047	 0.049	 0.043	  5476	  7636	  7429	  7845	  7845	   03:40
 227	-0.028	-0.001	 0.002	-0.014	 0.002	-0.007	 0.006	 0.008	 0.086	 0.085	 0.075	 0.069	 0.047	 0.042	 0.051	 0.045	  7042	  5741	  7279	  8233	  8233	   03:16
 228	-0.006	-0.017	-0.001	 0.008	-0.000	 0.022	-0.009	-0.016	 0.106	 0.082	 0.070	 0.097	 0.048	 0.048	 0.042	 0.049	  5850	  7219	  8444	  6743	  8444	   03:30
 229	-0.000	 0.002	 0.001	-0.013	 0.002	-0.003	 0.003	 0.020	 0.065	 0.081	 0.091	 0.065	 0.047	 0.047	 0.044	 0.048	  7091	  5942	  6757	  8520	  8520	   03:34
 230	 0.006	 0.018	-0.015	-0.020	-0.020	-0.025	 0.004	 0.004	 0.096	 0.080	 0.056	 0.087	 0.043	 0.049	 0.041	 0.041	  6075	  6182	  8706	  7441	  8706	   03:48
 231	-0.005	 0.014	-0.039	 0.002	-0.007	 0.012	-0.005	-0.003	 0.097	 0.073	 0.077	 0.082	 0.037	 0.044	 0.050	 0.049	  6235	  6442	  8746	  6879	  8746	   03:46
 232	-0.011	-0.021	 0.005	-0.018	 0.013	 0.015	 0.010	 0.006	 0.097	 0.085	 0.099	 0.075	 0.044	 0.042	 0.039	 0.040	  6285	  6836	  6730	  8613	  8613	   03:52
 233	-0.027	 0.010	-0.028	-0.002	-0.000	 0.008	-0.027	 0.008	 0.082	 0.072	 0.081	 0.063	 0.051	 0.045	 0.043	 0.044	  7085	  5889	  7768	  7597	  7768	   03:50
 234	-0.023	 0.001	 0.024	 0.001	-0.009	 0.013	 0.007	-0.017	 0.095	 0.078	 0.087	 0.080	 0.054	 0.038	 0.045	 0.044	  6823	  6318	  6995	  8192	  8192	   03:44
 235	 0.025	 0.009	 0.035	-0.014	 0.012	-0.009	 0.001	-0.005	 0.102	 0.058	 0.060	 0.065	 0.043	 0.043	 0.051	 0.049	  5133	  7310	  7164	  8643	  8643	   04:08
 236	 0.018	-0.022	-0.002	 0.012	-0.019	-0.013	 0.003	-0.005	 0.061	 0.079	 0.074	 0.067	 0.045	 0.051	 0.051	 0.052	  6242	  6714	  7739	  7456	  7739	   03:48
 237	 0.003	-0.011	-0.003	-0.003	 0.036	 0.015	-0.033	 0.047	 0.089	 0.084	 0.077	 0.074	 0.049	 0.047	 0.039	 0.043	  6373	  6881	  7648	  7661	  7661	   03:42
 238	-0.015	-0.010	-0.000	 0.018	-0.027	-0.007	 0.018	 0.010	 0.079	 0.072	 0.076	 0.087	 0.046	 0.035	 0.048	 0.043	  6799	  6624	  8104	  6978	  8104	   03:28
 239	 0.013	-0.013	-0.006	-0.041	 0.006	 0.006	-0.019	-0.013	 0.074	 0.088	 0.087	 0.086	 0.041	 0.042	 0.044	 0.041	  6344	  6431	  7167	  8489	  8489	   03:30
 240	 0.005	-0.017	 0.005	 0.014	 0.005	 0.017	 0.008	-0.006	 0.088	 0.086	 0.079	 0.089	 0.052	 0.041	 0.041	 0.050	  6160	  6921	  8038	  7166	  8038	   03:34
 241	-0.010	 0.032	-0.008	-0.011	-0.009	 0.005	-0.022	 0.009	 0.090	 0.080	 0.097	 0.084	 0.047	 0.044	 0.044	 0.037	  7199	  5759	  7374	  8140	  8140	   04:02
 242	 0.032	 0.002	 0.020	-0.013	 0.004	 0.032	-0.024	-0.005	 0.079	 0.073	 0.082	 0.084	 0.042	 0.048	 0.042	 0.047	  5992	  7182	  7101	  8130	  8130	   04:14
 243	 0.027	-0.012	-0.014	 0.017	-0.010	 0.001	 0.036	-0.006	 0.077	 0.071	 0.086	 0.075	 0.041	 0.048	 0.054	 0.050	  5620	  7119	  8150	  7305	  8150	   04:04
 244	 0.002	-0.029	-0.005	-0.000	 0.003	 0.018	 0.009	-0.013	 0.096	 0.076	 0.083	 0.083	 0.044	 0.043	 0.047	 0.042	  5573	  7431	  7847	  7497	  7847	   03:58
 245	-0.017	-0.022	-0.007	-0.009	 0.009	 0.011	-0.002	-0.007	 0.090	 0.073	 0.076	 0.082	 0.046	 0.050	 0.044	 0.041	  6163	  6908	  7760	  7487	  7760	   03:45
 246	 0.014	-0.018	 0.022	-0.001	-0.040	 0.016	-0.013	-0.011	 0.090	 0.094	 0.080	 0.064	 0.036	 0.044	 0.043	 0.042	  6247	  6931	  6909	  8435	  8435	   04:22
 247	-0.000	 0.003	-0.009	 0.005	 0.008	-0.013	 0.026	 0.003	 0.093	 0.089	 0.068	 0.056	 0.045	 0.043	 0.042	 0.044	  6214	  6064	  8062	  8035	  8062	   03:40
 248	-0.006	-0.002	 0.010	-0.011	-0.003	 0.016	 0.011	-0.014	 0.082	 0.079	 0.081	 0.073	 0.045	 0.052	 0.046	 0.037	  6632	  6297	  7101	  8274	  8274	   03:40
 249	 0.021	-0.009	-0.002	-0.005	-0.016	-0.010	 0.002	 0.006	 0.073	 0.060	 0.071	 0.088	 0.041	 0.051	 0.049	 0.043	  5761	  7271	  8013	  7271	  8013	   03:40
 250	-0.026	 0.015	-0.011	-0.009	-0.000	-0.011	 0.021	-0.010	 0.073	 0.084	 0.085	 0.084	 0.050	 0.050	 0.038	 0.051	  7540	  5220	  7678	  7781	  7781	   03:44
 251	 0.024	-0.007	 0.023	-0.039	 0.008	-0.003	 0.012	-0.012	 0.094	 0.074	 0.077	 0.088	 0.043	 0.042	 0.048	 0.044	  5422	  7120	  7010	  8760	  8760	   04:06
 252	-0.020	 0.011	-0.002	-0.015	-0.014	 0.026	-0.018	 0.038	 0.088	 0.085	 0.057	 0.083	 0.044	 0.041	 0.050	 0.043	  7206	  5930	  7930	  7338	  7930	   04:09
 253	-0.002	 0.018	 0.012	-0.054	-0.004	-0.007	 0.003	-0.003	 0.079	 0.080	 0.059	 0.078	 0.040	 0.047	 0.050	 0.048	  6759	  5586	  7087	  8822	  8822	   04:22
 254	 0.011	-0.003	 0.003	 0.004	-0.032	-0.025	 0.020	-0.019	 0.088	 0.085	 0.083	 0.073	 0.049	 0.048	 0.038	 0.046	  6139	  6464	  7691	  8023	  8023	   04:22
 255	 0.012	-0.036	 0.011	 0.027	 0.013	-0.013	-0.012	-0.003	 0.079	 0.099	 0.089	 0.085	 0.045	 0.038	 0.049	 0.048	  6202	  7004	  7874	  7363	  7874	   04:16
