 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
  18	 0.014	-0.027	-0.001	 0.016	 0.018	 0.000	-0.013	 0.021	 0.079	 0.064	 0.074	 0.080	 0.040	 0.048	 0.040	 0.041	  5660	  7765	  8096	  7015	  8096	   03:12
  19	-0.017	 0.045	 0.009	-0.006	-0.001	 0.016	 0.008	 0.000	 0.075	 0.060	 0.097	 0.080	 0.037	 0.049	 0.041	 0.047	  7672	  5607	  6829	  8279	  8279	   03:12
  20	 0.009	-0.009	 0.016	 0.002	 0.010	-0.012	-0.038	-0.014	 0.083	 0.076	 0.061	 0.070	 0.049	 0.047	 0.045	 0.049	  6048	  6814	  7723	  7707	  7723	   03:09
  21	 0.008	-0.024	-0.003	-0.018	 0.014	-0.010	 0.013	 0.008	 0.086	 0.071	 0.076	 0.067	 0.051	 0.048	 0.044	 0.037	  5531	  7139	  7396	  8265	  8265	   03:19
  22	 0.022	-0.008	 0.005	 0.010	 0.003	 0.014	-0.022	 0.020	 0.085	 0.090	 0.063	 0.086	 0.035	 0.041	 0.042	 0.041	  6203	  7006	  8362	  7059	  8362	   03:13
  23	 0.001	 0.014	-0.024	-0.005	-0.021	 0.012	-0.016	 0.010	 0.067	 0.075	 0.071	 0.081	 0.043	 0.042	 0.044	 0.042	  7045	  6019	  8250	  7119	  8250	   03:08
  24	-0.028	 0.004	 0.024	 0.004	 0.013	-0.029	 0.025	-0.010	 0.081	 0.082	 0.084	 0.076	 0.051	 0.037	 0.044	 0.046	  7228	  5645	  7141	  8395	  8395	   03:05
  25	 0.004	-0.020	 0.008	-0.012	 0.003	-0.021	 0.012	 0.023	 0.076	 0.094	 0.078	 0.066	 0.041	 0.043	 0.041	 0.045	  6538	  6371	  7122	  8455	  8455	   03:09
  26	 0.005	-0.003	-0.005	-0.008	-0.013	-0.001	 0.044	 0.006	 0.079	 0.082	 0.075	 0.069	 0.053	 0.056	 0.043	 0.047	  6339	  6190	  7639	  7973	  7973	   03:03
  27	-0.037	 0.016	-0.023	 0.002	-0.004	 0.006	 0.031	-0.001	 0.075	 0.067	 0.075	 0.086	 0.044	 0.042	 0.045	 0.045	  7461	  5571	  8346	  7005	  8346	   03:03
  28	-0.010	-0.011	-0.014	 0.014	-0.034	-0.016	 0.014	-0.000	 0.087	 0.078	 0.066	 0.084	 0.043	 0.047	 0.051	 0.046	  6373	  6564	  8648	  6724	  8648	   03:17
  29	 0.021	 0.005	-0.029	 0.021	 0.016	-0.011	-0.033	-0.009	 0.088	 0.103	 0.093	 0.073	 0.040	 0.039	 0.042	 0.048	  6408	  6229	  8481	  7402	  8481	   03:18
  30	-0.000	-0.007	-0.011	 0.013	 0.000	 0.020	-0.042	 0.003	 0.078	 0.070	 0.096	 0.083	 0.048	 0.046	 0.045	 0.049	  6546	  7015	  7655	  7144	  7655	   03:08
  31	-0.006	-0.037	 0.010	 0.005	 0.019	 0.004	 0.008	 0.007	 0.074	 0.092	 0.092	 0.085	 0.043	 0.051	 0.046	 0.038	  6616	  6759	  7274	  7748	  7748	   03:05
  32	 0.008	 0.007	 0.021	 0.014	 0.022	 0.005	-0.023	-0.003	 0.076	 0.077	 0.080	 0.070	 0.046	 0.051	 0.046	 0.044	  6656	  6397	  7309	  7950	  7950	   03:03
  33	-0.010	-0.010	 0.010	 0.024	 0.011	-0.034	-0.017	-0.012	 0.068	 0.082	 0.081	 0.078	 0.047	 0.046	 0.037	 0.043	  6995	  6195	  7844	  7488	  7844	   03:12
  34	-0.017	 0.009	-0.027	-0.008	-0.016	-0.017	 0.004	 0.013	 0.096	 0.084	 0.085	 0.058	 0.042	 0.044	 0.041	 0.039	  6666	  5930	  7690	  8204	  8204	   03:03
  35	 0.003	 0.005	-0.005	-0.002	-0.007	 0.010	-0.008	 0.012	 0.078	 0.083	 0.067	 0.094	 0.044	 0.044	 0.046	 0.042	  6746	  6317	  8328	  7042	  8328	   03:03
  36	-0.025	-0.023	 0.033	 0.001	 0.005	 0.005	-0.031	 0.018	 0.072	 0.091	 0.086	 0.080	 0.045	 0.036	 0.043	 0.046	  7522	  6293	  6680	  8157	  8157	   03:16
  37	 0.010	-0.031	 0.002	 0.001	 0.007	 0.009	 0.002	-0.022	 0.083	 0.081	 0.090	 0.074	 0.044	 0.038	 0.046	 0.046	  5785	  7207	  7408	  8019	  8019	   03:07
  38	 0.011	-0.047	 0.036	-0.013	 0.011	-0.032	-0.026	 0.019	 0.090	 0.083	 0.089	 0.102	 0.038	 0.039	 0.040	 0.047	  5641	  7869	  7036	  8171	  8171	   03:20
  39	-0.023	-0.003	-0.009	 0.012	 0.020	 0.005	 0.003	-0.008	 0.074	 0.080	 0.077	 0.096	 0.039	 0.034	 0.045	 0.045	  7190	  6049	  8440	  6847	  8440	   03:12
  40	-0.001	 0.013	 0.021	-0.030	-0.000	 0.019	 0.009	-0.002	 0.084	 0.087	 0.091	 0.073	 0.045	 0.045	 0.046	 0.048	  6960	  5871	  6307	  9123	  9123	   03:09
  41	 0.020	 0.029	-0.041	 0.009	-0.019	-0.031	-0.005	 0.035	 0.079	 0.053	 0.081	 0.065	 0.046	 0.042	 0.051	 0.036	  5983	  6664	  8550	  7366	  8550	   03:09
  42	-0.005	-0.001	-0.011	 0.012	 0.001	-0.017	 0.017	 0.008	 0.066	 0.079	 0.084	 0.095	 0.043	 0.045	 0.048	 0.049	  7028	  6103	  8240	  6964	  8240	   03:04
  43	 0.028	 0.014	 0.004	 0.004	-0.029	 0.028	 0.015	-0.018	 0.085	 0.068	 0.073	 0.092	 0.041	 0.041	 0.045	 0.047	  5972	  7043	  8192	  7243	  8192	   03:01
  44	-0.013	-0.009	 0.001	-0.006	-0.014	-0.024	 0.023	-0.003	 0.066	 0.073	 0.076	 0.072	 0.038	 0.046	 0.049	 0.046	  6901	  6087	  7440	  7943	  7943	   02:55
  45	-0.004	-0.012	-0.002	-0.004	 0.015	-0.016	-0.003	 0.026	 0.074	 0.068	 0.070	 0.069	 0.041	 0.046	 0.046	 0.044	  6355	  6714	  7643	  7754	  7754	   02:54
  46	-0.014	 0.003	-0.000	-0.023	-0.013	 0.002	 0.005	 0.015	 0.086	 0.079	 0.088	 0.064	 0.046	 0.041	 0.052	 0.052	  6808	  6052	  6692	  8679	  8679	   03:10
  47	 0.000	-0.015	 0.010	-0.001	 0.046	 0.001	 0.007	 0.010	 0.071	 0.077	 0.094	 0.077	 0.046	 0.042	 0.043	 0.043	  6535	  6572	  7128	  8257	  8257	   03:19
  48	 0.006	-0.025	 0.011	-0.007	 0.016	-0.003	-0.028	 0.012	 0.049	 0.067	 0.081	 0.078	 0.042	 0.047	 0.047	 0.050	  6717	  6821	  7089	  7795	  7795	   03:06
  49	-0.003	 0.008	 0.000	 0.005	 0.004	-0.000	 0.003	 0.032	 0.068	 0.074	 0.086	 0.060	 0.041	 0.046	 0.053	 0.047	  7087	  6065	  7081	  8119	  8119	   03:06
  50	 0.009	-0.001	-0.029	-0.002	-0.017	-0.015	 0.004	-0.010	 0.065	 0.097	 0.065	 0.081	 0.050	 0.040	 0.048	 0.041	  6771	  5628	  8829	  7091	  8829	   03:10
  51	 0.012	 0.029	-0.012	 0.020	 0.007	 0.003	 0.014	-0.006	 0.088	 0.088	 0.064	 0.091	 0.043	 0.053	 0.041	 0.037	  6596	  5914	  9157	  6732	  9157	   03:13
  52	 0.007	 0.004	-0.001	-0.004	-0.005	 0.015	 0.006	-0.020	 0.091	 0.062	 0.098	 0.079	 0.044	 0.049	 0.050	 0.045	  5926	  7030	  7218	  8057	  8057	   05:18
  53	 0.010	-0.019	-0.016	-0.014	-0.006	 0.023	-0.007	-0.012	 0.084	 0.087	 0.076	 0.089	 0.050	 0.045	 0.039	 0.050	  6021	  6842	  8081	  7321	  8081	   04:50
  54	-0.007	 0.007	 0.007	 0.000	-0.001	-0.002	 0.015	 0.016	 0.062	 0.083	 0.091	 0.076	 0.040	 0.048	 0.042	 0.039	  7560	  5742	  7048	  8131	  8131	   03:30
  55	-0.031	-0.021	-0.003	 0.007	 0.007	 0.040	 0.007	 0.030	 0.080	 0.092	 0.073	 0.071	 0.052	 0.048	 0.043	 0.045	  7302	  6166	  7536	  7297	  7536	   03:01
  56	 0.007	 0.000	-0.003	-0.013	 0.008	 0.008	 0.010	 0.004	 0.081	 0.075	 0.099	 0.076	 0.047	 0.042	 0.047	 0.047	  6358	  6565	  7001	  8369	  8369	   03:08
  57	 0.012	 0.006	-0.009	 0.029	 0.012	 0.006	 0.012	-0.026	 0.070	 0.099	 0.068	 0.079	 0.044	 0.045	 0.050	 0.039	  6816	  5708	  8855	  6929	  8855	   03:05
  58	 0.015	-0.010	 0.003	-0.009	-0.008	 0.010	-0.012	-0.041	 0.083	 0.072	 0.082	 0.082	 0.045	 0.038	 0.048	 0.045	  5790	  7034	  7597	  7929	  7929	   02:59
  59	-0.011	-0.002	-0.014	 0.008	-0.004	-0.013	-0.006	 0.006	 0.084	 0.078	 0.084	 0.087	 0.044	 0.045	 0.036	 0.045	  6700	  6460	  8143	  7209	  8143	   03:08
  60	 0.010	 0.015	 0.002	-0.008	 0.033	-0.025	-0.002	 0.005	 0.060	 0.085	 0.074	 0.071	 0.049	 0.039	 0.052	 0.052	  6991	  5432	  7641	  8219	  8219	   03:15
  61	-0.001	-0.028	-0.020	-0.003	 0.017	-0.007	 0.022	 0.014	 0.088	 0.069	 0.075	 0.079	 0.045	 0.048	 0.047	 0.041	  5566	  7265	  8226	  7281	  8226	   03:06
  62	-0.003	 0.011	 0.006	 0.017	 0.013	 0.014	 0.024	-0.005	 0.081	 0.074	 0.073	 0.087	 0.058	 0.050	 0.042	 0.045	  6636	  6261	  8139	  7111	  8139	   03:02
  63	-0.008	 0.011	 0.004	-0.010	-0.012	 0.018	 0.035	 0.011	 0.095	 0.080	 0.096	 0.098	 0.046	 0.040	 0.049	 0.042	  6764	  6341	  7420	  7902	  7902	   03:01
  64	 0.002	 0.001	 0.018	 0.003	 0.001	-0.018	-0.011	 0.001	 0.082	 0.085	 0.105	 0.090	 0.047	 0.040	 0.044	 0.043	  6806	  6405	  7021	  8264	  8264	   03:14
  65	 0.026	 0.003	 0.015	-0.020	-0.006	 0.015	 0.019	-0.001	 0.073	 0.092	 0.085	 0.085	 0.053	 0.044	 0.041	 0.043	  6526	  6246	  7083	  8436	  8436	   03:01
  66	-0.026	 0.022	 0.016	 0.033	 0.014	-0.020	-0.004	 0.005	 0.082	 0.071	 0.083	 0.068	 0.044	 0.052	 0.046	 0.048	  7377	  5770	  7522	  7635	  7635	   05:13
  67	 0.026	-0.003	-0.018	 0.006	 0.002	 0.017	 0.001	 0.022	 0.089	 0.086	 0.071	 0.087	 0.042	 0.044	 0.040	 0.044	  5869	  6997	  8646	  6913	  8646	   04:48
  68	-0.012	 0.001	 0.042	-0.025	-0.005	-0.011	 0.000	 0.002	 0.069	 0.072	 0.069	 0.078	 0.043	 0.043	 0.047	 0.042	  7113	  6066	  6494	  8737	  8737	   02:59
  69	-0.020	 0.020	-0.004	-0.028	-0.020	-0.005	-0.004	 0.004	 0.077	 0.105	 0.077	 0.076	 0.045	 0.045	 0.047	 0.049	  7829	  4745	  7274	  8413	  8413	   03:01
  70	 0.023	 0.023	 0.006	-0.016	 0.009	 0.001	-0.021	-0.016	 0.081	 0.084	 0.069	 0.083	 0.039	 0.047	 0.046	 0.048	  6434	  6081	  7826	  8021	  8021	   03:02
  71	 0.013	 0.011	 0.025	 0.002	 0.008	 0.031	-0.015	-0.012	 0.076	 0.074	 0.078	 0.086	 0.049	 0.049	 0.050	 0.044	  6598	  6559	  7310	  7767	  7767	   05:49
  72	 0.002	 0.035	 0.017	-0.002	 0.005	 0.008	 0.021	-0.020	 0.072	 0.078	 0.079	 0.074	 0.047	 0.045	 0.043	 0.040	  7236	  5409	  7329	  8409	  8409	   03:11
  73	 0.018	 0.018	 0.005	 0.018	 0.026	-0.001	-0.012	 0.002	 0.072	 0.078	 0.076	 0.083	 0.045	 0.050	 0.048	 0.044	  6642	  6215	  8135	  7308	  8135	   02:55
  74	-0.003	 0.018	-0.015	-0.019	-0.018	-0.005	 0.004	 0.055	 0.086	 0.088	 0.065	 0.082	 0.047	 0.046	 0.042	 0.044	  6960	  5881	  8056	  7569	  8056	   03:13
  75	 0.016	-0.017	-0.017	-0.038	 0.009	 0.019	 0.001	-0.015	 0.082	 0.086	 0.078	 0.097	 0.048	 0.045	 0.039	 0.044	  5872	  6769	  7900	  7776	  7900	   02:57
  76	-0.021	 0.012	 0.012	-0.021	 0.006	 0.011	-0.007	-0.021	 0.082	 0.095	 0.092	 0.088	 0.045	 0.047	 0.042	 0.047	  7520	  5374	  6942	  8469	  8469	   03:04
  77	-0.019	-0.013	-0.022	-0.011	 0.021	 0.007	 0.012	 0.003	 0.093	 0.076	 0.080	 0.083	 0.045	 0.046	 0.054	 0.046	  6220	  6535	  8026	  7426	  8026	   05:04
  78	 0.017	-0.011	 0.003	-0.014	-0.011	-0.006	 0.032	-0.017	 0.092	 0.081	 0.076	 0.088	 0.047	 0.049	 0.057	 0.050	  5553	  6805	  7866	  7840	  7866	   04:06
  79	-0.012	-0.001	 0.009	 0.015	 0.024	-0.006	 0.009	-0.003	 0.080	 0.073	 0.077	 0.081	 0.045	 0.049	 0.049	 0.051	  6650	  6343	  7807	  7402	  7807	   03:01
  80	 0.004	-0.017	-0.019	 0.023	-0.003	-0.009	-0.020	 0.028	 0.077	 0.072	 0.081	 0.090	 0.046	 0.042	 0.053	 0.051	  6230	  7142	  8507	  6481	  8507	   05:51
  81	-0.034	 0.013	 0.018	 0.011	-0.031	-0.011	-0.001	 0.024	 0.087	 0.094	 0.085	 0.080	 0.049	 0.043	 0.048	 0.042	  7927	  5436	  7184	  7885	  7927	   05:20
  82	 0.018	 0.002	 0.013	 0.006	-0.015	-0.014	-0.001	-0.035	 0.072	 0.089	 0.059	 0.061	 0.043	 0.043	 0.050	 0.042	  6357	  5984	  7902	  8056	  8056	   03:05
  83	-0.001	-0.018	 0.007	-0.017	 0.004	-0.013	 0.007	-0.033	 0.080	 0.075	 0.079	 0.075	 0.050	 0.041	 0.043	 0.044	  6026	  6622	  7313	  8339	  8339	   02:54
  84	 0.019	-0.004	-0.016	 0.011	 0.002	-0.010	 0.002	-0.006	 0.087	 0.079	 0.080	 0.082	 0.039	 0.048	 0.048	 0.046	  5808	  6881	  8429	  7192	  8429	   05:39
  85	 0.005	 0.006	-0.002	 0.026	 0.036	-0.004	 0.018	 0.010	 0.092	 0.089	 0.083	 0.099	 0.040	 0.044	 0.045	 0.041	  6444	  6455	  8674	  6924	  8674	   04:04
  86	 0.013	 0.005	-0.006	 0.030	-0.024	 0.003	 0.020	-0.024	 0.076	 0.073	 0.082	 0.089	 0.049	 0.047	 0.043	 0.043	  6410	  6666	  8504	  6750	  8504	   03:10
  87	-0.007	-0.017	-0.007	 0.021	 0.006	-0.019	 0.019	-0.001	 0.100	 0.077	 0.079	 0.078	 0.048	 0.044	 0.049	 0.045	  5782	  6977	  8321	  7202	  8321	   05:20
  88	-0.022	 0.001	-0.013	-0.012	-0.002	 0.012	-0.019	-0.002	 0.105	 0.066	 0.062	 0.088	 0.048	 0.043	 0.045	 0.043	  6115	  6803	  8357	  7061	  8357	   03:52
  89	-0.005	-0.005	 0.001	 0.025	-0.014	 0.003	-0.010	-0.030	 0.069	 0.081	 0.071	 0.074	 0.041	 0.047	 0.047	 0.046	  6905	  6226	  8139	  7058	  8139	   03:05
  90	 0.016	-0.013	 0.013	-0.016	-0.027	 0.012	-0.014	 0.017	 0.071	 0.090	 0.103	 0.093	 0.042	 0.044	 0.046	 0.045	  6844	  6729	  6680	  8229	  8229	   03:19
  91	-0.011	 0.025	 0.027	 0.018	 0.023	-0.008	-0.014	-0.011	 0.098	 0.083	 0.078	 0.085	 0.048	 0.042	 0.045	 0.040	  6903	  5973	  7758	  7822	  7822	   03:12
  92	-0.023	 0.017	-0.008	 0.016	-0.003	 0.024	-0.025	-0.013	 0.089	 0.063	 0.055	 0.089	 0.047	 0.044	 0.048	 0.054	  6805	  6405	  8775	  6251	  8775	   03:56
  93	 0.003	 0.021	 0.022	-0.011	-0.022	 0.001	-0.010	 0.001	 0.096	 0.075	 0.082	 0.091	 0.044	 0.043	 0.051	 0.050	  6532	  6434	  7225	  8068	  8068	   03:03
  94	 0.001	 0.016	-0.006	-0.015	-0.002	-0.022	-0.018	 0.014	 0.093	 0.087	 0.083	 0.075	 0.045	 0.041	 0.049	 0.053	  6577	  5997	  7508	  8222	  8222	   03:06
  95	-0.051	-0.006	-0.032	-0.024	 0.029	 0.031	-0.009	-0.007	 0.090	 0.081	 0.089	 0.075	 0.049	 0.040	 0.049	 0.049	  7224	  5654	  7522	  7872	  7872	   02:58
  96	-0.009	-0.006	 0.012	-0.003	-0.040	-0.014	-0.009	 0.003	 0.079	 0.076	 0.072	 0.093	 0.052	 0.044	 0.047	 0.040	  6799	  6505	  7691	  7384	  7691	   03:04
  97	 0.024	-0.005	 0.014	-0.009	-0.012	 0.025	-0.005	-0.016	 0.092	 0.065	 0.087	 0.077	 0.042	 0.043	 0.043	 0.044	  5530	  7539	  7114	  8262	  8262	   05:28
  98	-0.019	 0.009	-0.021	-0.007	-0.026	 0.002	-0.012	 0.018	 0.089	 0.096	 0.068	 0.054	 0.040	 0.047	 0.039	 0.049	  7157	  5550	  7748	  7924	  7924	   03:01
  99	 0.042	-0.007	 0.008	 0.008	-0.019	 0.038	 0.011	-0.009	 0.076	 0.073	 0.073	 0.104	 0.051	 0.051	 0.047	 0.041	  5675	  7530	  8280	  6764	  8280	   03:01
 100	-0.015	 0.002	 0.014	-0.039	-0.002	 0.022	 0.026	 0.009	 0.064	 0.085	 0.093	 0.077	 0.051	 0.037	 0.034	 0.051	  7617	  5567	  6166	  9034	  9034	   03:03
