 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 160	-0.050	 0.013	 0.018	 0.024	-0.029	 0.029	 0.052	 0.018	 0.136	 0.127	 0.145	 0.143	 0.050	 0.042	 0.044	 0.043	  8102	  5711	  7322	  7397	  8102	   02:40
 161	-0.037	 0.027	-0.015	-0.035	-0.020	-0.007	-0.042	 0.053	 0.146	 0.138	 0.123	 0.132	 0.043	 0.051	 0.048	 0.047	  7603	  5328	  7433	  7995	  7995	   02:33
 162	-0.011	 0.019	-0.014	-0.047	 0.033	-0.011	-0.006	 0.016	 0.126	 0.123	 0.128	 0.124	 0.047	 0.046	 0.036	 0.046	  6934	  5640	  7186	  8691	  8691	   02:28
 163	 0.025	 0.023	-0.001	 0.027	 0.011	-0.021	-0.033	-0.002	 0.130	 0.142	 0.126	 0.137	 0.044	 0.049	 0.042	 0.049	  6646	  6139	  8557	  7042	  8557	   02:32
 164	-0.003	-0.021	 0.007	-0.064	-0.007	 0.057	 0.027	-0.010	 0.125	 0.124	 0.122	 0.121	 0.039	 0.045	 0.038	 0.041	  6337	  6712	  6390	  9103	  9103	   02:33
 165	 0.020	-0.002	 0.032	 0.051	 0.031	-0.040	-0.010	 0.012	 0.122	 0.107	 0.127	 0.135	 0.050	 0.037	 0.044	 0.048	  5964	  7299	  8167	  7099	  8167	   02:27
 166	 0.015	-0.008	 0.028	-0.027	 0.001	-0.038	 0.016	 0.038	 0.108	 0.130	 0.137	 0.120	 0.043	 0.045	 0.044	 0.040	  6775	  6353	  6264	  9180	  9180	   02:31
 167	-0.029	 0.011	 0.023	-0.017	-0.015	 0.054	 0.015	-0.005	 0.134	 0.138	 0.141	 0.124	 0.044	 0.047	 0.046	 0.040	  7649	  5680	  6376	  8741	  8741	   02:34
 168	 0.018	 0.004	-0.009	-0.039	 0.011	-0.028	 0.029	-0.017	 0.128	 0.118	 0.122	 0.125	 0.043	 0.044	 0.050	 0.049	  5737	  6403	  7601	  8523	  8523	   02:32
 169	 0.004	-0.017	-0.017	-0.002	 0.000	 0.037	 0.063	 0.030	 0.118	 0.128	 0.143	 0.131	 0.040	 0.040	 0.054	 0.048	  6574	  6611	  7646	  7577	  7646	   02:31
 170	-0.046	 0.008	 0.058	-0.017	-0.052	-0.020	 0.018	 0.018	 0.132	 0.138	 0.123	 0.117	 0.047	 0.043	 0.046	 0.044	  8170	  5270	  5853	  9197	  9197	   02:43
 171	-0.004	-0.030	 0.022	-0.016	-0.028	 0.014	-0.022	 0.041	 0.127	 0.151	 0.128	 0.130	 0.046	 0.046	 0.039	 0.033	  6960	  6574	  6845	  8249	  8249	   02:35
 172	 0.004	-0.038	 0.040	-0.030	-0.026	 0.018	-0.006	-0.056	 0.122	 0.113	 0.129	 0.134	 0.038	 0.044	 0.049	 0.049	  5868	  7493	  6405	  8668	  8668	   02:35
 173	-0.023	-0.046	 0.021	-0.003	-0.009	 0.035	 0.027	-0.013	 0.132	 0.144	 0.115	 0.141	 0.040	 0.039	 0.048	 0.049	  6625	  6774	  7624	  7433	  7624	   02:25
 174	-0.030	 0.007	 0.026	 0.025	 0.009	 0.017	-0.021	 0.007	 0.135	 0.131	 0.139	 0.128	 0.046	 0.043	 0.040	 0.042	  7493	  6050	  7227	  7772	  7772	   02:29
 175	-0.002	-0.001	-0.033	-0.043	-0.019	 0.058	 0.022	 0.031	 0.136	 0.123	 0.131	 0.132	 0.042	 0.047	 0.041	 0.039	  6420	  6639	  7545	  7869	  7869	   02:31
 176	-0.092	 0.038	-0.035	 0.034	 0.016	 0.068	 0.001	-0.014	 0.124	 0.109	 0.140	 0.130	 0.037	 0.042	 0.044	 0.042	  9028	  4970	  8332	  6379	  9028	   02:37
 177	 0.059	-0.033	-0.032	 0.014	 0.004	 0.024	-0.023	-0.024	 0.117	 0.131	 0.145	 0.124	 0.038	 0.052	 0.049	 0.047	  5037	  7818	  8272	  7178	  8272	   02:39
 178	-0.005	-0.001	-0.019	-0.028	 0.078	 0.008	 0.038	-0.029	 0.120	 0.119	 0.148	 0.137	 0.045	 0.037	 0.045	 0.047	  6404	  5995	  7595	  8436	  8436	   02:27
 179	-0.004	-0.009	-0.025	 0.032	 0.045	-0.056	 0.049	 0.028	 0.132	 0.131	 0.142	 0.129	 0.040	 0.053	 0.045	 0.044	  6239	  6471	  8625	  7146	  8625	   02:32
 180	 0.035	 0.040	-0.075	-0.053	-0.003	 0.016	-0.032	-0.033	 0.135	 0.130	 0.122	 0.118	 0.047	 0.043	 0.047	 0.039	  5871	  5666	  8737	  8097	  8737	   02:36
 181	 0.016	-0.022	-0.015	 0.018	 0.050	-0.087	-0.014	-0.082	 0.133	 0.138	 0.132	 0.121	 0.046	 0.053	 0.038	 0.039	  5523	  6459	  8682	  7792	  8682	   02:59
 182	-0.003	-0.068	-0.002	-0.012	-0.047	-0.039	 0.030	 0.015	 0.125	 0.137	 0.122	 0.129	 0.052	 0.051	 0.042	 0.036	  5806	  7294	  7632	  7699	  7699	   02:52
 183	 0.028	 0.063	 0.007	-0.028	-0.059	 0.091	-0.040	 0.025	 0.119	 0.133	 0.117	 0.135	 0.042	 0.041	 0.053	 0.038	  7669	  5626	  7262	  7956	  7956	   02:52
 184	 0.001	 0.071	-0.027	 0.020	 0.047	-0.042	-0.025	 0.077	 0.115	 0.141	 0.136	 0.132	 0.046	 0.050	 0.048	 0.053	  8158	  4627	  8485	  7246	  8485	   02:44
 185	 0.067	 0.013	-0.001	 0.019	-0.002	-0.022	-0.003	-0.037	 0.144	 0.126	 0.125	 0.129	 0.046	 0.050	 0.046	 0.044	  4757	  7361	  8647	  7516	  8647	   02:50
 186	-0.028	-0.041	 0.027	 0.004	-0.037	 0.032	 0.013	 0.025	 0.121	 0.128	 0.124	 0.145	 0.048	 0.043	 0.036	 0.042	  7195	  7011	  7180	  7268	  7268	   02:37
 187	 0.077	 0.031	-0.003	-0.038	-0.013	 0.023	 0.016	-0.038	 0.130	 0.133	 0.132	 0.133	 0.047	 0.042	 0.047	 0.045	  5291	  6606	  7645	  8813	  8813	   02:41
 188	-0.032	 0.011	 0.037	 0.037	 0.014	-0.017	-0.010	 0.029	 0.141	 0.143	 0.141	 0.148	 0.044	 0.037	 0.045	 0.046	  7723	  5812	  7575	  7493	  7723	   02:29
 189	 0.012	-0.025	-0.023	-0.018	 0.014	-0.015	-0.012	-0.011	 0.128	 0.129	 0.126	 0.122	 0.049	 0.041	 0.043	 0.041	  5715	  6852	  7988	  7871	  7988	   02:27
 190	-0.008	-0.043	 0.009	-0.074	-0.040	-0.004	-0.050	 0.066	 0.127	 0.134	 0.126	 0.130	 0.047	 0.044	 0.044	 0.052	  6440	  6994	  6043	  8957	  8957	   03:10
 191	-0.059	 0.022	-0.036	 0.007	 0.016	-0.033	 0.002	-0.024	 0.142	 0.130	 0.136	 0.122	 0.049	 0.046	 0.046	 0.048	  7582	  4895	  8332	  7442	  8332	   02:30
 192	-0.042	 0.034	-0.013	-0.037	 0.010	-0.005	-0.024	-0.001	 0.118	 0.145	 0.136	 0.117	 0.037	 0.040	 0.048	 0.044	  8484	  4143	  6960	  8907	  8907	   02:31
 193	 0.037	 0.016	 0.025	 0.023	-0.038	 0.003	-0.023	 0.014	 0.134	 0.119	 0.138	 0.144	 0.050	 0.043	 0.043	 0.047	  6078	  7225	  7661	  7445	  7661	   02:31
 194	-0.007	 0.035	 0.035	-0.014	 0.004	 0.025	-0.062	 0.024	 0.136	 0.122	 0.138	 0.137	 0.048	 0.036	 0.043	 0.043	  7370	  6062	  6699	  8481	  8481	   02:31
 195	 0.048	 0.025	-0.020	 0.006	 0.009	 0.015	-0.029	 0.065	 0.121	 0.120	 0.148	 0.135	 0.042	 0.048	 0.047	 0.046	  6228	  6959	  7851	  7437	  7851	   02:29
 196	-0.062	 0.036	-0.009	-0.006	 0.029	-0.050	 0.044	-0.003	 0.136	 0.121	 0.147	 0.118	 0.049	 0.044	 0.039	 0.041	  7932	  4661	  7272	  8623	  8623	   02:31
 197	 0.019	 0.018	-0.008	 0.043	 0.007	 0.036	 0.008	 0.008	 0.156	 0.134	 0.140	 0.128	 0.048	 0.041	 0.046	 0.050	  6050	  6880	  8435	  6962	  8435	   02:33
 198	 0.014	-0.021	-0.021	 0.012	 0.024	-0.002	 0.040	 0.041	 0.121	 0.129	 0.135	 0.122	 0.050	 0.048	 0.041	 0.049	  6052	  6889	  8031	  7375	  8031	   02:29
 199	-0.027	 0.009	-0.040	 0.045	-0.040	 0.020	-0.041	-0.054	 0.142	 0.124	 0.124	 0.143	 0.047	 0.051	 0.048	 0.046	  6851	  6396	  9540	  5491	  9540	   02:35
 200	 0.002	 0.039	 0.012	 0.041	-0.030	-0.006	-0.015	-0.045	 0.144	 0.117	 0.132	 0.126	 0.045	 0.047	 0.043	 0.046	  6652	  6219	  8173	  7317	  8173	   02:29
