 IND	    DX_1	    DX_2	    DX_3	    DX_4	    DY_1	    DY_2	    DY_3	    DY_4	    JEU1	    JEU2	    JEU3	    JEU4	    INT1	    INT2	    INT3	    INT4	      F1	      F2	      F3	      F4	     FIT	      TIME
 367	   0.078	   0.018	  -0.084	  -0.006	   0.058	   0.009	   0.078	   0.022	   0.131	   0.112	   0.134	   0.121	   0.054	   0.044	   0.042	   0.047	    4231	    7188	    9809	    7080	    9809	     04:38
 368	   0.041	   0.022	   0.032	  -0.021	   0.027	   0.046	  -0.002	  -0.052	   0.131	   0.127	   0.148	   0.123	   0.051	   0.050	   0.043	   0.041	    6033	    6609	    6300	    9413	    9413	     05:10
 369	  -0.026	  -0.001	  -0.019	  -0.021	  -0.010	  -0.045	   0.016	  -0.008	   0.128	   0.130	   0.133	   0.120	   0.043	   0.045	   0.045	   0.044	    6915	    5658	    7591	    8262	    8262	     03:43
 370	   0.114	   0.023	   0.007	   0.026	  -0.022	   0.008	   0.035	  -0.018	   0.120	   0.129	   0.113	   0.117	   0.045	   0.044	   0.043	   0.048	    4567	    7408	    8792	    7610	    8792	     04:01
 371	  -0.024	  -0.010	  -0.007	  -0.055	  -0.024	  -0.066	   0.037	  -0.051	   0.118	   0.142	   0.131	   0.148	   0.050	   0.041	   0.045	   0.049	    7017	    5203	    7497	    8583	    8583	     03:49
 372	  -0.018	  -0.035	   0.029	  -0.011	   0.010	  -0.048	   0.022	  -0.008	   0.123	   0.139	   0.126	   0.120	   0.041	   0.040	   0.045	   0.040	    6655	    6285	    6859	    8738	    8738	     04:07
 373	  -0.048	  -0.013	   0.020	   0.004	   0.002	   0.035	  -0.033	  -0.041	   0.116	   0.136	   0.129	   0.123	   0.042	   0.048	   0.046	   0.047	    7898	    5622	    7012	    7898	    7898	     04:01
 374	  -0.052	  -0.009	   0.027	   0.045	   0.021	  -0.022	   0.031	  -0.002	   0.132	   0.153	   0.135	   0.128	   0.041	   0.041	   0.048	   0.046	    7982	    5305	    7677	    7507	    7982	     04:12
 375	  -0.065	  -0.009	  -0.026	   0.037	   0.017	   0.016	  -0.014	   0.004	   0.122	   0.121	   0.123	   0.129	   0.047	   0.041	   0.051	   0.051	    7787	    5723	    8676	    6157	    8676	     04:05
 376	  -0.023	  -0.014	   0.024	   0.024	   0.022	  -0.006	   0.037	   0.024	   0.145	   0.129	   0.133	   0.129	   0.040	   0.056	   0.042	   0.043	    6597	    6708	    7427	    7685	    7685	     03:53
 377	   0.023	   0.023	  -0.071	   0.045	  -0.017	   0.023	   0.009	   0.038	   0.114	   0.131	   0.141	   0.123	   0.038	   0.047	   0.046	   0.048	    6896	    6138	    9454	    5942	    9454	     04:09
 378	  -0.015	  -0.019	   0.008	   0.014	   0.038	   0.026	   0.036	   0.041	   0.137	   0.137	   0.147	   0.120	   0.051	   0.043	   0.050	   0.045	    6667	    6553	    7056	    8058	    8058	     03:59
 379	   0.016	   0.018	  -0.010	   0.036	   0.009	   0.009	  -0.038	  -0.048	   0.142	   0.136	   0.152	   0.143	   0.050	   0.052	   0.044	   0.047	    6362	    6531	    8410	    6961	    8410	     03:54
 380	   0.066	   0.015	  -0.032	   0.039	  -0.041	  -0.002	  -0.001	  -0.023	   0.123	   0.144	   0.131	   0.150	   0.043	   0.043	   0.047	   0.042	    5788	    6815	    9714	    6109	    9714	     04:05
 381	  -0.001	   0.029	   0.030	   0.029	  -0.024	   0.024	  -0.034	   0.032	   0.137	   0.143	   0.126	   0.139	   0.041	   0.040	   0.044	   0.050	    7555	    5958	    7685	    7327	    7685	     03:51
 382	   0.001	   0.043	  -0.004	  -0.015	  -0.030	  -0.057	   0.078	  -0.008	   0.110	   0.146	   0.133	   0.127	   0.048	   0.043	   0.046	   0.048	    7721	    4392	    7848	    8484	    8484	     03:49
 383	  -0.032	  -0.011	  -0.036	   0.088	  -0.046	   0.024	   0.016	  -0.012	   0.128	   0.139	   0.127	   0.143	   0.051	   0.045	   0.038	   0.044	    7497	    6323	    9947	    4734	    9947	     04:01
 384	  -0.006	   0.038	  -0.003	  -0.002	   0.022	  -0.010	  -0.034	   0.033	   0.139	   0.142	   0.121	   0.096	   0.047	   0.048	   0.049	   0.048	    7257	    5240	    7360	    8473	    8473	     03:57
 385	   0.083	  -0.019	  -0.017	   0.024	   0.074	   0.019	   0.031	  -0.011	   0.119	   0.119	   0.142	   0.126	   0.043	   0.039	   0.043	   0.047	    4466	    8036	    8515	    7444	    8515	     03:57
 386	  -0.030	  -0.043	  -0.036	   0.010	  -0.006	  -0.010	  -0.025	  -0.028	   0.142	   0.128	   0.142	   0.133	   0.042	   0.046	   0.046	   0.038	    6117	    7070	    8379	    6923	    8379	     03:51
 387	   0.009	   0.010	  -0.001	  -0.020	  -0.001	   0.002	   0.027	  -0.024	   0.124	   0.106	   0.152	   0.131	   0.045	   0.043	   0.052	   0.044	    6225	    6600	    6990	    8503	    8503	     03:55
 388	  -0.011	   0.050	   0.033	  -0.003	  -0.015	   0.025	  -0.017	   0.023	   0.113	   0.117	   0.139	   0.135	   0.046	   0.039	   0.040	   0.042	    8178	    5359	    6660	    8376	    8376	     03:53
 389	  -0.000	  -0.037	  -0.005	   0.014	   0.008	   0.117	   0.044	  -0.002	   0.146	   0.128	   0.126	   0.157	   0.044	   0.041	   0.038	   0.043	    5861	    8055	    8442	    6350	    8442	     05:24
 390	   0.026	   0.020	  -0.001	   0.075	  -0.056	   0.037	   0.012	   0.027	   0.128	   0.121	   0.134	   0.128	   0.044	   0.046	   0.051	   0.045	    6762	    7006	    8619	    6087	    8619	     03:54
 391	  -0.002	   0.015	  -0.038	   0.039	  -0.014	   0.046	  -0.046	   0.013	   0.116	   0.124	   0.132	   0.138	   0.048	   0.038	   0.051	   0.050	    7232	    6325	    8983	    5853	    8983	     04:01
 392	  -0.017	   0.019	   0.006	  -0.016	   0.018	  -0.014	   0.030	   0.053	   0.135	   0.122	   0.125	   0.154	   0.047	   0.052	   0.048	   0.044	    6994	    6026	    7754	    7591	    7754	     04:11
 393	   0.043	  -0.017	   0.006	  -0.010	  -0.028	   0.036	   0.027	  -0.035	   0.118	   0.132	   0.118	   0.135	   0.045	   0.042	   0.048	   0.046	    5653	    7087	    7942	    7697	    7942	     04:07
 394	   0.036	   0.057	   0.028	   0.046	   0.029	  -0.008	  -0.020	  -0.024	   0.109	   0.123	   0.135	   0.138	   0.044	   0.048	   0.048	   0.040	    7192	    5663	    8144	    7409	    8144	     04:16
 395	   0.014	  -0.029	   0.015	  -0.014	   0.006	  -0.026	   0.089	   0.041	   0.130	   0.121	   0.130	   0.108	   0.045	   0.048	   0.043	   0.048	    5551	    7165	    6919	    8809	    8809	     04:16
 396	  -0.019	   0.002	   0.014	  -0.010	   0.031	  -0.007	   0.036	   0.016	   0.129	   0.152	   0.145	   0.141	   0.051	   0.043	   0.041	   0.043	    7459	    5448	    7133	    8365	    8365	     04:14
 397	   0.035	   0.021	  -0.008	   0.020	   0.021	   0.010	   0.010	  -0.036	   0.127	   0.123	   0.121	   0.130	   0.045	   0.043	   0.042	   0.042	    5941	    6547	    8718	    7226	    8718	     03:59
 398	  -0.056	  -0.007	  -0.048	  -0.004	  -0.019	  -0.034	  -0.015	   0.002	   0.140	   0.141	   0.144	   0.138	   0.039	   0.051	   0.048	   0.041	    7481	    5489	    8353	    7112	    8353	     03:53
 399	   0.010	  -0.020	   0.003	   0.010	   0.044	   0.015	   0.026	   0.006	   0.114	   0.146	   0.119	   0.118	   0.048	   0.049	   0.048	   0.050	    6527	    6164	    7847	    7684	    7847	     03:47
 400	  -0.045	  -0.000	   0.006	  -0.036	  -0.026	   0.011	   0.014	  -0.002	   0.113	   0.137	   0.129	   0.120	   0.042	   0.045	   0.044	   0.046	    8125	    5025	    6530	    8743	    8743	     03:49
 401	  -0.002	  -0.038	  -0.023	   0.000	   0.063	   0.003	  -0.025	  -0.014	   0.125	   0.132	   0.144	   0.108	   0.054	   0.049	   0.047	   0.050	    5975	    6718	    7541	    7975	    7975	     03:43
 402	   0.023	   0.008	   0.022	  -0.065	   0.032	   0.020	   0.001	  -0.013	   0.136	   0.139	   0.120	   0.129	   0.044	   0.044	   0.046	   0.040	    6125	    6155	    6617	    9526	    9526	     04:01
 403	  -0.039	   0.000	  -0.002	   0.014	   0.033	   0.001	   0.027	  -0.006	   0.128	   0.139	   0.130	   0.119	   0.037	   0.045	   0.044	   0.040	    7530	    5404	    7768	    7802	    7802	     03:49
 404	   0.065	  -0.007	  -0.004	  -0.002	  -0.054	  -0.048	  -0.042	  -0.021	   0.125	   0.123	   0.128	   0.137	   0.042	   0.047	   0.048	   0.051	    5020	    7596	    8152	    7548	    8152	     03:59
 405	  -0.022	  -0.034	   0.035	  -0.006	   0.002	  -0.003	   0.029	  -0.046	   0.133	   0.150	   0.122	   0.116	   0.047	   0.043	   0.046	   0.045	    6665	    6097	    6867	    8713	    8713	     03:57
 406	  -0.051	  -0.005	  -0.036	   0.037	   0.037	  -0.004	  -0.034	   0.019	   0.140	   0.113	   0.143	   0.138	   0.050	   0.048	   0.039	   0.045	    7059	    6443	    8718	    6252	    8718	     03:48
 407	   0.015	  -0.038	   0.027	  -0.029	  -0.033	  -0.006	   0.050	  -0.028	   0.149	   0.149	   0.127	   0.127	   0.049	   0.049	   0.041	   0.044	    5502	    6984	    6959	    8901	    8901	     03:55
 408	   0.034	   0.010	  -0.036	  -0.013	   0.024	   0.004	  -0.058	   0.020	   0.141	   0.130	   0.129	   0.112	   0.049	   0.046	   0.040	   0.040	    5751	    6835	    8088	    7827	    8088	     04:12
 409	  -0.017	   0.004	  -0.011	  -0.011	  -0.002	   0.026	  -0.034	  -0.018	   0.122	   0.123	   0.110	   0.138	   0.042	   0.042	   0.043	   0.044	    7039	    6098	    8238	    7115	    8238	     03:56
 410	   0.033	   0.033	  -0.027	  -0.006	  -0.043	   0.023	   0.019	  -0.086	   0.127	   0.147	   0.118	   0.139	   0.039	   0.046	   0.042	   0.041	    6431	    5541	    9117	    7500	    9117	     04:05
 411	   0.023	   0.043	  -0.006	   0.075	   0.043	   0.039	  -0.011	  -0.034	   0.135	   0.124	   0.114	   0.119	   0.040	   0.044	   0.044	   0.046	    6534	    6280	    9496	    6163	    9496	     04:11
 412	  -0.001	   0.019	   0.041	   0.006	   0.036	   0.043	  -0.066	   0.027	   0.129	   0.136	   0.140	   0.138	   0.040	   0.050	   0.037	   0.047	    7501	    6218	    6885	    8033	    8033	     04:12
 413	   0.031	  -0.033	   0.016	  -0.015	   0.031	   0.045	  -0.016	  -0.033	   0.129	   0.127	   0.133	   0.129	   0.043	   0.050	   0.040	   0.036	    5379	    7674	    7173	    8284	    8284	     03:59
 414	  -0.003	  -0.009	   0.004	   0.013	   0.012	  -0.041	  -0.005	   0.037	   0.115	   0.134	   0.135	   0.111	   0.050	   0.040	   0.051	   0.051	    6894	    6116	    7288	    8117	    8117	     03:51
 415	  -0.029	  -0.002	   0.016	   0.023	   0.021	  -0.005	  -0.052	  -0.001	   0.133	   0.124	   0.137	   0.143	   0.049	   0.047	   0.048	   0.052	    7138	    6358	    7743	    7139	    7743	     03:53
 416	   0.017	  -0.001	   0.066	  -0.009	   0.022	  -0.023	   0.043	   0.064	   0.144	   0.144	   0.136	   0.124	   0.048	   0.042	   0.045	   0.042	    6374	    6716	    6023	    9427	    9427	     03:59
 417	  -0.060	   0.023	   0.007	  -0.074	  -0.044	   0.064	  -0.009	   0.040	   0.119	   0.116	   0.138	   0.123	   0.042	   0.041	   0.050	   0.046	    8645	    5106	    5425	    9272	    9272	     03:48
 418	  -0.012	  -0.013	   0.034	   0.036	   0.031	   0.006	  -0.014	  -0.004	   0.134	   0.124	   0.124	   0.120	   0.051	   0.042	   0.044	   0.053	    6478	    6802	    7528	    7541	    7541	     03:51
 419	   0.011	   0.123	   0.006	  -0.031	  -0.029	   0.047	   0.063	   0.060	   0.127	   0.119	   0.115	   0.145	   0.047	   0.046	   0.050	   0.048	    8346	    4036	    7838	    8138	    8346	     04:01
 420	   0.004	  -0.047	   0.049	  -0.044	   0.048	  -0.009	  -0.008	   0.043	   0.132	   0.149	   0.136	   0.135	   0.050	   0.042	   0.048	   0.047	    6168	    6941	    5915	    9366	    9366	     03:57
 421	  -0.002	   0.025	  -0.008	   0.044	   0.009	   0.063	  -0.008	   0.027	   0.133	   0.121	   0.128	   0.129	   0.046	   0.046	   0.052	   0.049	    7021	    6471	    8383	    6445	    8383	     03:54
 422	   0.023	  -0.026	   0.029	   0.033	  -0.007	  -0.034	   0.053	   0.032	   0.132	   0.111	   0.122	   0.124	   0.048	   0.043	   0.038	   0.047	    5375	    7765	    7820	    7576	    7820	     03:53
 423	  -0.048	   0.028	   0.061	  -0.027	  -0.027	  -0.013	  -0.016	   0.014	   0.153	   0.145	   0.120	   0.141	   0.049	   0.051	   0.042	   0.051	    8027	    5061	    6275	    8919	    8919	     03:58
 424	   0.036	  -0.022	   0.034	  -0.002	  -0.000	  -0.039	   0.067	   0.009	   0.121	   0.143	   0.126	   0.132	   0.047	   0.044	   0.044	   0.046	    5810	    6771	    7413	    8435	    8435	     03:51
 425	   0.018	   0.016	   0.028	   0.033	   0.011	   0.045	   0.015	  -0.047	   0.096	   0.140	   0.130	   0.130	   0.041	   0.046	   0.058	   0.045	    7447	    5644	    7646	    7594	    7646	     03:48
 426	  -0.016	  -0.005	  -0.012	   0.027	   0.071	  -0.050	  -0.008	  -0.022	   0.121	   0.121	   0.125	   0.128	   0.047	   0.045	   0.043	   0.051	    6590	    6039	    8717	    7062	    8717	     03:45
 427	  -0.050	   0.026	  -0.063	   0.025	   0.070	   0.049	   0.050	   0.004	   0.126	   0.137	   0.136	   0.128	   0.048	   0.048	   0.051	   0.049	    7900	    4554	    9230	    6457	    9230	     03:53
 428	  -0.010	  -0.020	  -0.017	   0.034	   0.012	  -0.017	   0.026	  -0.024	   0.129	   0.113	   0.125	   0.122	   0.040	   0.045	   0.037	   0.041	    6052	    6988	    8683	    6809	    8683	     03:39
 429	  -0.030	  -0.038	   0.014	  -0.013	   0.012	   0.011	   0.009	   0.012	   0.134	   0.146	   0.118	   0.129	   0.045	   0.045	   0.043	   0.046	    6827	    6389	    7297	    7905	    7905	     03:27
 430	  -0.027	   0.015	   0.034	   0.049	  -0.038	   0.011	  -0.010	  -0.022	   0.118	   0.127	   0.110	   0.133	   0.037	   0.042	   0.045	   0.043	    7914	    5835	    8121	    6727	    8121	     03:35
 431	  -0.067	   0.061	   0.035	   0.027	  -0.002	   0.030	   0.031	  -0.004	   0.127	   0.128	   0.133	   0.122	   0.042	   0.045	   0.040	   0.049	    9313	    4125	    6943	    8081	    9313	     03:53
 432	   0.014	   0.060	   0.058	  -0.041	  -0.038	   0.019	  -0.010	   0.009	   0.120	   0.131	   0.163	   0.138	   0.042	   0.040	   0.040	   0.044	    8074	    5294	    5145	   10037	   10037	     03:41
 433	  -0.028	   0.023	  -0.067	  -0.050	  -0.039	  -0.043	   0.029	   0.039	   0.130	   0.106	   0.131	   0.122	   0.043	   0.043	   0.046	   0.037	    6799	    5695	    8146	    8003	    8146	     03:31
 434	  -0.007	   0.013	   0.012	  -0.026	   0.084	   0.005	  -0.028	  -0.010	   0.122	   0.117	   0.123	   0.128	   0.043	   0.043	   0.040	   0.043	    6838	    5852	    7405	    8547	    8547	     03:35
 435	   0.045	   0.050	  -0.007	   0.036	   0.030	  -0.047	  -0.051	  -0.026	   0.139	   0.121	   0.117	   0.121	   0.053	   0.050	   0.042	   0.048	    5936	    6294	    9000	    7116	    9000	     03:57
 436	   0.016	  -0.063	  -0.009	   0.000	   0.008	  -0.053	   0.000	   0.026	   0.132	   0.127	   0.113	   0.118	   0.045	   0.050	   0.047	   0.057	    4856	    7877	    8102	    7405	    8102	     03:37
 437	  -0.002	  -0.059	  -0.012	   0.044	   0.030	  -0.041	   0.027	   0.025	   0.133	   0.128	   0.152	   0.119	   0.044	   0.045	   0.038	   0.048	    5557	    7778	    7969	    7249	    7969	     03:49
 438	   0.062	   0.031	  -0.026	   0.047	  -0.020	   0.009	   0.010	   0.033	   0.123	   0.115	   0.126	   0.125	   0.050	   0.043	   0.041	   0.046	    5720	    7108	    9171	    6408	    9171	     03:41
 439	  -0.061	  -0.027	   0.029	   0.001	   0.013	   0.041	   0.044	  -0.016	   0.134	   0.123	   0.155	   0.149	   0.041	   0.045	   0.050	   0.049	    7507	    6471	    6554	    7922	    7922	     03:45
 440	   0.016	   0.041	   0.063	  -0.029	   0.032	  -0.023	  -0.016	  -0.027	   0.127	   0.130	   0.119	   0.129	   0.047	   0.051	   0.045	   0.042	    6946	    5491	    6387	    9521	    9521	     03:37
 441	   0.094	   0.015	  -0.047	   0.012	   0.015	   0.060	   0.006	  -0.033	   0.137	   0.137	   0.143	   0.114	   0.048	   0.045	   0.046	   0.046	    4581	    7396	    8730	    7618	    8730	     04:01
 442	  -0.033	   0.012	   0.020	  -0.024	  -0.003	   0.081	  -0.049	   0.008	   0.114	   0.138	   0.131	   0.122	   0.051	   0.046	   0.048	   0.045	    8192	    5404	    6400	    8403	    8403	     03:53
 443	   0.030	   0.033	   0.030	  -0.036	  -0.003	   0.002	  -0.048	  -0.005	   0.121	   0.137	   0.125	   0.136	   0.045	   0.048	   0.040	   0.051	    6912	    5836	    6789	    8826	    8826	     03:37
 444	  -0.029	   0.033	   0.010	  -0.035	  -0.031	  -0.017	  -0.051	  -0.001	   0.137	   0.120	   0.147	   0.130	   0.044	   0.042	   0.046	   0.043	    7538	    5512	    6486	    8946	    8946	     03:41
 445	   0.029	   0.010	  -0.005	  -0.002	   0.007	  -0.020	   0.025	   0.038	   0.138	   0.121	   0.128	   0.153	   0.049	   0.054	   0.052	   0.045	    5693	    6994	    8336	    7223	    8336	     03:31
 446	   0.007	   0.001	   0.011	   0.001	  -0.046	   0.053	  -0.017	   0.030	   0.138	   0.131	   0.141	   0.144	   0.048	   0.039	   0.047	   0.040	    6762	    6940	    7277	    7567	    7567	     03:35
 447	   0.031	   0.036	   0.003	   0.043	   0.006	   0.037	  -0.037	   0.006	   0.137	   0.139	   0.129	   0.130	   0.048	   0.044	   0.045	   0.050	    6681	    6348	    8429	    6885	    8429	     03:35
 448	  -0.004	  -0.012	  -0.063	   0.042	   0.040	   0.030	  -0.025	   0.021	   0.134	   0.141	   0.115	   0.113	   0.040	   0.045	   0.045	   0.046	    6428	    6467	    9766	    5813	    9766	     03:53
 449	   0.028	   0.039	  -0.000	  -0.002	   0.038	   0.005	  -0.017	  -0.038	   0.109	   0.131	   0.139	   0.135	   0.043	   0.048	   0.046	   0.049	    7013	    5453	    7796	    8062	    8062	     03:29
 450	  -0.029	   0.023	  -0.016	  -0.011	  -0.050	   0.019	   0.036	  -0.052	   0.134	   0.130	   0.118	   0.138	   0.045	   0.042	   0.045	   0.046	    7320	    5307	    8418	    7403	    8418	     03:31
 451	  -0.043	  -0.017	  -0.003	   0.020	   0.028	   0.001	   0.014	   0.057	   0.135	   0.118	   0.127	   0.133	   0.049	   0.039	   0.053	   0.050	    6978	    6517	    7932	    7014	    7932	     03:29
 452	  -0.021	  -0.009	   0.028	  -0.010	   0.051	  -0.010	  -0.033	  -0.020	   0.143	   0.141	   0.116	   0.115	   0.048	   0.039	   0.033	   0.045	    6736	    6014	    7212	    8626	    8626	     03:35
 453	   0.031	   0.006	   0.020	   0.032	  -0.014	   0.005	  -0.065	  -0.048	   0.139	   0.135	   0.135	   0.121	   0.041	   0.036	   0.045	   0.050	    6020	    7035	    7764	    7695	    7764	     03:31
 454	   0.024	   0.001	  -0.005	  -0.010	   0.010	   0.016	  -0.008	  -0.007	   0.118	   0.126	   0.122	   0.145	   0.043	   0.047	   0.050	   0.052	    6223	    6637	    8124	    7276	    8124	     03:35
 455	  -0.034	  -0.042	  -0.008	  -0.040	   0.047	  -0.000	   0.033	   0.067	   0.130	   0.142	   0.111	   0.139	   0.044	   0.044	   0.046	   0.048	    6723	    6302	    7609	    7782	    7782	     03:39
 456	  -0.038	   0.048	  -0.017	  -0.047	   0.028	  -0.004	   0.021	  -0.091	   0.134	   0.131	   0.127	   0.130	   0.051	   0.050	   0.044	   0.054	    7542	    4059	    7616	    8921	    8921	     03:47
 457	  -0.013	  -0.031	  -0.028	   0.023	  -0.005	  -0.046	  -0.049	  -0.050	   0.131	   0.140	   0.137	   0.128	   0.039	   0.043	   0.044	   0.046	    6357	    6553	    8620	    6957	    8620	     03:33
 458	   0.012	  -0.022	   0.011	  -0.067	   0.001	  -0.033	   0.010	   0.027	   0.137	   0.140	   0.139	   0.150	   0.043	   0.051	   0.047	   0.039	    5965	    6767	    6592	    9058	    9058	     03:39
 459	   0.021	  -0.017	   0.012	   0.019	  -0.046	  -0.003	   0.052	  -0.075	   0.128	   0.122	   0.153	   0.132	   0.039	   0.039	   0.049	   0.047	    5896	    7103	    7537	    8007	    8007	     03:31
 460	   0.004	  -0.050	   0.023	  -0.013	   0.034	  -0.047	  -0.026	   0.029	   0.124	   0.135	   0.132	   0.144	   0.039	   0.042	   0.044	   0.040	    5978	    7312	    7307	    8113	    8113	     03:39
 461	   0.010	  -0.075	  -0.075	  -0.030	  -0.028	   0.018	  -0.028	  -0.058	   0.132	   0.135	   0.126	   0.124	   0.040	   0.052	   0.039	   0.039	    4792	    7806	    8819	    6981	    8819	     03:31
 462	  -0.045	  -0.021	  -0.008	   0.003	   0.006	   0.004	  -0.011	  -0.002	   0.129	   0.136	   0.135	   0.128	   0.042	   0.049	   0.042	   0.041	    7359	    5984	    7602	    7532	    7602	     03:29
 463	  -0.003	   0.042	  -0.038	  -0.033	  -0.003	  -0.047	   0.012	  -0.054	   0.118	   0.105	   0.143	   0.119	   0.048	   0.047	   0.042	   0.041	    6702	    5255	    7762	    8609	    8609	     03:47
 464	  -0.010	  -0.037	   0.013	   0.016	   0.040	   0.018	   0.022	  -0.015	   0.136	   0.139	   0.131	   0.127	   0.043	   0.046	   0.049	   0.043	    6169	    6865	    7650	    7680	    7680	     03:31
 465	   0.016	   0.027	   0.023	  -0.028	   0.008	  -0.044	  -0.000	  -0.006	   0.118	   0.128	   0.144	   0.137	   0.048	   0.038	   0.042	   0.038	    6930	    5737	    6820	    9069	    9069	     03:35
 466	   0.024	   0.029	   0.028	   0.040	  -0.006	   0.023	  -0.047	  -0.008	   0.124	   0.139	   0.132	   0.107	   0.042	   0.051	   0.045	   0.047	    7064	    6051	    7321	    7936	    7936	     03:47
 467	  -0.037	  -0.019	   0.042	  -0.035	  -0.051	   0.001	  -0.018	  -0.048	   0.124	   0.106	   0.125	   0.138	   0.043	   0.039	   0.043	   0.051	    7040	    6677	    6254	    8547	    8547	     03:33
 468	   0.041	  -0.011	  -0.001	   0.046	   0.023	   0.032	   0.005	  -0.032	   0.120	   0.121	   0.127	   0.132	   0.042	   0.044	   0.044	   0.036	    5625	    7527	    8770	    6613	    8770	     03:41
 469	  -0.009	  -0.014	   0.011	  -0.023	   0.059	   0.087	   0.008	   0.005	   0.134	   0.122	   0.145	   0.150	   0.046	   0.053	   0.045	   0.046	    6440	    7062	    6966	    7905	    7905	     03:47
 470	  -0.019	  -0.022	  -0.022	  -0.009	  -0.015	  -0.062	   0.010	   0.001	   0.137	   0.138	   0.124	   0.159	   0.047	   0.043	   0.042	   0.045	    6373	    6391	    8786	    6929	    8786	     03:29
 471	  -0.049	  -0.032	  -0.045	  -0.002	  -0.000	  -0.013	   0.022	  -0.082	   0.132	   0.144	   0.140	   0.132	   0.046	   0.050	   0.043	   0.052	    6858	    5668	    8455	    7236	    8455	     03:33
 472	  -0.016	   0.001	  -0.027	   0.002	  -0.010	  -0.004	   0.051	  -0.002	   0.117	   0.128	   0.121	   0.128	   0.042	   0.042	   0.047	   0.052	    7012	    5674	    8525	    7131	    8525	     03:37
 473	   0.008	   0.018	   0.037	   0.038	   0.001	  -0.010	   0.001	  -0.029	   0.143	   0.117	   0.124	   0.120	   0.038	   0.044	   0.043	   0.043	    6246	    6755	    7703	    7787	    7787	     03:33
 474	  -0.013	   0.001	  -0.036	  -0.040	  -0.001	   0.057	  -0.040	  -0.025	   0.111	   0.136	   0.136	   0.138	   0.042	   0.048	   0.042	   0.045	    7357	    5719	    7625	    7734	    7734	     03:34
 475	  -0.001	  -0.042	   0.031	   0.004	  -0.010	   0.017	   0.003	  -0.005	   0.148	   0.137	   0.125	   0.134	   0.041	   0.043	   0.046	   0.034	    5780	    7488	    7377	    7912	    7912	     03:50
 476	  -0.008	   0.006	  -0.036	  -0.030	   0.002	   0.030	   0.053	  -0.012	   0.133	   0.129	   0.124	   0.124	   0.046	   0.047	   0.042	   0.041	    6432	    5864	    8173	    7927	    8173	     03:48
 477	   0.001	  -0.036	   0.049	  -0.012	   0.009	  -0.079	   0.006	  -0.047	   0.117	   0.119	   0.119	   0.138	   0.041	   0.049	   0.045	   0.046	    5873	    6917	    7097	    8507	    8507	     03:49
 478	  -0.056	   0.036	   0.018	  -0.013	  -0.073	  -0.016	   0.010	   0.020	   0.137	   0.131	   0.116	   0.120	   0.048	   0.049	   0.045	   0.052	    8444	    4730	    6944	    8208	    8444	     03:47
 479	  -0.008	   0.009	  -0.036	   0.048	   0.018	  -0.025	  -0.016	   0.024	   0.144	   0.130	   0.131	   0.132	   0.046	   0.041	   0.044	   0.044	    6521	    6456	    9352	    6196	    9352	     03:45
 480	   0.031	  -0.036	   0.060	  -0.022	  -0.092	  -0.027	  -0.018	   0.038	   0.127	   0.117	   0.112	   0.142	   0.050	   0.044	   0.047	   0.043	    5864	    7971	    6453	    8328	    8328	     03:51
 481	   0.006	  -0.016	   0.030	  -0.058	  -0.023	   0.011	   0.037	  -0.033	   0.140	   0.121	   0.122	   0.134	   0.044	   0.048	   0.045	   0.039	    5745	    6928	    6516	    9208	    9208	     03:43
 482	  -0.034	  -0.013	  -0.057	  -0.010	  -0.042	   0.009	  -0.031	  -0.041	   0.123	   0.143	   0.140	   0.117	   0.055	   0.040	   0.044	   0.046	    7236	    5483	    8154	    7385	    8154	     03:44
 483	   0.053	   0.029	   0.002	   0.022	   0.033	  -0.070	  -0.001	   0.025	   0.142	   0.124	   0.130	   0.122	   0.040	   0.050	   0.055	   0.046	    5356	    6921	    8307	    7873	    8307	     03:37
 484	  -0.010	   0.025	   0.038	   0.016	   0.027	  -0.027	  -0.007	  -0.032	   0.160	   0.124	   0.134	   0.136	   0.045	   0.049	   0.048	   0.044	    6399	    6294	    7465	    8155	    8155	     03:33
 485	   0.007	  -0.025	   0.028	  -0.024	  -0.046	  -0.050	   0.022	  -0.017	   0.125	   0.125	   0.120	   0.136	   0.041	   0.043	   0.046	   0.051	    6063	    6837	    7134	    8399	    8399	     03:39
 486	   0.008	   0.002	   0.021	  -0.006	   0.016	  -0.030	   0.044	  -0.046	   0.134	   0.112	   0.135	   0.145	   0.042	   0.044	   0.042	   0.052	    5862	    6759	    7588	    8139	    8139	     03:23
 487	   0.008	  -0.020	   0.032	   0.062	   0.041	  -0.026	  -0.005	   0.014	   0.126	   0.136	   0.124	   0.113	   0.040	   0.040	   0.048	   0.047	    6373	    6872	    7977	    7321	    7977	     03:25
 488	   0.040	   0.038	   0.051	   0.006	   0.058	   0.016	  -0.001	  -0.017	   0.134	   0.129	   0.126	   0.118	   0.039	   0.042	   0.046	   0.043	    6317	    6215	    6936	    9035	    9035	     05:02
 489	   0.025	   0.023	   0.021	   0.056	  -0.047	   0.029	  -0.023	   0.034	   0.149	   0.116	   0.132	   0.145	   0.045	   0.036	   0.041	   0.052	    6298	    7495	    8312	    6455	    8312	     04:33
