 IND	    DX_1	    DX_2	    DX_3	    DX_4	    DY_1	    DY_2	    DY_3	    DY_4	    JEU1	    JEU2	    JEU3	    JEU4	    INT1	    INT2	    INT3	    INT4	      F1	      F2	      F3	      F4	     FIT	      TIME
 260	   0.012	  -0.018	   0.013	  -0.029	   0.000	   0.011	  -0.010	   0.011	   0.081	   0.090	   0.086	   0.083	   0.038	   0.043	   0.046	   0.038	    6359	    6774	    6861	    8542	    8542	     03:27
 261	   0.018	   0.003	   0.005	   0.003	  -0.009	   0.027	   0.034	  -0.007	   0.079	   0.081	   0.082	   0.075	   0.049	   0.045	   0.043	   0.042	    6311	    6524	    7565	    7931	    7931	     03:45
 262	   0.017	  -0.001	   0.032	  -0.012	   0.001	   0.001	   0.014	  -0.002	   0.091	   0.084	   0.082	   0.085	   0.048	   0.043	   0.050	   0.043	    6052	    6743	    6996	    8486	    8486	     03:45
 263	   0.003	   0.007	   0.001	   0.006	   0.006	  -0.019	   0.018	   0.003	   0.080	   0.099	   0.077	   0.103	   0.051	   0.046	   0.044	   0.049	    6909	    5786	    8425	    7127	    8425	     03:47
 264	  -0.014	  -0.030	   0.007	  -0.003	  -0.021	  -0.004	   0.004	   0.031	   0.062	   0.077	   0.087	   0.084	   0.051	   0.044	   0.051	   0.040	    7124	    6631	    7034	    7663	    7663	     03:59
 265	   0.000	  -0.001	   0.022	   0.002	  -0.007	   0.005	  -0.009	   0.009	   0.074	   0.078	   0.077	   0.086	   0.043	   0.045	   0.040	   0.052	    6906	    6482	    7291	    7698	    7698	     03:35
 266	  -0.002	   0.004	  -0.007	   0.002	   0.006	  -0.019	   0.027	   0.011	   0.075	   0.069	   0.091	   0.094	   0.045	   0.043	   0.049	   0.052	    6600	    6384	    7850	    7448	    7850	     03:41
 267	  -0.016	   0.004	   0.008	  -0.022	   0.001	   0.021	   0.022	   0.002	   0.090	   0.089	   0.079	   0.085	   0.041	   0.040	   0.048	   0.043	    6921	    5928	    7292	    8232	    8232	     03:35
 268	  -0.016	   0.004	  -0.015	   0.002	  -0.015	   0.015	  -0.013	  -0.028	   0.069	   0.067	   0.086	   0.086	   0.044	   0.036	   0.040	   0.045	    7091	    6280	    7883	    7247	    7883	     03:45
 269	   0.011	  -0.008	  -0.036	  -0.013	  -0.022	   0.008	   0.009	  -0.022	   0.079	   0.081	   0.075	   0.080	   0.046	   0.043	   0.044	   0.049	    6009	    6491	    8492	    7294	    8492	     03:54
 270	   0.012	   0.006	   0.019	  -0.006	   0.025	  -0.010	  -0.021	  -0.002	   0.080	   0.100	   0.086	   0.088	   0.046	   0.049	   0.050	   0.038	    6823	    5911	    7355	    8256	    8256	     03:45
 271	   0.009	  -0.020	  -0.014	  -0.027	  -0.010	  -0.004	   0.005	  -0.016	   0.087	   0.079	   0.071	   0.075	   0.050	   0.039	   0.044	   0.037	    5613	    6828	    7863	    8079	    8079	     03:41
 272	  -0.007	   0.006	  -0.019	  -0.000	   0.040	  -0.016	   0.006	   0.021	   0.080	   0.088	   0.079	   0.097	   0.047	   0.048	   0.050	   0.047	    6814	    5865	    8529	    7087	    8529	     03:59
 273	   0.020	  -0.012	  -0.008	  -0.006	  -0.009	  -0.014	   0.023	   0.004	   0.083	   0.086	   0.076	   0.080	   0.044	   0.044	   0.050	   0.048	    5839	    6676	    8044	    7709	    8044	     03:27
 274	   0.015	   0.010	   0.005	   0.022	  -0.020	  -0.017	  -0.024	  -0.022	   0.088	   0.093	   0.077	   0.082	   0.046	   0.036	   0.040	   0.044	    6501	    6319	    8290	    7398	    8290	     03:37
 275	  -0.023	   0.005	   0.006	   0.038	   0.000	  -0.011	   0.024	  -0.008	   0.079	   0.084	   0.080	   0.071	   0.055	   0.048	   0.049	   0.048	    7231	    5719	    7969	    7224	    7969	     03:25
 276	   0.012	  -0.003	  -0.015	   0.012	   0.027	   0.009	  -0.015	  -0.001	   0.078	   0.065	   0.084	   0.059	   0.041	   0.050	   0.045	   0.046	    5985	    6908	    7749	    7680	    7749	     03:25
 277	   0.012	  -0.003	  -0.007	   0.007	   0.008	   0.004	   0.020	   0.022	   0.069	   0.062	   0.083	   0.076	   0.039	   0.048	   0.051	   0.046	    6262	    6909	    7707	    7452	    7707	     03:25
 278	  -0.017	  -0.006	   0.004	  -0.007	  -0.004	  -0.006	  -0.000	  -0.001	   0.070	   0.094	   0.078	   0.086	   0.048	   0.053	   0.049	   0.051	    7367	    5611	    7508	    7644	    7644	     03:23
 279	   0.004	   0.009	  -0.001	   0.037	   0.013	  -0.014	  -0.004	  -0.015	   0.083	   0.079	   0.085	   0.100	   0.045	   0.053	   0.049	   0.047	    6551	    6477	    8648	    6533	    8648	     03:33
 280	   0.008	  -0.002	   0.024	   0.002	   0.027	  -0.038	   0.002	   0.025	   0.075	   0.084	   0.073	   0.068	   0.041	   0.054	   0.043	   0.043	    6562	    6315	    7235	    8367	    8367	     03:39
 281	   0.006	   0.039	   0.008	  -0.003	  -0.014	   0.003	  -0.037	  -0.001	   0.082	   0.087	   0.092	   0.070	   0.049	   0.047	   0.051	   0.041	    7279	    5469	    7001	    8507	    8507	     03:41
 282	  -0.008	   0.004	  -0.036	   0.021	   0.028	  -0.021	   0.004	   0.003	   0.060	   0.074	   0.091	   0.082	   0.043	   0.041	   0.045	   0.044	    7066	    5886	    8596	    6915	    8596	     03:25
 283	  -0.000	   0.018	  -0.020	   0.028	   0.016	   0.014	   0.017	  -0.004	   0.076	   0.087	   0.074	   0.092	   0.047	   0.049	   0.046	   0.051	    7036	    5766	    8969	    6409	    8969	     04:17
 284	  -0.010	  -0.016	  -0.008	  -0.003	   0.022	  -0.011	  -0.009	   0.011	   0.062	   0.080	   0.077	   0.078	   0.045	   0.049	   0.043	   0.051	    6948	    6156	    7721	    7514	    7721	     03:23
 285	   0.025	  -0.010	   0.005	  -0.003	  -0.004	   0.004	  -0.001	  -0.001	   0.082	   0.076	   0.080	   0.071	   0.050	   0.049	   0.041	   0.038	    5710	    7100	    7463	    8053	    8053	     03:52
 286	   0.010	  -0.011	   0.008	   0.020	   0.010	  -0.001	  -0.002	  -0.013	   0.077	   0.058	   0.083	   0.081	   0.048	   0.039	   0.050	   0.044	    5846	    7367	    7834	    7353	    7834	     03:41
 287	  -0.012	   0.008	   0.000	  -0.023	  -0.001	   0.042	   0.006	  -0.010	   0.073	   0.072	   0.090	   0.081	   0.042	   0.046	   0.043	   0.045	    7140	    6145	    6862	    8235	    8235	     03:45
 288	  -0.023	  -0.010	   0.011	   0.020	  -0.010	   0.001	  -0.012	   0.004	   0.072	   0.067	   0.089	   0.075	   0.043	   0.042	   0.041	   0.049	    7168	    6633	    7207	    7521	    7521	     03:41
 289	   0.014	  -0.004	  -0.009	   0.024	   0.010	  -0.012	   0.025	  -0.001	   0.098	   0.092	   0.052	   0.089	   0.049	   0.041	   0.039	   0.043	    5723	    6636	    9559	    6479	    9559	     03:49
 290	  -0.022	  -0.016	  -0.002	   0.008	  -0.027	   0.008	   0.001	  -0.014	   0.077	   0.072	   0.096	   0.092	   0.046	   0.047	   0.048	   0.050	    6989	    6678	    7423	    7220	    7423	     03:49
 291	   0.005	   0.005	  -0.022	  -0.000	  -0.022	   0.030	   0.003	  -0.000	   0.086	   0.075	   0.079	   0.086	   0.044	   0.051	   0.051	   0.040	    6351	    6644	    8229	    7045	    8229	     03:45
 292	   0.014	   0.010	   0.009	  -0.016	  -0.001	   0.007	  -0.010	   0.021	   0.081	   0.061	   0.072	   0.093	   0.044	   0.052	   0.042	   0.046	    6192	    6963	    7587	    7585	    7587	     03:41
 293	  -0.012	   0.020	   0.003	   0.013	   0.006	   0.006	  -0.002	  -0.011	   0.086	   0.082	   0.087	   0.096	   0.047	   0.050	   0.043	   0.048	    7129	    5923	    7964	    7231	    7964	     03:47
 294	   0.008	   0.024	   0.019	   0.013	   0.020	  -0.023	  -0.022	  -0.012	   0.056	   0.071	   0.100	   0.066	   0.048	   0.044	   0.042	   0.045	    7325	    5657	    6867	    8555	    8555	     03:55
 295	   0.003	   0.005	  -0.012	   0.019	   0.005	  -0.015	  -0.018	  -0.015	   0.058	   0.068	   0.078	   0.095	   0.051	   0.041	   0.041	   0.047	    6887	    6291	    8556	    6651	    8556	     03:45
 296	   0.016	  -0.004	   0.000	   0.005	  -0.007	  -0.014	   0.003	  -0.003	   0.074	   0.072	   0.075	   0.074	   0.039	   0.039	   0.044	   0.041	    6140	    6791	    7916	    7710	    7916	     03:51
 297	   0.006	  -0.002	   0.031	  -0.015	   0.007	   0.003	   0.001	  -0.002	   0.078	   0.078	   0.067	   0.074	   0.048	   0.048	   0.043	   0.041	    6465	    6440	    6996	    8417	    8417	     03:49
 298	   0.002	  -0.018	  -0.032	   0.012	   0.035	   0.034	   0.019	  -0.007	   0.087	   0.083	   0.094	   0.070	   0.041	   0.041	   0.044	   0.045	    6027	    6828	    8130	    7420	    8130	     03:49
 299	   0.007	   0.033	  -0.019	  -0.016	   0.011	   0.004	  -0.026	  -0.006	   0.068	   0.085	   0.081	   0.076	   0.042	   0.040	   0.037	   0.043	    7315	    5315	    7828	    8057	    8057	     03:45
 300	   0.013	   0.009	   0.010	   0.011	  -0.007	  -0.042	  -0.014	  -0.009	   0.080	   0.079	   0.079	   0.078	   0.046	   0.049	   0.045	   0.039	    6361	    6338	    7822	    7861	    7861	     03:29
 301	  -0.000	  -0.029	  -0.002	  -0.002	  -0.024	  -0.013	  -0.019	  -0.015	   0.092	   0.076	   0.088	   0.076	   0.042	   0.042	   0.048	   0.046	    5769	    7274	    7461	    7849	    7849	     03:29
 302	   0.004	  -0.014	   0.019	  -0.039	   0.008	   0.016	  -0.003	   0.003	   0.091	   0.097	   0.097	   0.070	   0.040	   0.044	   0.052	   0.041	    6415	    6400	    6060	    9452	    9452	     03:43
 303	  -0.019	   0.028	  -0.013	  -0.031	   0.010	   0.011	  -0.004	  -0.011	   0.082	   0.072	   0.078	   0.064	   0.041	   0.041	   0.051	   0.054	    7067	    5364	    7225	    8575	    8575	     03:29
 304	   0.001	  -0.002	  -0.017	   0.022	   0.005	   0.010	   0.005	   0.005	   0.085	   0.064	   0.077	   0.080	   0.041	   0.046	   0.042	   0.053	    6117	    7057	    8452	    6699	    8452	     03:25
 305	  -0.021	   0.049	   0.010	   0.021	  -0.008	   0.002	  -0.009	   0.011	   0.099	   0.090	   0.089	   0.069	   0.043	   0.048	   0.054	   0.048	    7705	    5078	    7394	    8029	    8029	     03:29
 306	   0.011	  -0.017	   0.017	   0.014	   0.000	  -0.047	   0.014	  -0.045	   0.056	   0.070	   0.089	   0.080	   0.045	   0.048	   0.048	   0.045	    6356	    6515	    7479	    7919	    7919	     03:25
 307	  -0.007	   0.011	   0.025	   0.005	  -0.042	  -0.005	  -0.001	   0.019	   0.088	   0.073	   0.091	   0.066	   0.051	   0.042	   0.047	   0.049	    6969	    6406	    6501	    8463	    8463	     03:43
 308	  -0.007	   0.002	  -0.008	   0.010	   0.002	   0.012	  -0.011	  -0.013	   0.066	   0.082	   0.073	   0.076	   0.054	   0.047	   0.041	   0.047	    7103	    5882	    8028	    7221	    8028	     03:29
 309	  -0.022	  -0.006	   0.012	   0.021	   0.005	   0.004	  -0.001	  -0.004	   0.074	   0.093	   0.071	   0.072	   0.036	   0.043	   0.043	   0.044	    7452	    5808	    7804	    7471	    7804	     03:27
 310	   0.025	  -0.004	  -0.001	  -0.002	  -0.017	  -0.013	   0.014	   0.025	   0.066	   0.079	   0.073	   0.097	   0.050	   0.042	   0.047	   0.052	    6348	    6652	    8148	    7155	    8148	     03:31
 311	  -0.011	  -0.038	   0.008	   0.015	  -0.018	   0.024	   0.017	   0.011	   0.094	   0.076	   0.108	   0.094	   0.048	   0.046	   0.046	   0.041	    6194	    7662	    7154	    7426	    7662	     03:27
 312	   0.010	  -0.014	   0.035	   0.001	   0.009	   0.004	   0.001	  -0.022	   0.069	   0.074	   0.092	   0.069	   0.045	   0.041	   0.045	   0.041	    6463	    6785	    6471	    8752	    8752	     03:53
 313	  -0.013	   0.017	  -0.046	   0.011	   0.005	  -0.003	  -0.019	   0.004	   0.084	   0.081	   0.066	   0.080	   0.047	   0.042	   0.051	   0.057	    6805	    5758	    9225	    6392	    9225	     04:05
 314	   0.008	   0.006	  -0.045	   0.013	  -0.016	  -0.056	   0.008	  -0.006	   0.086	   0.060	   0.078	   0.073	   0.049	   0.048	   0.051	   0.045	    5540	    6690	    9067	    6999	    9067	     05:32
 315	  -0.023	  -0.002	   0.025	   0.005	   0.011	  -0.016	  -0.024	  -0.011	   0.085	   0.069	   0.086	   0.072	   0.045	   0.050	   0.041	   0.039	    6821	    6453	    6947	    8267	    8267	     03:37
 316	   0.021	   0.000	   0.019	   0.006	   0.005	  -0.013	  -0.018	  -0.005	   0.091	   0.085	   0.080	   0.082	   0.038	   0.045	   0.051	   0.039	    6010	    6848	    7661	    7951	    7951	     03:29
 317	  -0.010	  -0.004	   0.018	   0.001	   0.007	   0.010	   0.025	  -0.003	   0.062	   0.061	   0.069	   0.085	   0.045	   0.049	   0.048	   0.046	    6881	    6452	    7488	    7453	    7488	     03:39
 318	  -0.000	  -0.007	   0.005	  -0.023	  -0.018	  -0.038	   0.012	  -0.000	   0.081	   0.075	   0.078	   0.073	   0.045	   0.043	   0.045	   0.053	    6230	    6415	    7181	    8484	    8484	     03:33
 319	  -0.013	   0.002	  -0.023	  -0.007	   0.009	   0.013	  -0.002	   0.010	   0.086	   0.070	   0.079	   0.074	   0.049	   0.039	   0.043	   0.045	    6491	    6421	    7915	    7534	    7915	     03:33
 320	  -0.009	   0.012	  -0.031	   0.038	  -0.002	  -0.009	   0.041	   0.021	   0.094	   0.065	   0.083	   0.071	   0.047	   0.043	   0.043	   0.042	    6256	    6596	    8838	    6749	    8838	     03:41
 321	  -0.022	  -0.029	   0.007	  -0.028	   0.014	   0.011	   0.004	  -0.030	   0.073	   0.104	   0.083	   0.089	   0.041	   0.045	   0.042	   0.042	    7146	    5831	    7144	    8292	    8292	     03:45
 322	  -0.014	  -0.009	  -0.019	  -0.009	   0.022	   0.004	  -0.039	  -0.013	   0.087	   0.086	   0.087	   0.068	   0.042	   0.045	   0.045	   0.048	    6611	    6236	    7590	    7949	    7949	     03:47
 323	   0.001	   0.001	   0.003	   0.009	  -0.011	   0.008	  -0.011	   0.031	   0.081	   0.084	   0.088	   0.069	   0.048	   0.047	   0.043	   0.045	    6850	    6424	    7249	    7858	    7858	     04:19
 324	   0.017	  -0.004	   0.021	   0.016	   0.014	   0.021	   0.005	  -0.007	   0.054	   0.085	   0.089	   0.075	   0.041	   0.047	   0.050	   0.046	    7092	    6203	    7104	    7913	    7913	     03:40
 325	   0.004	   0.008	  -0.007	   0.001	   0.005	   0.001	   0.023	  -0.017	   0.081	   0.063	   0.088	   0.074	   0.044	   0.046	   0.041	   0.041	    6204	    6621	    7628	    7954	    7954	     03:39
 326	  -0.018	   0.025	   0.010	  -0.020	   0.006	  -0.001	  -0.033	   0.003	   0.076	   0.093	   0.083	   0.072	   0.042	   0.048	   0.045	   0.048	    7795	    5059	    6860	    8638	    8638	     03:43
 327	  -0.033	  -0.010	  -0.014	   0.019	  -0.006	  -0.013	  -0.004	   0.014	   0.084	   0.085	   0.061	   0.075	   0.045	   0.051	   0.042	   0.041	    7080	    6040	    8575	    6712	    8575	     03:45
 328	   0.018	   0.009	  -0.006	  -0.001	   0.019	   0.028	  -0.009	   0.004	   0.100	   0.075	   0.077	   0.066	   0.043	   0.047	   0.051	   0.041	    5737	    6894	    7757	    7906	    7906	     03:23
 329	   0.011	  -0.038	   0.026	   0.001	  -0.021	  -0.019	  -0.000	  -0.005	   0.063	   0.079	   0.080	   0.077	   0.045	   0.046	   0.043	   0.043	    6306	    7116	    7000	    8049	    8049	     03:35
 330	   0.024	   0.006	  -0.007	   0.020	  -0.009	   0.000	  -0.032	   0.029	   0.076	   0.069	   0.081	   0.067	   0.043	   0.048	   0.053	   0.049	    6197	    6988	    7813	    7315	    7813	     03:33
 331	   0.009	  -0.016	   0.003	   0.024	  -0.006	  -0.014	   0.012	   0.007	   0.082	   0.074	   0.079	   0.074	   0.041	   0.044	   0.048	   0.042	    6021	    7091	    7987	    7374	    7987	     03:31
 332	   0.013	   0.015	  -0.022	   0.007	  -0.008	  -0.016	   0.026	   0.039	   0.075	   0.078	   0.078	   0.070	   0.046	   0.045	   0.044	   0.044	    6560	    6177	    8218	    7494	    8218	     03:35
 333	  -0.003	   0.018	   0.012	  -0.005	  -0.021	   0.020	  -0.005	  -0.010	   0.084	   0.083	   0.086	   0.080	   0.047	   0.036	   0.050	   0.045	    7042	    5968	    7189	    8199	    8199	     03:32
 334	  -0.001	   0.011	   0.019	   0.000	  -0.014	  -0.004	   0.009	   0.028	   0.085	   0.100	   0.071	   0.077	   0.046	   0.045	   0.044	   0.046	    7169	    5778	    7442	    7986	    7986	     03:27
 335	   0.007	   0.006	   0.004	  -0.004	  -0.031	  -0.013	   0.007	   0.002	   0.077	   0.080	   0.092	   0.072	   0.046	   0.043	   0.042	   0.047	    6749	    6271	    7080	    8321	    8321	     03:27
 336	   0.016	   0.021	  -0.025	  -0.001	  -0.012	  -0.025	  -0.008	   0.029	   0.079	   0.094	   0.092	   0.078	   0.045	   0.047	   0.045	   0.054	    6864	    5804	    7951	    7698	    7951	     03:33
 337	   0.025	   0.007	  -0.015	   0.007	  -0.007	  -0.014	  -0.005	   0.007	   0.088	   0.076	   0.069	   0.075	   0.045	   0.048	   0.046	   0.043	    5727	    6802	    8500	    7305	    8500	     03:53
 338	   0.009	  -0.022	  -0.003	   0.009	  -0.007	   0.013	  -0.009	  -0.002	   0.082	   0.064	   0.092	   0.095	   0.051	   0.041	   0.050	   0.041	    5791	    7630	    7864	    7086	    7864	     04:04
 339	  -0.007	   0.018	   0.025	   0.016	   0.016	   0.008	  -0.001	  -0.002	   0.084	   0.094	   0.079	   0.068	   0.045	   0.045	   0.046	   0.043	    7290	    5553	    7289	    8202	    8202	     04:14
 340	   0.006	  -0.015	  -0.033	   0.009	  -0.016	  -0.033	  -0.000	  -0.020	   0.080	   0.090	   0.090	   0.073	   0.037	   0.045	   0.041	   0.047	    6238	    6386	    8360	    7432	    8360	     04:14
 341	   0.004	   0.018	  -0.040	   0.019	   0.008	  -0.003	  -0.006	  -0.021	   0.095	   0.075	   0.105	   0.070	   0.045	   0.050	   0.047	   0.047	    6182	    6350	    8227	    7442	    8227	     03:54
 342	   0.001	  -0.013	  -0.012	   0.030	   0.024	   0.020	   0.002	   0.012	   0.074	   0.081	   0.079	   0.101	   0.044	   0.040	   0.049	   0.044	    6614	    6806	    8791	    6209	    8791	     03:55
 343	  -0.028	   0.015	  -0.008	   0.025	  -0.009	   0.002	   0.006	  -0.030	   0.082	   0.081	   0.067	   0.075	   0.046	   0.049	   0.038	   0.041	    7281	    5579	    8527	    6972	    8527	     03:59
 344	   0.037	  -0.013	   0.009	  -0.036	  -0.005	   0.011	  -0.025	   0.017	   0.073	   0.070	   0.089	   0.077	   0.043	   0.037	   0.046	   0.042	    5720	    7371	    6675	    8705	    8705	     04:05
 345	  -0.011	   0.015	   0.007	   0.013	  -0.001	  -0.019	  -0.002	   0.032	   0.083	   0.078	   0.089	   0.062	   0.046	   0.043	   0.043	   0.046	    7111	    6028	    7129	    8256	    8256	     04:06
 346	   0.022	  -0.016	   0.003	   0.013	   0.002	   0.032	  -0.002	  -0.041	   0.084	   0.080	   0.068	   0.062	   0.044	   0.051	   0.040	   0.042	    5612	    7134	    7929	    7683	    7929	     04:05
 347	  -0.023	   0.008	  -0.005	  -0.016	   0.020	   0.015	  -0.039	  -0.003	   0.071	   0.080	   0.086	   0.083	   0.044	   0.043	   0.048	   0.049	    7520	    5662	    7339	    7879	    7879	     03:54
 348	  -0.011	   0.017	   0.029	  -0.018	   0.024	   0.029	  -0.003	   0.007	   0.087	   0.089	   0.075	   0.084	   0.048	   0.050	   0.040	   0.049	    7210	    5758	    6914	    8379	    8379	     04:04
 349	   0.003	   0.003	   0.012	   0.021	   0.014	  -0.024	   0.007	   0.008	   0.059	   0.064	   0.090	   0.083	   0.042	   0.051	   0.041	   0.051	    6920	    6455	    7511	    7485	    7511	     03:50
 350	   0.010	   0.008	   0.008	  -0.020	  -0.012	   0.005	  -0.013	   0.009	   0.085	   0.082	   0.072	   0.061	   0.043	   0.049	   0.044	   0.046	    6398	    6316	    7017	    8564	    8564	     03:59
 351	  -0.014	   0.013	  -0.015	  -0.012	   0.003	   0.006	  -0.023	   0.009	   0.090	   0.070	   0.078	   0.073	   0.042	   0.047	   0.049	   0.045	    6671	    6218	    7651	    7779	    7779	     03:43
 352	  -0.008	  -0.024	  -0.009	  -0.007	  -0.021	   0.004	   0.011	   0.033	   0.091	   0.076	   0.078	   0.086	   0.045	   0.056	   0.045	   0.045	    6159	    7114	    7741	    7279	    7741	     03:54
 353	   0.003	   0.028	  -0.010	  -0.025	  -0.008	  -0.011	   0.003	  -0.017	   0.074	   0.078	   0.089	   0.071	   0.044	   0.049	   0.043	   0.049	    6961	    5465	    7177	    8639	    8639	     03:45
 354	  -0.015	   0.027	  -0.012	  -0.013	  -0.007	  -0.009	  -0.009	  -0.021	   0.084	   0.087	   0.075	   0.082	   0.041	   0.044	   0.046	   0.046	    7215	    5258	    8010	    7834	    8010	     03:41
 355	  -0.008	  -0.010	  -0.016	   0.004	   0.010	  -0.022	   0.011	  -0.019	   0.089	   0.082	   0.090	   0.095	   0.043	   0.043	   0.051	   0.055	    6284	    6437	    8245	    7219	    8245	     04:31
 356	   0.005	   0.010	  -0.009	   0.009	  -0.015	   0.001	   0.010	   0.010	   0.088	   0.081	   0.099	   0.088	   0.039	   0.044	   0.046	   0.043	    6624	    6518	    7750	    7590	    7750	     03:49
 357	   0.005	  -0.008	   0.014	  -0.002	  -0.002	   0.022	  -0.021	   0.007	   0.075	   0.074	   0.089	   0.062	   0.042	   0.045	   0.054	   0.051	    6517	    6750	    6634	    8355	    8355	     03:46
 358	  -0.036	   0.010	   0.024	  -0.004	  -0.006	  -0.006	   0.012	   0.002	   0.090	   0.062	   0.092	   0.098	   0.041	   0.047	   0.044	   0.040	    7229	    6367	    6986	    7932	    7932	     03:45
 359	   0.033	  -0.011	  -0.033	  -0.004	  -0.011	  -0.004	  -0.001	  -0.033	   0.088	   0.076	   0.092	   0.081	   0.037	   0.044	   0.045	   0.047	    5215	    7274	    8369	    7491	    8369	     03:39
 360	  -0.000	   0.016	   0.008	   0.034	  -0.003	  -0.002	   0.026	  -0.020	   0.079	   0.081	   0.065	   0.067	   0.044	   0.043	   0.043	   0.043	    6751	    5923	    8423	    7323	    8423	     03:49
 361	   0.010	   0.013	  -0.004	  -0.025	   0.001	  -0.024	  -0.002	  -0.016	   0.087	   0.099	   0.081	   0.067	   0.046	   0.046	   0.044	   0.047	    6528	    5583	    7362	    8814	    8814	     03:54
 362	  -0.006	  -0.012	   0.003	  -0.019	  -0.030	   0.011	  -0.004	  -0.026	   0.078	   0.084	   0.069	   0.089	   0.046	   0.041	   0.046	   0.052	    6634	    6349	    7684	    7619	    7684	     03:39
 363	  -0.010	  -0.042	  -0.005	   0.046	  -0.003	  -0.008	   0.038	  -0.019	   0.093	   0.074	   0.084	   0.082	   0.048	   0.049	   0.046	   0.045	    5667	    7519	    8539	    6541	    8539	     03:47
 364	  -0.016	   0.004	  -0.024	   0.004	  -0.003	  -0.008	   0.011	   0.007	   0.089	   0.071	   0.076	   0.091	   0.050	   0.039	   0.046	   0.038	    6511	    6375	    8622	    6907	    8622	     03:39
 365	  -0.000	  -0.004	  -0.003	   0.000	   0.009	  -0.006	   0.039	   0.005	   0.082	   0.085	   0.088	   0.097	   0.047	   0.046	   0.041	   0.045	    6566	    6320	    7988	    7474	    7988	     03:37
 366	   0.011	  -0.001	  -0.005	   0.006	  -0.008	  -0.002	   0.002	  -0.005	   0.084	   0.075	   0.073	   0.077	   0.044	   0.041	   0.044	   0.050	    6081	    6746	    8105	    7446	    8105	     03:49
 367	  -0.026	   0.005	   0.028	   0.001	   0.018	  -0.015	  -0.011	   0.003	   0.081	   0.075	   0.080	   0.085	   0.039	   0.041	   0.043	   0.043	    7254	    6070	    7219	    8064	    8064	     03:43
 368	  -0.008	  -0.017	  -0.012	   0.011	   0.000	  -0.012	   0.039	   0.015	   0.090	   0.065	   0.090	   0.084	   0.050	   0.049	   0.039	   0.043	    5937	    7156	    7973	    7303	    7973	     03:45
 369	  -0.002	   0.032	   0.014	  -0.003	  -0.003	   0.004	   0.006	  -0.020	   0.084	   0.097	   0.074	   0.075	   0.045	   0.049	   0.051	   0.043	    7269	    5105	    7566	    8257	    8257	     04:00
 370	  -0.037	  -0.007	   0.007	   0.032	  -0.010	   0.012	   0.014	   0.013	   0.067	   0.085	   0.082	   0.069	   0.037	   0.045	   0.042	   0.041	    8051	    5807	    7488	    7281	    8051	     03:51
 371	  -0.003	  -0.017	  -0.015	   0.001	   0.009	   0.013	   0.009	  -0.017	   0.087	   0.076	   0.077	   0.083	   0.048	   0.045	   0.043	   0.049	    6002	    6851	    8191	    7200	    8191	     04:06
 372	   0.006	  -0.013	  -0.003	  -0.019	   0.002	   0.003	   0.007	  -0.001	   0.080	   0.054	   0.069	   0.091	   0.047	   0.049	   0.043	   0.039	    5660	    7354	    7905	    7419	    7905	     03:39
 373	   0.008	   0.029	  -0.005	   0.007	   0.025	   0.027	  -0.005	  -0.011	   0.086	   0.092	   0.075	   0.083	   0.045	   0.047	   0.045	   0.040	    6880	    5699	    8276	    7528	    8276	     04:02
 374	  -0.008	   0.012	  -0.012	  -0.008	   0.007	  -0.016	   0.005	   0.006	   0.063	   0.077	   0.095	   0.079	   0.041	   0.037	   0.042	   0.044	    7347	    5667	    7437	    8078	    8078	     03:41
 375	   0.017	   0.006	  -0.010	   0.008	  -0.011	  -0.028	  -0.022	   0.007	   0.083	   0.090	   0.084	   0.094	   0.046	   0.041	   0.052	   0.047	    6400	    6386	    8332	    7217	    8332	     03:39
 376	   0.012	  -0.032	  -0.002	  -0.013	   0.024	  -0.002	  -0.000	   0.013	   0.086	   0.077	   0.087	   0.080	   0.047	   0.044	   0.052	   0.041	    5554	    7362	    7422	    7992	    7992	     03:39
 377	  -0.008	  -0.009	   0.009	  -0.018	   0.018	  -0.011	  -0.018	  -0.020	   0.080	   0.081	   0.075	   0.078	   0.044	   0.042	   0.035	   0.045	    6549	    6287	    7382	    8250	    8250	     03:41
 378	   0.022	   0.010	  -0.005	  -0.002	  -0.044	  -0.009	  -0.018	   0.006	   0.087	   0.082	   0.075	   0.074	   0.043	   0.047	   0.046	   0.047	    6195	    6607	    7819	    7694	    7819	     03:41
 379	  -0.012	   0.025	   0.012	   0.001	   0.005	  -0.021	   0.027	   0.019	   0.065	   0.082	   0.074	   0.078	   0.051	   0.044	   0.039	   0.046	    7667	    5212	    7563	    7948	    7948	     03:47
 380	  -0.010	   0.019	  -0.025	  -0.008	  -0.012	   0.007	  -0.002	  -0.015	   0.075	   0.077	   0.070	   0.081	   0.048	   0.048	   0.047	   0.048	    6962	    5635	    8348	    7239	    8348	     03:54
 381	   0.019	   0.020	  -0.006	   0.013	   0.019	   0.002	  -0.003	  -0.015	   0.079	   0.093	   0.071	   0.094	   0.046	   0.044	   0.052	   0.047	    6620	    5860	    8768	    6958	    8768	     04:38
 382	   0.005	  -0.007	  -0.017	   0.009	   0.011	   0.007	   0.014	   0.021	   0.073	   0.088	   0.072	   0.087	   0.045	   0.047	   0.045	   0.050	    6638	    6310	    8502	    6840	    8502	     03:55
 383	   0.003	   0.029	   0.005	  -0.003	   0.002	   0.013	  -0.010	  -0.000	   0.081	   0.079	   0.080	   0.083	   0.044	   0.048	   0.048	   0.041	    7002	    5855	    7641	    7809	    7809	     03:41
